Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
6534, 91596.00,-0.21,-1.14,-0.01,-35.27,-43.69,-19.62,19.19, -127.88, -71.76, 710.24, -2.58
6665, 91594.00,-0.24,-1.19,-0.01,39.44,-9.39,-4.24,19.20, -135.24, -98.44, 703.80, -2.47
6789, 91591.00,-0.29,-1.15,-0.01,46.19,14.68,12.31,19.23, -105.80, -182.16, 701.04, -2.05
6927, 91594.00,-0.20,-1.31, 0.01, 5.77,56.07,34.92,19.22, -53.36, -213.44, 695.52, -1.77
7061, 91594.00,-0.22,-1.22, 0.02,-3.62,49.74, 0.63,19.16, -50.60, -209.76, 680.80, -1.76
7209, 91591.00,-0.23,-1.18, 0.01,27.83,49.46,-53.84,19.17, -135.24, -257.60, 610.88, -2.01
7334, 91594.00,-0.12,-1.35, 0.04,25.39,106.09,18.23,19.21, -108.56, -337.64, 559.36, -1.84
7458, 91588.00,-0.29,-0.94,-0.07,22.82,119.17,46.33,19.16, -45.08, -383.64, 527.16, -1.64
7582, 91591.00,-0.31,-1.06,-0.05,-1.04,83.55, 3.76,19.24, 22.08, -395.60, 520.72, -1.47
7707, 91596.00,-0.30,-1.08,-0.05,-19.13,72.00,-14.96,19.19, 45.08, -404.80, 531.76, -1.41
7844, 91588.00,-0.25,-1.27,-0.02,-8.56,89.74,-4.94,19.27, 96.60, -406.64, 539.12, -1.29
7968, 91594.00,-0.27,-1.19,-0.02, 8.70,89.25,29.63,19.22, 182.16, -389.16, 539.12, -1.09
8094, 91588.00,-0.27,-1.10,-0.04,-2.92,80.97,-1.95,19.24, 211.60, -399.28, 538.20, -1.04
8219, 91594.00,-0.34,-1.14,-0.05,21.70,78.26, 8.14,19.23, 268.64, -393.76, 512.44, -0.93
8343, 91596.00,-0.31,-1.15,-0.03,61.50,71.65,-65.04,19.27, 229.08, -417.68, 479.32, -1.02
8469, 91594.00,-0.29,-1.08,-0.05,18.02,11.97,-16.35,19.26, 234.60, -381.80, 498.64, -0.97
8854, 91585.00,-0.27,-1.33,-0.01,86.26,-3.76,-32.28,19.23, 260.36, -349.60, 483.00, -0.88
8976, 91596.00,-0.22,-1.29,-0.04,116.87,-6.47, 5.15,19.24, 241.96, -439.76, 396.52, -1.02
9107, 91588.00,-0.35,-1.08,-0.07,28.03,-7.44,23.58,19.23, 246.56, -471.04, 346.84, -1.04
9232, 91594.00,-0.26,-1.31,-0.03,-86.75,-29.22,30.19,19.21, 227.24, -434.24, 410.32, -1.04
9356, 91591.00,-0.34,-1.03,-0.05,-105.67,-54.12,34.02,19.19, 219.88, -348.68, 491.28, -0.96
9481, 91594.00,-0.32,-1.22,-0.04,-14.89,-30.68,-14.26,19.21, 181.24, -307.28, 519.80, -0.99
9611, 91599.00,-0.28,-1.09,-0.05,84.31,-38.12,-47.17,19.16, 110.40, -375.36, 477.48, -1.24
9749, 91594.00,-0.31,-1.20,-0.05,55.03,-37.50,-16.90,19.10, 55.20, -422.28, 433.32, -1.40
9874, 91588.00,-0.27,-1.18,-0.03,-43.20,-7.86,38.26,19.13, 72.68, -393.76, 469.20, -1.34
9998, 91583.00,-0.23,-1.34, 0.01,-66.71, 8.77,47.37,19.19, 126.96, -326.60, 518.88, -1.15
10123, 91588.00,-0.31,-1.20,-0.01,-2.09, 4.94,38.40,19.19, 164.68, -315.56, 523.48, -1.04
10251, 91585.00,-0.32,-1.14,-0.06,97.95,22.54,27.20,19.17, 198.72, -394.68, 461.84, -1.06
10375, 91594.00,-0.26,-1.27,-0.03,95.44,13.43,14.26,19.21, 229.08, -446.20, 385.48, -1.05
10506, 91594.00,-0.32,-0.82,-0.09,-25.67,-82.85,-32.07,19.22, 139.84, -439.76, 412.16, -1.22
10644, 91591.00,-0.31,-1.18,-0.04,-115.55,-95.23,-3.62,19.23, 62.56, -323.84, 498.64, -1.33
10768, 91594.00,-0.24,-1.26, 0.00,-65.18,-61.50,27.69,19.19, 46.00, -252.08, 531.76, -1.34
10900, 91594.00,-0.23,-1.33,-0.02,73.74,-75.13,30.26,19.17, 34.04, -300.84, 505.08, -1.41
11028, 91591.00,-0.31,-1.25,-0.06,124.45,-28.59,39.23,19.23, 38.64, -391.00, 443.44, -1.43
11153, 91591.00,-0.28,-1.21,-0.03,31.86,-44.73,-28.52,19.17, -13.80, -386.40, 418.60, -1.56
11278, 91596.00,-0.18,-1.19,-0.02,-53.01,-108.03,-14.89,19.18, -94.76, -344.08, 427.80, -1.79
11403, 91594.00,-0.31,-1.13,-0.02,-92.73,-68.52,51.83,19.15, -75.44, -192.28, 510.60, -1.90
11541, 91596.00,-0.27,-1.21,-0.00,-57.39, 7.17,57.74,19.21, -17.48, -154.56, 537.28, -1.64
11683, 91594.00,-0.19,-1.25, 0.02,35.13,23.23,11.27,19.16, -24.84, -169.28, 532.68, -1.67
11808, 91591.00,-0.31,-1.20,-0.03,75.62,39.86,-34.37,19.19, -65.32, -242.88, 496.80, -1.79
11932, 91583.00,-0.23,-1.14,-0.01,28.38,54.61,-42.09,19.15, -92.92, -272.32, 469.20, -1.85
12057, 91594.00,-0.23,-1.34,-0.01,11.90,71.23,25.11,19.14, -75.44, -293.48, 471.04, -1.78
12187, 91588.00,-0.29,-1.04,-0.04, 6.40,89.18,35.90,19.18,  1.84, -327.52, 477.48, -1.52
12312, 91588.00,-0.26,-1.21,-0.02,-31.17,77.70, 9.32,19.12, 106.72, -317.40, 506.92, -1.20
12457, 91585.00,-0.23,-1.33,-0.02,18.43,66.57,-11.69,19.19, 97.52, -341.32, 492.20, -1.25
12580, 91591.00,-0.26,-1.11,-0.04,71.51,66.57,-20.03,19.18, 111.32, -400.20, 444.36, -1.25
12735, 91596.00,-0.24,-1.22,-0.01,46.68,66.50,17.74,19.11, 175.72, -428.72, 404.80, -1.14
12860, 91596.00,-0.26,-1.19,-0.02,-19.41, 2.92,-5.57,19.11, 151.80, -400.20, 426.88, -1.16
12985, 91594.00,-0.27,-1.14,-0.02,-36.66,-14.68,-42.64,19.15, 89.24, -375.36, 458.16, -1.29
13113, 91588.00,-0.29,-1.21,-0.00,-3.34,-25.46,-9.18,19.18, 68.08, -364.32, 463.68, -1.34
13247, 91596.00,-0.27,-1.17,-0.01,20.24,-11.41,62.05,19.13, 114.08, -386.40, 456.32, -1.24
13371, 91591.00,-0.27,-1.13,-0.05,38.54,-16.56,64.56,19.21, 143.52, -400.20, 431.48, -1.18
13496, 91594.00,-0.30,-1.03,-0.04,-13.08,-49.04,17.39,19.19, 141.68, -421.36, 431.48, -1.20
13621, 91591.00,-0.22,-1.17,-0.02,-70.05,-56.56, 7.03,19.17, 102.12, -353.28, 478.40, -1.24
13746, 91594.00,-0.28,-1.21,-0.01,-38.05,-66.64,-56.07,19.18, 17.48, -285.20, 500.48, -1.46
13874, 91591.00,-0.22,-1.29,-0.03,48.28,-61.22,-16.14,19.21, -45.08, -296.24, 482.08, -1.68
14008, 91585.00,-0.28,-1.17,-0.03,72.70,-24.56,29.50,19.17,  2.76, -378.12, 439.76, -1.52
14359, 91594.00,-0.18,-1.48,-0.03,-107.13,119.10,56.35,19.16, 160.08, -199.64, 552.92, -0.85
14484, 91591.00,-0.37,-1.23,-0.03,40.21,16.97,-118.12,19.25,  0.00, -248.40, 527.16, -1.53
14614, 91585.00,-0.35,-1.30,-0.02,130.78,80.63,-59.55,19.11, -19.32, -389.16, 427.80, -1.57
14759, 91588.00,-0.36,-1.14,-0.06,45.22,91.83,34.37,19.15, 97.52, -441.60, 393.76, -1.31
14889, 91585.00,-0.27,-1.29,-0.09,-78.61,17.74,53.63,19.20, 154.56, -391.92, 461.84, -1.15
15019, 91594.00,-0.30,-1.14,-0.08,-90.71,-14.54,20.66,19.14, 147.20, -296.24, 521.64, -1.06
15162, 91583.00,-0.29,-1.21,-0.02,18.71,-16.70,-58.23,19.10, 74.52, -290.72, 517.96, -1.27
15292, 91591.00,-0.31,-1.10,-0.05,75.69,-13.43,-77.43,19.17, -15.64, -343.16, 469.20, -1.57
15422, 91583.00,-0.25,-1.21,-0.04,27.90,14.54,66.09,19.18, 46.00, -364.32, 466.44, -1.40
15555, 91585.00,-0.26,-1.15,-0.03,-16.42, 8.63,98.30,19.20, 164.68, -357.88, 480.24, -1.09
15684, 91591.00,-0.25,-1.30,-0.02,-32.07,-27.20, 3.20,19.21, 146.28, -318.32, 500.48, -1.09
15815, 91585.00,-0.12,-1.31,-0.00,47.51,24.00,32.63,19.16, 137.08, -333.04, 489.44, -1.13
15944, 91580.00,-0.21,-1.29,-0.00,70.68,17.81,-34.99,19.19, 109.48, -397.44, 440.68, -1.26
16090, 91591.00,-0.33,-1.08,-0.05,16.77,-18.99,-59.41,19.21, 16.56, -417.68, 405.72, -1.49
16220, 91585.00,-0.23,-1.18, 0.04,-39.79,34.16,39.17,19.20, 43.24, -401.12, 434.24, -1.42
16357, 91596.00,-0.26,-1.06,-0.03,-38.26,40.07,39.58,19.18, 93.84, -358.80, 472.88, -1.27
16487, 91577.00,-0.28,-1.03,-0.05,24.21,11.69,-6.75,19.16, 120.52, -365.24, 475.64, -1.21
16619, 91588.00,-0.27,-1.13,-0.01,31.03,13.43,-44.17,19.17, 57.04, -380.88, 452.64, -1.38
16749, 91585.00,-0.24,-1.07,-0.03,33.74,10.64,54.68,19.26, 98.44, -407.56, 431.48, -1.29
16879, 91583.00,-0.23,-1.17,-0.03,23.17,33.95,73.46,19.13, 166.52, -425.04, 409.40, -1.15
17022, 91580.00,-0.27,-0.93,-0.07,-48.35,-34.16,17.04,19.25, 179.40, -390.08, 458.16, -1.09
17152, 91588.00,-0.34,-1.09,-0.08,-42.09,-112.83,-58.99,19.18, 73.60, -336.72, 486.68, -1.31
17283, 91583.00,-0.13,-1.62, 0.01,-22.12,-72.14,-8.63,19.22, 18.40, -286.12, 500.48, -1.46
17413, 91580.00,-0.20,-1.33,-0.00,-8.42,-25.53,89.11,19.13, 89.24, -278.76, 516.12, -1.22
17543, 91583.00,-0.24,-1.18,-0.02,34.85,-2.43,21.63,19.11, 70.84, -295.32, 501.40, -1.29
17673, 91588.00,-0.28,-1.18,-0.01, 4.73,-47.58,-83.27,19.20, -48.76, -292.56, 474.72, -1.69
17827, 91577.00,-0.27,-1.08,-0.06,-29.91,-12.17, 6.54,19.22, -79.12, -247.48, 483.92, -1.83
17966, 91583.00,-0.23,-1.26,-0.02,15.93,55.86,22.19,19.17, 50.60, -278.76, 512.44, -1.35
18133, 91585.00,-0.19,-1.27,-0.00,43.97,73.25,25.95,19.20, 65.32, -301.76, 500.48, -1.31
18240, 91583.00,-0.28,-1.19,-0.03,53.84,73.74,17.04,19.14, 132.48, -349.60, 478.40, -1.16
18436, 91594.00, 0.16,-1.55,-0.08,-41.04,32.70,-8.07,19.21, 74.52, -399.28, 428.72, -1.34
18672, 91585.00,-0.34,-1.20,-0.09,-119.86,13.08,77.84,19.14, 143.52, -299.00, 506.00, -1.08
18797, 91588.00,-0.22,-1.23,-0.01,-53.63,36.73,115.62,19.16, 277.84, -236.44, 508.76, -0.66
18922, 91588.00,-0.29,-1.06,-0.04,81.74,-16.00, 6.47,19.22, 273.24, -321.08, 478.40, -0.82
19047, 91585.00,-0.27,-1.20,-0.05,122.57,54.12,-48.70,19.18, 241.96, -402.04, 422.28, -0.98
19172, 91591.00,-0.25,-1.17,-0.01,49.74,34.71,-51.20,19.14, 211.60, -435.16, 400.20, -1.07
19311, 91588.00,-0.36,-1.18,-0.05,-19.41,-67.83,-35.06,19.14, 129.72, -414.92, 427.80, -1.22
19440, 91585.00,-0.21,-1.39,-0.01,-36.24,30.82,38.33,19.19, 167.44, -382.72, 451.72, -1.11
19565, 91585.00,-0.21,-1.32, 0.01,-9.95,-5.43,73.88,19.10, 222.64, -374.44, 450.80, -0.99
19690, 91588.00,-0.32,-0.92,-0.08,10.57,-39.10,-6.68,19.07, 177.56, -381.80, 455.40, -1.09
19820, 91591.00,-0.33,-0.97,-0.06,12.03,-24.49,-37.98,19.17, 169.28, -368.92, 456.32, -1.09
19945, 91594.00,-0.29,-1.00,-0.04,13.84,-22.26,-20.52,19.14, 122.36, -389.16, 449.88, -1.22
20076, 91583.00,-0.22,-1.08,-0.01,-13.01,-18.37,39.65,19.14, 142.60, -363.40, 464.60, -1.15
20216, 91583.00,-0.28,-1.19,-0.01,12.66, 9.39,54.40,19.14, 170.20, -382.72, 456.32, -1.11
20348, 91577.00,-0.28,-1.16,-0.01,11.97,-16.35,10.37,19.10, 165.60, -383.64, 449.88, -1.12
20473, 91588.00,-0.20,-1.19, 0.00,17.60,-14.82,-1.60,19.17, 127.88, -374.44, 448.04, -1.20
20597, 91594.00,-0.29,-1.17,-0.01,14.54,12.80, 2.16,19.12, 126.96, -405.72, 437.92, -1.22
20722, 91583.00,-0.26,-1.18,-0.01, 6.82, 9.74,20.03,19.16, 130.64, -405.72, 437.00, -1.21
20850, 91591.00,-0.31,-0.99,-0.04,-28.24,-17.11,34.16,19.17, 157.32, -386.40, 454.48, -1.14
20975, 91585.00,-0.29,-1.10,-0.03,-28.59,-0.14, 6.96,19.16, 160.08, -348.68, 472.88, -1.09
21113, 91583.00,-0.27,-1.23, 0.00,-26.71,38.68,31.44,19.19, 198.72, -327.52, 491.28, -0.98
21239, 91585.00,-0.32,-1.23,-0.05,39.58,24.35,-45.01,19.23, 174.80, -326.60, 490.36, -1.03
21363, 91583.00,-0.15,-1.33, 0.04,46.40,-8.42,-26.64,19.24, 148.12, -369.84, 460.92, -1.14
21488, 91588.00,-0.21,-1.27, 0.02, 5.70,31.51, 2.43,19.17, 158.24, -373.52, 457.24, -1.12
21623, 91585.00,-0.28,-1.12,-0.01,-29.50,37.70,40.21,19.18, 205.16, -352.36, 471.96, -1.00
21748, 91588.00,-0.21,-1.31, 0.02, 4.94,12.94,17.32,19.23, 220.80, -340.40, 475.64, -0.95
21873, 91583.00,-0.22,-1.31,-0.00,32.83,-10.71,-25.32,19.23, 166.52, -363.40, 463.68, -1.10
22013, 91585.00,-0.23,-1.16,-0.01,23.44,-7.51,10.85,19.22, 136.16, -392.84, 452.64, -1.19
22144, 91583.00,-0.31,-1.02,-0.04,-21.43,-7.44,47.37,19.19, 173.88, -370.76, 466.44, -1.09
22275, 91580.00,-0.25,-1.19,-0.01,-46.33, 8.00,48.00,19.16, 222.64, -322.00, 490.36, -0.92
22400, 91583.00,-0.24,-1.11,-0.00, 9.18, 6.54,-2.50,19.17, 209.76, -319.24, 494.96, -0.94
22525, 91585.00,-0.22,-1.17, 0.00,49.60,23.17,-14.05,19.16, 182.16, -360.64, 471.96, -1.06
22649, 91585.00,-0.26,-1.19,-0.01,50.57, 7.65,-22.75,19.17, 165.60, -390.08, 442.52, -1.12
22774, 91583.00,-0.18,-1.34, 0.03, 5.91,15.10,16.90,19.17, 162.84, -394.68, 439.76, -1.13
22914, 91580.00,-0.28,-1.10,-0.02,-9.11, 1.11,29.77,19.25, 182.16, -403.88, 434.24, -1.10
23042, 91580.00,-0.29,-1.36, 0.11,22.19,-25.11,21.36,19.24, 208.84, -395.60, 426.88, -1.04
23167, 91583.00,-0.15,-1.10, 0.02,88.00,-101.91,11.69,19.28, 145.36, -460.00, 353.28, -1.22
23292, 91577.00,-0.03,-1.02, 0.40,40.97,11.48,15.79,19.28, 152.72, -480.24, 325.68, -1.22
23423, 91585.00,-0.48,-1.12, 0.28,24.63,-2.99,55.37,19.27, 197.80, -502.32, 288.88, -1.15
23548, 91585.00,-0.31,-1.06, 0.48,10.50,37.43,-13.57,19.31, 199.64, -504.16, 286.12, -1.15
23714, 91580.00,-0.28,-1.03, 0.42,21.91,52.45,-23.51,19.32, 224.48, -514.28, 263.12, -1.11
23875, 91572.00,-0.37,-0.96, 0.47,35.06,-60.73,-32.83,19.33, 164.68, -501.40, 292.56, -1.21
24209, 91577.00,-0.17,-1.00, 0.40,-62.54,23.86,44.73,19.35, 238.28, -466.44, 340.40, -1.05
24333, 91572.00,-0.22,-1.06, 0.64, 4.03,10.50,16.00,19.32, 239.20, -479.32, 340.40, -1.06
24458, 91577.00,-0.24,-0.87, 0.02,-30.40,21.50,-43.27,19.34, 217.12, -459.08, 353.28, -1.08
24583, 91577.00,-0.29,-1.42,-0.05,-115.27,-214.82,55.86,19.32, 161.92, -396.52, 445.28, -1.14
24712, 91577.00,-0.39,-1.37,-0.02,-43.97,-116.31,93.57,19.33, 168.36, -327.52, 500.48, -1.05
24851, 91572.00,-0.22,-1.26,-0.00, 4.94,-21.63,127.72,19.32, 292.56, -325.68, 483.92, -0.79
24976, 91574.00,-0.36,-1.11,-0.04,-36.03,-41.74,76.24,19.32, 333.04, -306.36, 471.04, -0.70
25101, 91577.00,-0.35,-1.05,-0.06, 7.23,-42.57,-126.68,19.30, 252.08, -300.84, 501.40, -0.83
25226, 91577.00,-0.30,-1.65,-0.00,75.97,-108.45,-249.18,19.31, -103.96, -328.44, 431.48, -1.83
25357, 91572.00,-0.26,-1.00,-0.04,47.86,-31.86,-54.26,19.34, -261.28, -296.24, 314.64, -2.25
25487, 91572.00,-0.29,-1.24,-0.02,-16.70, 7.23,157.15,19.31, -178.48, -326.60, 382.72, -2.03
25613, 91583.00,-0.26,-1.28,-0.00,-69.29,33.74,202.30,19.32, 54.28, -297.16, 510.60, -1.34
25751, 91585.00,-0.22,-1.39, 0.03,-24.77, 6.40,92.24,19.31, 202.40, -253.00, 529.92, -0.85
25876, 91574.00,-0.29,-1.11,-0.03,59.27,-23.51,-145.11,19.32, 89.24, -288.88, 518.88, -1.23
26008, 91577.00,-0.29,-1.07,-0.04,63.10,-36.80,-172.94,19.35, -111.32, -325.68, 430.56, -1.85
26137, 91583.00,-0.28,-1.30,-0.02,-66.43,-0.49,-22.54,19.32, -183.08, -302.68, 402.04, -2.07
26262, 91577.00,-0.21,-1.38, 0.00,-51.48,71.86,142.68,19.32, -53.36, -264.04, 492.20, -1.72
26389, 91585.00,-0.31,-0.96,-0.06, 8.07,69.22,148.52,19.31, 158.24, -285.20, 523.48, -1.02
26514, 91577.00,-0.22,-1.28,-0.01,24.63,93.98,-10.57,19.33, 217.12, -298.08, 513.36, -0.90
26654, 91577.00,-0.28,-1.29,-0.02,49.18,28.45,-95.86,19.35, 154.56, -316.48, 505.08, -1.07
26783, 91580.00,-0.26,-1.37,-0.05,59.62,44.03,-95.93,19.34, 57.96, -377.20, 460.00, -1.37
26909, 91574.00,-0.31,-1.14,-0.05,-2.71,60.17,-30.19,19.32, 55.20, -385.48, 454.48, -1.38
27034, 91585.00,-0.32,-1.16,-0.03,-44.24,43.55,60.59,19.34, 157.32, -346.84, 486.68, -1.10
27160, 91585.00,-0.28,-1.00,-0.06,-42.50,41.88,11.76,19.33, 238.28, -294.40, 499.56, -0.84
27291, 91583.00,-0.79,-0.49, 0.06,61.36,56.42,71.17,19.33, 400.20, -337.64, 425.04, -0.66
27417, 91577.00,-0.27,-1.14, 0.48, 6.75,55.17,-29.43,19.38, 336.72, -368.92, 431.48, -0.79
27562, 91572.00,-0.16,-1.33, 0.08,-12.80,31.93,-41.53,19.36, 282.44, -367.08, 455.40, -0.87
27696, 91583.00,-0.28,-1.22, 0.01,-45.91,-42.16,-48.83,19.37, 188.60, -327.52, 495.88, -1.00
27828, 91577.00,-0.31,-1.18,-0.01,-23.93,20.38, 7.03,19.36, 178.48, -286.12, 515.20, -0.97
27954, 91580.00,-0.26,-1.16, 0.00,34.02,24.00,53.43,19.38, 241.04, -306.36, 495.88, -0.86
28079, 91572.00,-0.26,-1.18,-0.01,36.38, 9.18,59.13,19.38, 306.36, -328.44, 465.52, -0.77
28205, 91566.00,-0.41,-0.97, 0.12,40.21,27.27,40.21,19.39, 373.52, -325.68, 435.16, -0.67
28334, 91572.00,-0.33,-1.61, 0.19,69.77,-16.00,-13.91,19.40, 310.96, -392.84, 411.24, -0.86
28473, 91577.00,-0.39,-1.13, 0.07,102.54,22.82,17.39,19.40, 333.96, -426.88, 354.20, -0.86
28599, 91577.00,-0.58,-0.94, 0.24,65.46,10.99, 1.11,19.42, 333.04, -464.60, 299.00, -0.90
28725, 91572.00,-0.21,-1.14, 0.44,52.59,-11.83,-9.25,19.40, 313.72, -494.96, 256.68, -0.96
28850, 91577.00,-0.30,-0.92, 0.45,28.31,24.70,-70.54,19.40, 278.76, -499.56, 260.36, -1.02
28980, 91569.00,-0.18,-0.87, 0.61,-17.18,-8.90, 2.23,19.42, 277.84, -474.72, 307.28, -1.00
29111, 91574.00,-0.30,-0.91, 0.46,-71.30,43.06, 0.14,19.42, 307.28, -414.92, 370.76, -0.89
29237, 91569.00,-0.18,-1.27, 0.34,-111.44,208.07,-7.51,19.44, 353.28, -325.68, 445.28, -0.70
29377, 91569.00,-0.21,-1.13, 0.06,-99.69,82.85, 5.50,19.44, 349.60, -166.52, 501.40, -0.40
29758, 91569.00,-0.29,-0.97,-0.04,52.87,-18.71, 9.25,19.44, 422.28, -236.44, 450.80, -0.46
29881, 91566.00,-0.30,-1.24,-0.05,-3.20,-62.75,-28.17,19.44, 373.52, -229.08, 481.16, -0.50
30025, 91577.00,-0.27,-1.32,-0.02,-17.74,-15.03,-62.19,19.44, 268.64, -218.96, 521.64, -0.64
30150, 91574.00,-0.17,-1.37, 0.03,-0.63, 6.33,98.16,19.45, 351.44, -207.00, 487.60, -0.49
