Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
2806, 91623.00,-0.26,-1.17,-0.02,-7.17,-9.32,63.17,19.05, 435.16, -269.56, 404.80, -0.51
2927, 91623.00,-0.33,-1.11,-0.04,11.27,-33.11,40.07,19.05, 450.80, -278.76, 385.48, -0.51
3045, 91623.00,-0.31,-1.08,-0.04,21.43,-20.31,-31.93,19.05, 425.04, -311.88, 385.48, -0.59
3164, 91620.00,-0.28,-1.17,-0.03,23.23,-21.43,-45.01,19.04, 362.48, -339.48, 405.72, -0.71
3283, 91618.00,-0.31,-1.16,-0.03,-19.90,-8.97,-15.65,19.05, 322.92, -332.12, 426.88, -0.75
3416, 91626.00,-0.28,-1.14,-0.02,-46.33, 3.76,39.23,19.05, 355.12, -275.08, 437.00, -0.61
3535, 91620.00,-0.31,-1.13,-0.05,-1.95,-33.11,80.56,19.04, 423.20, -274.16, 398.36, -0.53
3678, 91623.00,-0.29,-1.07,-0.04,27.13,28.66,-12.10,19.05, 422.28, -278.76, 393.76, -0.54
3798, 91620.00,-0.29,-1.16,-0.04,37.29,-76.10,-55.51,19.05, 323.84, -332.12, 413.08, -0.75
3917, 91618.00,-0.27,-1.20,-0.01,-0.63,-64.97,-52.24,19.05, 231.84, -342.24, 432.40, -0.93
4035, 91623.00,-0.29,-1.21,-0.02, 6.05,-48.14,48.97,19.05, 230.92, -351.44, 428.72, -0.94
4153, 91626.00,-0.25,-1.14,-0.03,22.26,-68.45,102.26,19.05, 287.96, -363.40, 391.00, -0.86
4287, 91629.00,-0.30,-1.15,-0.02, 8.83,-64.28,50.57,19.05, 315.56, -397.44, 358.80, -0.85
4407, 91626.00,-0.24,-1.23,-0.03,13.15,-31.93,-46.26,19.05, 233.68, -395.60, 375.36, -0.99
4526, 91631.00,-0.23,-1.34, 0.02,-7.51,-50.92,-39.65,19.05, 148.12, -391.92, 394.68, -1.16
4645, 91631.00,-0.29,-1.09,-0.01,-44.45,-1.95,-14.89,19.05, 114.08, -361.56, 433.32, -1.22
4763, 91629.00,-0.28,-1.14,-0.01,-16.42,-9.46,50.85,19.05, 119.60, -346.84, 444.36, -1.19
4882, 91629.00,-0.24,-1.39, 0.04,16.70,10.30,76.59,19.05, 172.04, -356.04, 454.48, -1.07
5004, 91629.00,-0.25,-1.21, 0.03,65.04,-15.72,-5.77,19.05, 162.84, -391.92, 434.24, -1.13
5137, 91626.00,-0.38,-1.16,-0.01,20.66, 4.80,-59.62,19.05, 130.64, -406.64, 407.56, -1.21
5256, 91629.00,-0.24,-1.18, 0.04,-61.91,62.89,-14.75,19.05, 114.08, -394.68, 433.32, -1.24
5382, 91642.00,-0.23,-1.18, 0.03,-65.18,-36.38,55.93,19.05, 141.68, -321.08, 483.92, -1.11
5501, 91637.00,-0.26,-1.01, 0.02,12.31,-20.66,-16.07,19.05, 113.16, -324.76, 480.24, -1.19
5638, 91631.00,-0.29,-1.23,-0.02,113.04, 8.42,-33.53,19.05, 73.60, -400.20, 402.96, -1.34
5763, 91631.00,-0.26,-1.17,-0.01,65.04,-16.49,39.65,19.04, 69.92, -442.52, 356.04, -1.37
5887, 91631.00,-0.27,-1.18, 0.00,-69.29,-20.10,83.06,19.05, 130.64, -400.20, 421.36, -1.21
6032, 91629.00,-0.20,-1.19, 0.03,-90.57,-44.45,21.91,19.05, 116.84, -315.56, 495.88, -1.17
6205, 91629.00,-0.24,-1.19, 0.01,42.71,-12.66,-80.28,19.05, 11.04, -310.04, 476.56, -1.49
6313, 91631.00,-0.25,-1.20,-0.01,71.79,39.23,-18.78,19.05, -23.92, -379.96, 414.00, -1.59
6422, 91631.00,-0.26,-1.16,-0.01,26.30,40.14,77.36,19.05, 62.56, -398.36, 417.68, -1.37
6530, 91629.00,-0.24,-1.14,-0.02,-30.12,28.45,78.61,19.05, 121.44, -408.48, 437.92, -1.24
6637, 91634.00,-0.21,-1.17, 0.00,-38.19,-16.63,-11.48,19.05, 122.36, -365.24, 470.12, -1.20
6744, 91629.00,-0.24,-1.24, 0.02, 2.37,-6.05,-72.83,19.05, 21.16, -351.44, 457.24, -1.46
6851, 91637.00,-0.27,-1.15, 0.00,38.89, 4.94,-44.73,19.05, -12.88, -370.76, 432.40, -1.56
7047, 91637.00,-0.24,-1.22,-0.00,-32.21,-13.63,26.09,19.03, 83.72, -367.08, 470.12, -1.30
7300, 91637.00,-0.23,-1.14,-0.00,-22.05,-12.24,-1.46,19.05, 76.36, -342.24, 478.40, -1.31
7424, 91634.00,-0.25,-1.12,-0.01,32.42, 8.90, 8.63,19.04, 74.52, -352.36, 473.80, -1.32
7549, 91634.00,-0.27,-1.22, 0.01,56.42,-1.39,-14.89,19.04, 57.96, -402.96, 436.08, -1.38
7687, 91629.00,-0.27,-1.09,-0.01,-29.77,-19.20,-3.62,19.05, 23.00, -393.76, 428.72, -1.47
7812, 91634.00,-0.24,-1.18, 0.00,-47.79,-5.70,46.47,19.05, 72.68, -330.28, 489.44, -1.31
7958, 91634.00,-0.23,-1.15, 0.00,37.08,31.17,24.21,19.05, 106.72, -359.72, 474.72, -1.24
8082, 91631.00,-0.27,-1.16,-0.03,71.58,22.96,-16.97,19.06, 98.44, -391.00, 446.20, -1.28
8207, 91631.00,-0.27,-1.16, 0.01,22.47,-17.25,-31.17,19.05, 50.60, -408.48, 405.72, -1.40
8332, 91626.00,-0.29,-1.14,-0.00,-68.66,-42.02,13.15,19.05, 15.64, -369.84, 440.68, -1.48
8457, 91634.00,-0.23,-1.22, 0.02,-48.56,-4.73,64.28,19.05, 63.48, -310.04, 496.80, -1.32
8594, 91634.00,-0.23,-1.20, 0.00,73.11,31.03, 4.87,19.05, 94.76, -348.68, 486.68, -1.26
8725, 91631.00,-0.27,-1.19,-0.02,79.23,18.50,-28.52,19.05, 74.52, -420.44, 418.60, -1.35
8849, 91631.00,-0.28,-1.11, 0.01,-11.55,-14.47, 2.57,19.05, 49.68, -402.96, 414.00, -1.40
8989, 91631.00,-0.26,-1.24,-0.01,-60.94,-35.41,46.61,19.05, 67.16, -368.00, 465.52, -1.34
9113, 91637.00,-0.25,-1.14,-0.01,-27.76,-11.62,31.37,19.05, 92.92, -318.32, 496.80, -1.24
9238, 91642.00,-0.25,-1.19, 0.01,40.56,15.65,-36.80,19.05, 63.48, -328.44, 475.64, -1.33
9362, 91631.00,-0.28,-1.22,-0.02,62.54, 7.37,-41.11,19.04,  9.20, -388.24, 418.60, -1.50
9499, 91640.00,-0.26,-1.09,-0.04,-5.22,10.16,54.33,19.05, 35.88, -392.84, 429.64, -1.43
9623, 91637.00,-0.26,-1.19, 0.01,-36.80, 5.50,86.33,19.05, 140.76, -360.64, 470.12, -1.15
9753, 91631.00,-0.25,-1.12,-0.00, 2.16,-5.50,-27.41,19.05, 125.12, -348.68, 474.72, -1.18
9878, 91631.00,-0.25,-1.28, 0.04,30.26,-45.36,-93.01,19.05, -15.64, -354.20, 439.76, -1.57
10002, 91634.00,-0.27,-1.16, 0.01, 7.93,10.43,-3.55,19.05, -39.56, -370.76, 424.12, -1.63
10131, 91642.00,-0.24,-1.18,-0.01,-7.65,21.50,122.78,19.05, 96.60, -363.40, 465.52, -1.27
10256, 91637.00,-0.27,-1.17,-0.01,-11.90,13.57,81.60,19.05, 196.88, -354.20, 474.72, -1.02
10393, 91634.00,-0.25,-1.18, 0.00,23.65,-8.97,-97.11,19.05, 75.44, -356.96, 460.92, -1.32
10518, 91637.00,-0.28,-1.22,-0.01,22.89,-40.35,-96.56,19.05, -62.56, -356.96, 411.24, -1.70
10643, 91623.00,-0.29,-1.11,-0.04, 6.96,18.23,38.89,19.05, -10.12, -377.20, 424.12, -1.55
10782, 91631.00,-0.25,-1.26,-0.01,24.28,48.14,109.15,19.05, 127.88, -395.60, 433.32, -1.21
10912, 91637.00,-0.24,-1.21,-0.03,19.97,-5.15,27.69,19.05, 150.88, -397.44, 416.76, -1.16
11037, 91637.00,-0.28,-1.21,-0.03,-10.16,-56.28,-60.45,19.05, 32.20, -382.72, 414.92, -1.44
11161, 91637.00,-0.30,-1.19,-0.03,-5.70,-77.91,-42.92,19.05, -57.96, -356.96, 398.36, -1.69
11295, 91623.00,-0.28,-1.16,-0.04,51.27,-35.41,31.51,19.05, -44.16, -366.16, 368.00, -1.65
11419, 91629.00,-0.28,-1.05,-0.05,47.30,13.08,91.06,19.05, 45.08, -414.00, 360.64, -1.42
11576, 91631.00,-0.28,-1.13,-0.02,-36.94,-31.23,54.82,19.05, 57.96, -395.60, 389.16, -1.38
11701, 91629.00,-0.29,-1.21, 0.01,-119.10,-109.63,-49.25,19.05, -78.20, -290.72, 456.32, -1.79
11826, 91634.00,-0.20,-1.33, 0.00,-120.28,-41.67,-55.10,19.05, -187.68, -138.00, 448.96, -2.46
11951, 91631.00,-0.28,-1.08,-0.00,-8.14,-74.78, 1.88,19.05, -209.76, -64.40, 443.44, -2.80
12076, 91637.00,-0.33,-1.26,-0.04,95.23,-36.38,-7.65,19.05, -242.88, -88.32, 448.04, -2.75
12209, 91629.00,-0.26,-1.16,-0.05,83.69,22.82,15.03,19.05, -227.24, -145.36, 493.12, -2.53
12337, 91629.00,-0.35,-1.02,-0.09,12.87, 8.42,105.81,19.05, -89.24, -141.68, 604.44, -2.09
12502, 91631.00,-0.32,-0.94,-0.07,-2.99,54.26,-12.03,19.04, -54.28, -98.44, 624.68, -2.03
12838, 91640.00,-0.25,-1.21,-0.02,14.33,-10.02,-49.18,19.04, -172.04, -91.08, 554.76, -2.61
12962, 91634.00,-0.27,-1.31,-0.01,-35.34,35.41,-30.68,19.05, -241.96, -38.64, 462.76, -2.94
13087, 91626.00,-0.31,-0.98,-0.06,24.90,29.98,-29.84,19.04, -299.00, -42.32, 405.72, -2.96
13225, 91629.00,-0.33,-1.00,-0.07,75.06,58.92,29.36,19.05, -345.92, -105.80, 387.32, -2.80
13348, 91631.00,-0.24,-1.16,-0.01,62.05,21.29,56.90,19.05, -254.84, -64.40, 438.84, -2.85
13478, 91634.00,-0.25,-1.42, 0.00,-13.22,-80.90,46.82,19.05, -78.20, -81.88, 462.76, -2.29
13603, 91631.00,-0.27,-1.55, 0.00,-76.52, 0.42,20.17,19.05, 44.16, -157.32, 488.52, -1.25
13727, 91634.00,-0.18,-1.22, 0.02,-33.18,-37.70,31.17,19.04, 41.40, -201.48, 496.80, -1.32
13851, 91637.00,-0.27,-0.90,-0.06,10.23,-10.99,85.98,19.05, 92.00, -240.12, 504.16, -1.16
13979, 91631.00,-0.27,-0.92, 0.03,-88.97,-8.21,55.17,19.05, 132.48, -151.80, 529.92, -0.81
14118, 91634.00,-0.16,-1.15, 0.03,-46.26,53.08,-33.53,19.05, 96.60, -86.48, 530.84, -0.68
14243, 91629.00,-0.29,-1.24,-0.03,138.37,17.88,-174.26,19.05, -126.96, -207.00, 460.00, -2.08
14367, 91637.00,-0.29,-1.37,-0.01,160.70, 8.63,-51.13,19.05, -193.20, -333.96, 340.40, -2.05
14491, 91637.00,-0.25,-1.39,-0.01,-13.91, 1.46,79.86,19.05, -141.68, -322.00, 378.12, -1.94
14637, 91629.00,-0.20,-1.31, 0.01,-133.98,66.78,98.85,19.05, -46.92, -235.52, 489.44, -1.72
14767, 91631.00,-0.23,-1.35, 0.00,-73.18,-51.69,80.77,19.04, 43.24, -131.56, 526.24, -1.21
14891, 91637.00,-0.21,-1.24, 0.00,71.58,-56.14,-19.34,19.04, 23.00, -165.60, 517.96, -1.39
15025, 91631.00,-0.09,-1.34, 0.07,-34.92,-1.39,-147.55,19.05, -150.88, -136.16, 448.96, -2.36
15150, 91645.00,-0.34,-1.06,-0.07,-14.19,-5.98,57.04,19.05, -102.12, -127.88, 471.04, -2.20
15275, 91634.00,-0.21,-1.59, 0.03,-14.05,187.27,163.06,19.05, 119.60, -165.60, 516.12, -0.90
15403, 91634.00,-0.27,-0.84,-0.06,10.02,-34.30,-5.36,19.05, 111.32, -182.16, 517.96, -0.98
15528, 91634.00,-0.33,-1.13,-0.06,46.61,-21.22,-161.32,19.05, 11.04, -205.16, 502.32, -1.47
15652, 91642.00,-0.28,-0.96,-0.06,30.54,-26.71,-80.14,19.04, -126.96, -214.36, 447.12, -2.06
15777, 91637.00,-0.19,-1.31, 0.01,-23.10,57.53,47.03,19.04, -140.76, -212.52, 439.76, -2.11
15915, 91640.00,-0.24,-1.55, 0.02,-6.89,54.40,72.42,19.04, -34.04, -221.72, 494.04, -1.68
16039, 91634.00,-0.29,-1.20,-0.07,85.08,-0.90,53.08,19.04, 47.84, -301.76, 480.24, -1.37
16167, 91642.00,-0.20,-0.97,-0.07,21.15, 7.17,61.84,19.05, 67.16, -349.60, 467.36, -1.34
16291, 91637.00,-0.28,-1.02,-0.05,-136.35,84.24,-2.92,19.05, 129.72, -254.84, 524.40, -1.05
16423, 91645.00,-0.33,-2.09, 0.09,13.15,11.97,-230.96,19.04, -87.40, -180.32, 511.52, -1.98
16547, 91629.00,-0.29,-0.83,-0.07,130.02,-24.35,-46.47,19.05, -226.32, -249.32, 401.12, -2.26
16672, 91642.00,-0.29,-0.59,-0.12,15.03,17.95,76.66,19.05, -164.68, -287.96, 431.48, -2.04
16816, 91640.00,-0.21,-1.21,-0.10,-62.47, 1.53,117.43,19.04, -39.56, -236.44, 512.44, -1.69
16941, 91634.00,-0.08,-2.37, 0.12,13.70,90.92,-26.30,19.05, -28.52, -236.44, 521.64, -1.65
17071, 91640.00,-0.27,-1.40,-0.03,71.10,-56.83, 3.62,19.04, -57.96, -320.16, 479.32, -1.70
17196, 91642.00,-0.31,-0.24,-0.22,22.33,34.02,47.10,19.04, 23.00, -345.00, 486.68, -1.46
17321, 91645.00,-0.26,-0.64,-0.10,-18.57,43.34,28.03,19.05, 63.48, -345.00, 499.56, -1.34
17445, 91634.00,-0.30,-2.17,-0.06,-40.70,-16.28,-118.33,19.05, 13.80, -271.40, 523.48, -1.47
17610, 91640.00,-0.22,-1.56,-0.02,25.67,-1.95,-36.17,19.05, -35.88, -290.72, 500.48, -1.65
17744, 91647.00,-0.17,-1.10,-0.02,34.16,75.20, 3.76,19.05, -46.92, -308.20, 490.36, -1.68
17868, 91642.00,-0.30,-1.20,-0.04,21.50,-8.00,34.02,19.04,  4.60, -344.08, 487.60, -1.51
17993, 91647.00,-0.28,-0.99,-0.07,40.07,-13.63,20.52,19.05, 61.64, -393.76, 457.24, -1.37
18234, 91640.00,-0.24,-0.98,-0.04,24.97,-51.20,70.40,18.99, -6.44, -283.36, 492.20, -1.55
18481, 91652.00,-0.18,-1.33,-0.04,121.18,50.09, 7.44,19.04, 34.04, -380.88, 429.64, -1.44
18605, 91640.00,-0.27,-0.95,-0.10,14.75,-47.58,78.26,19.04, 66.24, -376.28, 440.68, -1.35
18753, 91647.00,-0.20,-1.45, 0.04,-207.10,-31.37,-71.72,19.04, -42.32, -184.00, 513.36, -1.75
18877, 91640.00,-0.22,-1.36, 0.05,-5.84,-20.52,39.30,19.04, -16.56, -157.32, 526.24, -1.63
19008, 91645.00,-0.27,-1.26,-0.06,199.65,100.31,12.73,19.04, 63.48, -368.92, 454.48, -1.35
19133, 91647.00,-0.31,-0.78,-0.12,10.30,23.10,14.82,19.04, 120.52, -397.44, 435.16, -1.23
19261, 91650.00,-0.22,-1.19,-0.04,-117.43,-57.53,-8.83,19.04, 64.40, -299.92, 507.84, -1.31
19386, 91652.00,-0.27,-1.30, 0.01, 5.50,-18.09,-20.59,19.05, 26.68, -309.12, 503.24, -1.44
19511, 91642.00,-0.20,-1.38,-0.01,67.55,46.89,27.97,19.04, 84.64, -403.88, 466.44, -1.32
19649, 91650.00,-0.21,-1.33,-0.06,13.84,12.17,69.01,19.04, 148.12, -410.32, 449.88, -1.18
19775, 91642.00,-0.23,-1.21,-0.04,-22.61,42.71,-13.63,19.04, 99.36, -359.72, 477.48, -1.26
19900, 91645.00,-0.21,-1.13,-0.02,-13.01,-94.89,41.60,19.04, 68.08, -326.60, 499.56, -1.32
20031, 91645.00,-0.32,-1.14,-0.07, 6.82,27.83,45.08,19.04, 132.48, -323.84, 504.16, -1.14
20163, 91647.00,-0.26,-0.97,-0.03,-4.73,-14.12,22.40,19.04, 109.48, -309.12, 510.60, -1.18
20289, 91642.00,-0.27,-1.16,-0.04,-23.58,-96.77,-5.29,19.04, 83.72, -276.92, 516.12, -1.23
20414, 91650.00,-0.28,-1.13,-0.03,-37.50,-85.29,-61.84,19.03, -15.64, -218.04, 516.12, -1.60
20555, 91650.00,-0.24,-1.31,-0.03,-52.66,-101.01,-74.85,19.04, -187.68, -46.00, 445.28, -2.86
20683, 91642.00,-0.24,-0.95,-0.05,-22.47,-29.36,-46.05,19.04, -213.44, -5.52, 417.68, -3.07
20814, 91652.00,-0.05,-1.65, 0.07,120.21,23.37,120.56,19.04, -183.08, -85.56, 450.80, -2.66
20939, 91647.00,-0.24,-1.31,-0.03,151.30,79.17,200.77,19.04, 27.60, -269.56, 506.92, -1.42
21064, 91652.00,-0.24,-1.14,-0.05,20.66,-0.28,91.20,19.05, 198.72, -352.36, 474.72, -1.01
21189, 91647.00,-0.18,-1.42,-0.03,
