Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
4811, 91500.00,-0.28,-1.15, 0.03,-15.65,-5.77,34.92,19.52, 278.76, -80.04, 501.40, -0.23
4927, 91493.00,-0.26,-1.12, 0.04, 2.85,24.49, 3.20,19.52, 279.68, -50.60, 501.40, -0.13
5052, 91497.00,-0.22,-1.15, 0.06,-14.33,15.79,-12.24,19.52, 256.68, -49.68, 502.32, -0.15
5170, 91493.00,-0.24,-1.16, 0.04,21.43,19.06, 9.32,19.53, 253.92, -63.48, 505.08, -0.20
5289, 91493.00,-0.28,-1.17, 0.04,31.72,-8.70,19.90,19.52, 273.24, -91.08, 507.84, -0.28
5425, 91493.00,-0.28,-1.09, 0.04,-4.52,-27.34,14.96,19.53, 282.44, -85.56, 501.40, -0.25
5544, 91493.00,-0.25,-1.14, 0.05,-14.54,-14.47,12.10,19.53, 289.80, -62.56, 499.56, -0.17
5663, 91493.00,-0.26,-1.16, 0.05,24.42, 6.96,12.80,19.53, 298.08, -80.96, 495.88, -0.22
5808, 91497.00,-0.20,-1.22, 0.07,36.94, 0.00,16.83,19.53, 305.44, -117.76, 500.48, -0.32
5933, 91497.00,-0.24,-1.16, 0.07,-7.30,78.40,-16.63,19.52, 282.44, -114.08, 510.60, -0.34
6058, 91487.00,-0.23,-1.17, 0.05,-1.81,61.43,-15.37,19.52, 247.48, -113.16, 517.04, -0.38
6197, 91497.00,-0.26,-1.31, 0.01,-27.13,103.51,-28.94,19.52, 189.52, -76.36, 521.64, -0.34
6322, 91497.00,-0.23,-1.12, 0.02,-72.90,37.29,-37.15,19.52, 127.88, -8.28, 509.68, -0.02
6447, 91494.00,-0.35,-1.00,-0.04, 9.88,19.55,10.30,19.52, 107.64,  4.60, 506.92,  0.09
6575, 91497.00,-0.25,-1.14,-0.01,63.86,12.17,54.26,19.53, 158.24, -46.00, 521.64, -0.24
6700, 91497.00,-0.24,-1.27, 0.04,68.45, 2.92,76.38,19.53, 239.20, -111.32, 520.72, -0.39
6825, 91497.00,-0.32,-0.95, 0.01,10.30,-23.86,-14.61,19.52, 247.48, -112.24, 517.96, -0.38
6950, 91490.00,-0.23,-1.19, 0.04,-44.52, 7.37,-43.55,19.52, 186.76, -76.36, 525.32, -0.34
7095, 91493.00,-0.27,-1.16,-0.01,-21.36,31.17,-22.05,19.52, 126.04, -27.60, 519.80, -0.17
7224, 91494.00,-0.27,-1.23, 0.04,-13.15,66.23,-7.51,19.52, 81.88, -7.36, 517.96, -0.04
7349, 91497.00,-0.24,-1.06, 0.02,16.14, 6.96,12.66,19.53, 83.72, -23.92, 520.72, -0.23
7474, 91493.00,-0.27,-1.06,-0.03,21.08,-10.78,62.12,19.53, 138.00, -28.52, 520.72, -0.16
7599, 91493.00,-0.25,-1.19, 0.02, 6.68,-29.36,66.23,19.53, 210.68, -21.16, 516.12, -0.05
7730, 91500.00,-0.31,-1.05,-0.01,-2.92,38.89, 0.83,19.53, 201.48, -7.36, 512.44,  0.01
7855, 91493.00,-0.28,-1.13, 0.01, 2.50,56.00,-25.88,19.53, 149.96,  1.84, 516.12,  0.06
7999, 91497.00,-0.28,-1.15, 0.07,18.92,36.87,-13.36,19.53, 132.48, -21.16, 527.16, -0.11
8125, 91497.00,-0.40,-1.06,-0.05,50.43,-5.22,-30.75,19.52, 102.12, -49.68, 542.80, -0.41
8249, 91500.00,-0.19,-1.28, 0.03, 6.33,81.95,-46.33,19.52, 23.00, -49.68, 545.56, -1.09
8374, 91493.00,-0.29,-1.19, 0.03,-28.31,72.90,-68.73,19.52, -82.80, -13.80, 517.96, -2.93
8499, 91497.00,-0.23,-1.22, 0.05, 1.74, 4.03, 9.81,19.52, -74.52, -29.44, 525.32, -2.72
8624, 91497.00,-0.27,-1.24, 0.04, 2.30,69.29,69.01,19.52, -9.20, -63.48, 553.84, -1.67
8752, 91500.00,-0.26,-1.16,-0.01,-1.25,18.50,61.43,19.52, 21.16, -63.48, 561.20, -1.20
8898, 91493.00,-0.20,-1.23, 0.02,11.55, 0.21,16.97,19.53, 37.72, -24.84, 565.80, -0.54
9023, 91493.00,-0.22,-1.18,-0.00,26.99,-24.28,-5.57,19.54, -9.20, -41.40, 565.80, -1.74
9148, 91493.00,-0.32,-1.18, 0.01, 5.63,-14.61,-27.34,19.54, -40.48, -26.68, 559.36, -2.51
9272, 91497.00,-0.22,-1.24, 0.04,-6.12,-0.70,10.09,19.54, -36.80, -24.84, 558.44, -2.50
9398, 91493.00,-0.23,-1.24, 0.03,-5.98,-5.43,18.30,19.53, -33.12, -12.88, 552.92, -2.73
9533, 91497.00,-0.28,-1.10,-0.02,-5.57,-1.46,10.43,19.54, -34.96,  0.92, 552.00,  3.16
9657, 91493.00,-0.22,-1.12, 0.05,-12.59,31.51,18.99,19.54, -48.76,  8.28, 540.96,  3.02
9797, 91490.00,-0.33,-0.99,-0.04,23.65,-3.41, 7.58,19.53, -55.20, -5.52, 546.48, -3.00
9923, 91500.00,-0.25,-1.07, 0.03,18.02,21.91, 8.00,19.52, -64.40, -23.00, 553.84, -2.75
10310, 91497.00,-0.26,-1.19, 0.02, 6.26,26.09,10.23,19.53, -77.28, -49.68, 559.36, -2.52
10443, 91497.00,-0.27,-1.17, 0.02,-5.91,40.21,-2.30,19.53, -103.96, -57.96, 548.32, -2.59
10568, 91493.00,-0.28,-1.12, 0.01,-1.67,34.92,-10.85,19.53, -139.84, -47.84, 533.60, -2.77
10694, 91497.00,-0.25,-1.18, 0.04, 6.75,20.45,-2.92,19.54, -156.40, -63.48, 525.32, -2.71
10833, 91497.00,-0.26,-1.12, 0.02,13.84, 3.69,12.38,19.53, -160.08, -75.44, 524.40, -2.66
10965, 91497.00,-0.29,-1.12, 0.00,14.19, 4.52,37.01,19.53, -141.68, -99.36, 541.88, -2.48
11090, 91503.00,-0.28,-1.11, 0.00, 5.08,14.33,22.89,19.54, -111.32, -81.88, 554.76, -2.46
11220, 91497.00,-0.26,-1.12, 0.01,12.59,10.64,-0.70,19.53, -111.32, -109.48, 554.76, -2.32
11345, 91497.00,-0.23,-1.27, 0.04,11.34,18.02,-8.90,19.53, -134.32, -97.52, 542.80, -2.47
11476, 91505.00,-0.30,-1.03, 0.01,-16.83,11.69,-3.69,19.54, -161.00, -86.48, 525.32, -2.60
11601, 91493.00,-0.28,-1.16, 0.02,-20.45, 0.70,22.68,19.54, -151.80, -81.88, 522.56, -2.60
11740, 91493.00,-0.26,-1.17, 0.03,-4.80,-1.53,35.76,19.53, -118.68, -61.64, 533.60, -2.62
11865, 91505.00,-0.28,-1.13, 0.01,44.52, 1.95,-4.59,19.54, -115.00, -91.08, 538.20, -2.43
11997, 91497.00,-0.23,-1.23, 0.04,40.28, 4.24,-23.03,19.54, -146.28, -110.40, 532.68, -2.45
12122, 91493.00,-0.25,-1.10, 0.02,-8.70, 1.67, 3.48,19.54, -169.28, -129.72, 521.64, -2.44
12248, 91493.00,-0.29,-1.13, 0.03,-32.56,-25.32,16.21,19.54, -153.64, -90.16, 520.72, -2.57
12373, 91505.00,-0.24,-1.24, 0.04,-5.15, 3.55,16.21,19.53, -139.84, -62.56, 527.16, -2.68
12498, 91493.00,-0.28,-1.11, 0.01,30.68,-2.30,17.11,19.54, -128.80, -92.00, 538.20, -2.48
12641, 91505.00,-0.24,-1.20, 0.03,23.23, 8.49, 7.17,19.54, -127.88, -86.48, 546.48, -2.50
12775, 91497.00,-0.26,-1.18, 0.02,-1.46,12.03,-7.37,19.53, -142.60, -108.56, 540.96, -2.45
12898, 91497.00,-0.24,-1.21, 0.04,-2.57, 7.30, 5.08,19.54, -149.96, -75.44, 535.44, -2.63
13024, 91493.00,-0.25,-1.16, 0.02,-3.97,-3.41,22.19,19.55, -135.24, -89.24, 542.80, -2.51
13148, 91497.00,-0.28,-1.17, 0.00, 3.62, 0.21,21.01,19.54, -116.84, -59.80, 547.40, -2.62
13279, 91497.00,-0.25,-1.16, 0.03,17.53, 1.18, 7.10,19.55, -104.88, -78.20, 554.76, -2.46
13407, 91497.00,-0.22,-1.24, 0.05,16.77,-9.60, 5.70,19.54, -107.64, -112.24, 551.08, -2.29
13546, 91500.00,-0.28,-1.22, 0.04, 2.16,-20.24,-10.43,19.54, -129.72, -88.32, 538.20, -2.50
13671, 91497.00,-0.24,-1.22, 0.04,-7.79,-7.86, 0.49,19.55, -138.00, -81.88, 524.40, -2.56
13795, 91493.00,-0.26,-1.16, 0.03,-18.92,-26.02,16.28,19.54, -124.20, -45.08, 520.72, -2.75
13920, 91505.00,-0.24,-1.18, 0.04, 1.60,-21.84,23.93,19.55, -96.60, -30.36, 525.32, -2.79
14049, 91497.00,-0.25,-1.18, 0.04,24.83,-9.25,15.72,19.54, -92.00, -50.60, 529.92, -2.59
14174, 91497.00,-0.26,-1.10, 0.02,28.73, 6.96,-1.04,19.54, -105.80, -75.44, 528.08, -2.48
14300, 91493.00,-0.27,-1.13, 0.02, 1.32,-0.90,-3.62,19.54, -120.52, -68.08, 518.88, -2.58
14440, 91497.00,-0.25,-1.13, 0.02,-31.65,-15.30, 7.10,19.55, -117.76, -20.24, 509.68, -2.93
14572, 91497.00,-0.25,-1.17, 0.04, 7.10,-5.08,28.17,19.55, -91.08, -14.72, 518.88, -2.94
14698, 91494.00,-0.25,-1.27, 0.02,59.90, 2.64,15.65,19.54, -79.12, -68.08, 541.88, -2.39
14829, 91493.00,-0.26,-1.19, 0.02,41.88,15.72,-4.73,19.54, -99.36, -100.28, 541.88, -2.31
14954, 91503.00,-0.26,-1.09, 0.05,-26.92, 6.82,-3.83,19.55, -118.68, -71.76, 526.24, -2.55
15086, 91493.00,-0.27,-1.20, 0.04,-49.04,-6.75,11.41,19.54, -114.08, -20.24, 512.44, -2.92
15211, 91493.00,-0.27,-1.15, 0.02,-1.81,14.82,14.26,19.54, -114.08, -23.92, 516.12, -2.89
15351, 91494.00,-0.25,-1.20, 0.03,42.16,14.05, 3.55,19.55, -115.00, -69.92, 529.92, -2.55
15476, 91497.00,-0.26,-1.13, 0.01,31.51,-4.38, 3.55,19.55, -120.52, -83.72, 531.76, -2.49
15684, 91497.00,-0.25,-1.17, 0.03,-13.36,-11.20, 6.12,19.55, -126.04, -11.96, 520.72, -3.00
15999, 91500.00,-0.22,-1.24, 0.04,35.13,12.45,18.16,19.54, -113.16, -46.00, 537.28, -2.71
16125, 91494.00,-0.20,-1.35, 0.06,24.42,10.30,29.22,19.54, -102.12, -57.04, 547.40, -2.59
16250, 91505.00,-0.23,-1.21, 0.05,-32.90,-27.55,27.06,19.54, -65.32,  0.92, 546.48,  3.17
16391, 91497.00,-0.27,-1.18, 0.03,12.24,-12.24,16.28,19.54, -49.68,  0.92, 560.28,  3.17
16522, 91493.00,-0.26,-1.22, 0.02,43.06, 1.74,-4.52,19.54, -61.64, -34.96, 570.40, -2.58
16657, 91505.00,-0.26,-1.14, 0.02,-5.08,-11.69, 4.24,19.54, -68.08, -14.72, 566.72, -2.88
16781, 91497.00,-0.28,-1.18, 0.04,-32.35,-17.74,22.12,19.55, -46.00, 32.20, 556.60,  2.58
16908, 91497.00,-0.25,-1.17, 0.05,-26.71,-18.85,17.39,19.55, -31.28, 63.48, 552.92,  2.07
17033, 91493.00,-0.26,-1.13, 0.03, 0.83,-41.74, 1.04,19.54, -11.96, 92.92, 553.84,  1.74
17165, 91503.00,-0.29,-1.10, 0.00,52.52,-54.54,-27.48,19.54, -42.32, 51.52, 608.12,  2.30
17309, 91487.00,-0.27,-1.19, 0.01,53.15,-37.98,-13.98,19.56, -54.28, 10.12, 654.12,  3.00
17436, 91493.00,-0.25,-1.18, 0.03,-1.04,-39.72,23.86,19.53, -11.04, 34.96, 671.60,  1.92
17561, 91493.00,-0.26,-1.12, 0.02,-27.76,-87.10,54.33,19.54, 46.00, 70.84, 673.44,  1.04
17688, 91494.00,-0.24,-1.24, 0.03, 8.42,-66.09,45.91,19.54, 165.60, 79.12, 675.28,  0.49
17813, 91490.00,-0.23,-1.16, 0.03,14.12,-70.40, 3.34,19.54, 233.68, 37.72, 692.76,  0.21
17958, 91493.00,-0.26,-1.25, 0.03,-18.23,-70.75, 8.14,19.54, 295.32, 33.12, 682.64,  0.16
18084, 91497.00,-0.23,-1.15, 0.04,-7.03,-76.31,49.32,19.54, 404.80,  3.68, 646.76,  0.05
18224, 91493.00,-0.23,-1.17, 0.05,39.44,-77.57,46.61,19.53, 492.20, -83.72, 613.64, -0.12
18350, 91493.00,-0.25,-1.16, 0.03,38.19,-61.01,-4.24,19.53, 468.28, -167.44, 617.32, -0.30
18483, 91493.00,-0.29,-1.05, 0.00,-3.48,-59.27,-42.85,19.53, 391.00, -174.80, 644.00, -0.37
18609, 91497.00,-0.30,-1.17, 0.02,-39.79,-41.25, 8.42,19.53, 392.84, -121.44, 632.04, -0.25
18739, 91505.00,-0.27,-1.09, 0.02,-19.06,-27.48,62.05,19.54, 460.92, -111.32, 573.16, -0.19
18865, 91500.00,-0.27,-1.11, 0.02,17.60,-56.35,46.61,19.53, 490.36, -153.64, 517.04, -0.26
18997, 91500.00,-0.27,-1.15, 0.02,46.40,-30.12,-21.15,19.53, 436.08, -223.56, 517.04, -0.43
19138, 91497.00,-0.26,-1.15, 0.01,46.89,-18.09,-43.83,19.53, 361.56, -248.40, 523.48, -0.56
19264, 91500.00,-0.29,-1.05,-0.01, 5.29,-48.07,-10.85,19.52, 327.52, -251.16, 518.88, -0.61
19390, 91500.00,-0.26,-1.28, 0.02,-25.32,-46.82,39.58,19.52, 354.20, -233.68, 506.92, -0.54
19522, 91508.00,-0.24,-1.15, 0.02,13.70,-33.32,63.44,19.52, 402.96, -259.44, 472.88, -0.53
19648, 91508.00,-0.26,-1.17, 0.02,41.81,-31.44,40.07,19.53, 411.24, -271.40, 449.88, -0.54
19774, 91505.00,-0.27,-1.12, 0.01,39.03,-18.50,-4.59,19.52, 399.28, -317.40, 433.32, -0.63
19900, 91500.00,-0.29,-1.15, 0.02,-28.59,-20.94,-25.74,19.52, 334.88, -296.24, 475.64, -0.68
20041, 91505.00,-0.22,-1.37, 0.06,-67.06, 3.48,-6.89,19.52, 304.52, -241.04, 511.52, -0.62
20178, 91505.00,-0.22,-1.14, 0.04,-11.55, 8.49,-0.77,19.52, 288.88, -218.96, 522.56, -0.60
20311, 91497.00,-0.27,-1.11, 0.02,45.01,-16.83,15.51,19.51, 305.44, -258.52, 508.76, -0.66
20437, 91497.00,-0.28,-1.25, 0.03,39.72, 2.16,15.65,19.53, 320.16, -275.08, 492.20, -0.66
20563, 91508.00,-0.23,-1.14, 0.04,11.83,29.08, 5.50,19.53, 318.32, -287.96, 492.20, -0.69
20689, 91505.00,-0.24,-1.17, 0.05,-30.68,17.60,11.76,19.52, 322.00, -264.04, 501.40, -0.64
20817, 91503.00,-0.26,-1.09, 0.02,-22.54,14.89,14.40,19.52, 333.04, -202.40, 514.28, -0.50
20960, 91505.00,-0.25,-1.23, 0.04,19.34,12.24,24.56,19.53, 346.84, -212.52, 502.32, -0.50
21087, 91497.00,-0.27,-1.19, 0.02,40.97,15.58, 4.87,19.53, 341.32, -232.76, 493.12, -0.55
21214, 91505.00,-0.27,-1.13, 0.03,-20.03,-7.51,-6.82,19.51, 314.64, -188.60, 502.32, -0.49
21633, 91497.00,-0.26,-1.19, 0.03,22.05,-26.92,40.49,19.52, 349.60, -209.76, 480.24, -0.49
21758, 91505.00,-0.24,-1.17, 0.02,50.02,-13.63,-8.77,19.52, 334.88, -248.40, 472.88, -0.59
21903, 91505.00,-0.28,-1.05,-0.00,42.57,-13.29,-9.74,19.52, 309.12, -286.12, 461.84, -0.70
22030, 91505.00,-0.24,-1.27, 0.04,-10.37,-16.21,41.81,19.52, 342.24, -291.64, 451.72, -0.66
22157, 91508.00,-0.21,-1.28, 0.06,-33.88,-4.66,70.19,19.51, 393.76, -253.92, 436.08, -0.53
22291, 91508.00,-0.23,-1.23, 0.04,-30.19,-2.37,-3.06,19.52, 390.08, -229.08, 450.80, -0.49
22418, 91508.00,-0.22,-1.47, 0.07,-2.99,16.49,-70.40,19.52, 311.88, -216.20, 489.44, -0.56
22543, 91500.00,-0.26,-1.03, 0.03,-0.49,-3.27,-54.89,19.52, 228.16, -216.20, 510.60, -0.71
22676, 91500.00,-0.26,-1.21, 0.03,-39.17,-37.63,56.90,19.52, 272.32, -173.88, 507.84, -0.52
22821, 91505.00,-0.25,-1.17, 0.04,29.50,-48.14,102.33,19.52, 382.72, -210.68, 461.84, -0.46
22948, 91503.00,-0.23,-1.22, 0.04,76.52,-19.69,23.37,19.52, 405.72, -276.92, 417.68, -0.55
23074, 91503.00,-0.23,-1.30, 0.04,29.50, 0.49,-63.10,19.52, 339.48, -317.40, 435.16, -0.71
23201, 91505.00,-0.27,-1.17, 0.03,-31.23,11.27,-60.24,19.52, 265.88, -279.68, 479.32, -0.76
23330, 91508.00,-0.27,-1.12,-0.01,-28.45,-31.37,-13.84,19.52, 237.36, -234.60, 501.40, -0.73
23457, 91508.00,-0.31,-0.94,-0.02,27.83,-39.79,21.50,19.52, 247.48, -243.80, 494.96, -0.73
23582, 91505.00,-0.33,-1.03,-0.02,91.83, 2.50,33.74,19.52, 289.80, -319.24, 446.20, -0.79
23723, 91511.00,-0.24,-1.15, 0.02,14.12, 5.36,48.83,19.52, 330.28, -346.84, 414.00, -0.76
23849, 91508.00,-0.22,-1.24, 0.04,-40.56,-12.80,36.80,19.51, 335.80, -322.00, 430.56, -0.72
23976, 91508.00,-0.24,-1.26, 0.03,-61.36,-29.22,-20.94,19.51, 297.16, -265.88, 470.12, -0.68
24131, 91511.00,-0.24,-1.21, 0.03,16.63,-17.04,-41.25,19.51, 234.60, -260.36, 488.52, -0.79
24259, 91508.00,-0.28,-1.02, 0.00,58.02,-19.62,-20.03,19.51, 193.20, -293.48, 474.72, -0.94
24385, 91508.00,-0.28,-1.07, 0.01,-8.70,-37.91,60.87,19.51, 227.24, -305.44, 468.28, -0.89
24513, 91508.00,-0.26,-1.29, 0.03, 5.70,26.78,64.83,19.51, 280.60, -310.04, 454.48, -0.79
24658, 91511.00,-0.29,-0.96,-0.01,27.62,32.21,37.29,19.51, 325.68, -329.36, 425.04, -0.75
24789, 91508.00,-0.28,-1.22, 0.03,-8.42,34.57,-51.76,19.51, 288.88, -322.92, 445.28, -0.80
24916, 91508.00,-0.29,-1.14, 0.03,-9.46,12.94,-54.75,19.51, 234.60, -298.08, 471.04, -0.86
25043, 91505.00,-0.29,-1.00,-0.00,-2.78,14.12,-10.78,19.50, 206.08, -280.60, 482.08, -0.89
25170, 91508.00,-0.26,-1.13, 0.00,-2.30,12.80,42.50,19.52, 241.96, -270.48, 479.32, -0.80
25297, 91508.00,-0.27,-1.10, 0.00,26.71,15.17,27.62,19.51, 267.72, -298.08, 461.84, -0.79
25423, 91508.00,-0.33,-1.00,-0.01,40.90,-9.60, 5.08,19.51, 248.40, -323.84, 450.80, -0.87
25570, 91511.00,-0.29,-1.15,-0.00, 1.81,-22.05,44.87,19.51, 282.44, -334.88, 437.00, -0.82
25696, 91514.00,-0.25,-1.36, 0.06,-44.24,-17.46,20.24,19.51, 302.68, -311.88, 447.12, -0.75
25824, 91514.00,-0.25,-0.93, 0.04,-4.03,-29.98,-39.79,19.50, 265.88, -292.56, 466.44, -0.79
25967, 91508.00,-0.27,-1.11, 0.04,14.19,-8.83,-49.67,19.51, 206.08, -292.56, 485.76, -0.91
26094, 91511.00,-0.29,-1.21, 0.02,-1.18,23.10,14.54,19.50, 211.60, -272.32, 489.44, -0.86
26221, 91525.00,-0.23,-1.20, 0.04,13.91,45.22,76.73,19.51, 284.28, -290.72, 472.88, -0.75
26352, 91514.00,-0.22,-1.19, 0.06, 3.55,18.85,55.23,19.50, 353.28, -282.44, 443.44, -0.63
26494, 91522.00,-0.26,-1.19, 0.03,16.07,43.76,-26.09,19.49, 351.44, -278.76, 448.04, -0.62
26621, 91516.00,-0.28,-1.21, 0.03,-1.60,45.08,-69.22,19.50, 289.80, -278.76, 477.48, -0.72
26747, 91508.00,-0.25,-1.14, 0.03,-25.67,17.39,-45.08,19.50, 215.28, -242.88, 507.84, -0.80
26875, 91514.00,-0.28,-1.16, 0.01,45.84,23.79,56.49,19.50, 365.24, -322.00, 425.04, -0.68
27312, 91508.00,-0.27,-1.16, 0.01,-46.47,17.81,-50.78,19.49, 322.92, -269.56, 473.80, -0.65
27439, 91525.00,-0.24,-1.27, 0.05,-74.64, 7.10,-42.09,19.49, 257.60, -194.12, 514.28, -0.60
27581, 91519.00,-0.25,-1.22, 0.03,13.36,10.43,30.96,19.50, 278.76, -183.08, 512.44, -0.54
27709, 91519.00,-0.24,-1.23, 0.03,70.05,-1.88,71.58,19.49, 350.52, -233.68, 471.04, -0.54
27836, 91527.00,-0.25,-1.10, 0.02,44.17,-6.68,23.72,19.50, 379.04, -283.36, 442.52, -0.60
27963, 91514.00,-0.29,-1.10, 0.01,-23.72,-11.76,-34.43,19.49, 339.48, -278.76, 462.76, -0.64
28101, 91514.00,-0.26,-1.19, 0.04,-63.51,-6.05,-42.57,19.50, 277.84, -211.60, 509.68, -0.61
28229, 91522.00,-0.23,-1.15, 0.04, 8.07,11.41,16.00,19.48, 280.60, -201.48, 507.84, -0.58
28355, 91527.00,-0.30,-1.11,-0.01,48.77,-12.87,47.17,19.49, 329.36, -251.16, 474.72, -0.61
28514, 91525.00,-0.19,-1.24, 0.06,32.70,-2.43,25.67,19.49, 361.56, -286.12, 454.48, -0.62
28641, 91522.00,-0.29,-1.01, 0.01,22.61,-6.68,11.97,19.50, 384.56, -307.28, 432.40, -0.63
28775, 91522.00,-0.27,-1.10, 0.02,-38.33,-3.90,-24.07,19.49, 378.12, -269.56, 452.64, -0.57
28902, 91522.00,-0.27,-1.28, 0.00,-45.36,26.92,-88.90,19.49, 281.52, -205.16, 510.60, -0.58
29028, 91516.00,-0.24,-1.29, 0.04,-19.48,15.03,-33.95,19.49, 209.76, -167.44, 534.52, -0.63
29155, 91522.00,-0.17,-1.38, 0.04, 3.41,-42.71,58.16,19.48, 246.56, -161.92, 526.24, -0.54
29283, 91527.00,-0.26,-1.25, 0.01,76.66,-29.43,91.55,19.48, 342.24, -236.44, 482.08, -0.56
29423, 91519.00,-0.24,-1.13, 0.01,112.90,-22.47,29.29,19.48, 355.12, -360.64, 408.48, -0.75
29554, 91530.00,-0.28,-0.97,-0.01, 2.71,-28.03,-29.70,19.46, 312.80, -378.12, 397.44, -0.83
29681, 91530.00,-0.25,-1.12, 0.02,-109.63,-2.30,-8.83,19.48, 296.24, -314.64, 461.84, -0.77
29808, 91525.00,-0.33,-1.05,-0.02,-103.72,-10.99,-19.55,19.48, 281.52, -193.20, 509.68, -0.56
29941, 91530.00,-0.36,-0.82,-0.04,30.82,-47.51,-5.08,19.49, 284.28, -182.16, 514.28, -0.52
30069, 91527.00,-0.35,-0.99,-0.04,106.43,-42.23,15.65,19.48, 299.00, -265.88, 483.00, -0.68
