Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
2815, 93769.00, 0.16, 0.46, 0.73, 6.47, 0.00, 5.70,24.15, -67.16, -400.20, -214.36, -1.69
2899, 93769.00, 0.17, 0.45, 0.72, 6.68, 0.00, 5.77,24.15, -63.48, -400.20, -213.44, -1.68
2983, 93771.00, 0.17, 0.46, 0.73, 6.68, 0.14, 5.84,24.14, -65.32, -401.12, -213.44, -1.69
3067, 93760.00, 0.16, 0.45, 0.72, 6.75,-0.07, 5.77,24.12, -66.24, -400.20, -211.60, -1.69
3177, 93752.00, 0.16, 0.45, 0.73, 6.75, 0.00, 5.70,24.16, -68.08, -400.20, -212.52, -1.69
3273, 93755.00, 0.16, 0.45, 0.73, 6.96, 0.21, 5.77,24.14, -66.24, -402.04, -212.52, -1.69
3359, 93747.00, 0.17, 0.45, 0.72, 6.75,-0.07, 5.84,24.16, -65.32, -402.04, -214.36, -1.69
3443, 93766.00, 0.17, 0.46, 0.72, 6.61, 0.07, 5.91,24.14, -65.32, -401.12, -212.52, -1.69
3533, 93755.00, 0.16, 0.45, 0.73, 6.61, 0.14, 5.70,24.17, -65.32, -398.36, -213.44, -1.69
3617, 93755.00, 0.17, 0.46, 0.73, 6.75, 0.14, 5.77,24.18, -64.40, -401.12, -212.52, -1.68
3701, 93763.00, 0.16, 0.46, 0.72, 6.61, 0.00, 5.77,24.14, -63.48, -400.20, -212.52, -1.68
3785, 93760.00, 0.17, 0.45, 0.72, 6.61, 0.07, 5.77,24.17, -63.48, -399.28, -214.36, -1.68
3885, 93757.00, 0.16, 0.46, 0.73, 6.61, 0.00, 5.70,24.20, -67.16, -400.20, -212.52, -1.69
3974, 93763.00, 0.16, 0.45, 0.71, 6.68, 0.07, 5.70,24.14, -65.32, -401.12, -211.60, -1.69
4065, 93763.00, 0.16, 0.46, 0.74, 6.68, 0.14, 5.70,24.17, -67.16, -400.20, -215.28, -1.69
4155, 93763.00, 0.16, 0.46, 0.73, 6.54, 0.14, 5.77,24.15, -63.48, -401.12, -214.36, -1.68
4244, 93757.00, 0.17, 0.46, 0.72, 6.68, 0.00, 5.70,24.16, -64.40, -400.20, -213.44, -1.68
4337, 93757.00, 0.16, 0.46, 0.73, 6.68, 0.00, 5.84,24.17, -63.48, -400.20, -213.44, -1.68
4440, 93757.00, 0.16, 0.46, 0.72, 6.68, 0.14, 5.77,24.13, -67.16, -396.52, -213.44, -1.69
4530, 93752.00, 0.16, 0.45, 0.72, 6.54, 0.07, 5.57,24.15, -63.48, -398.36, -212.52, -1.68
4621, 93752.00, 0.17, 0.45, 0.73, 6.47, 0.07, 5.70,24.21, -64.40, -401.12, -213.44, -1.68
4710, 93752.00, 0.16, 0.44, 0.72, 6.61, 0.00, 5.84,24.21, -66.24, -402.04, -215.28, -1.69
4806, 93763.00, 0.17, 0.45, 0.73, 6.47, 0.00, 5.70,24.17, -66.24, -400.20, -213.44, -1.69
4898, 93763.00, 0.17, 0.45, 0.73, 6.40, 0.00, 5.63,24.17, -64.40, -399.28, -212.52, -1.69
4987, 93760.00, 0.17, 0.44, 0.73, 6.47,-0.21, 5.70,24.18, -65.32, -399.28, -214.36, -1.69
5077, 93750.00, 0.16, 0.46, 0.72, 6.47, 0.00, 5.77,24.17, -65.32, -399.28, -211.60, -1.69
5166, 93763.00, 0.16, 0.44, 0.72, 6.47,-0.07, 5.70,24.18, -66.24, -398.36, -214.36, -1.69
5256, 93757.00, 0.17, 0.44, 0.72, 6.54, 0.00, 5.70,24.22, -66.24, -401.12, -212.52, -1.69
5349, 93760.00, 0.16, 0.46, 0.73, 6.61, 0.14, 5.77,24.19, -65.32, -400.20, -215.28, -1.69
5439, 93760.00, 0.16, 0.46, 0.73, 6.89, 0.21, 5.70,24.18, -64.40, -401.12, -212.52, -1.68
5528, 93757.00, 0.17, 0.46, 0.73, 6.68, 0.00, 5.77,24.18, -64.40, -401.12, -212.52, -1.68
5618, 93760.00, 0.16, 0.46, 0.73, 6.68, 0.14, 5.84,24.19, -65.32, -401.12, -213.44, -1.69
5714, 93757.00, 0.16, 0.45, 0.73, 6.75, 0.00, 5.77,24.16, -68.08, -400.20, -213.44, -1.69
5804, 93752.00, 0.16, 0.45, 0.72, 6.68, 0.14, 5.77,24.20, -67.16, -402.04, -212.52, -1.69
5896, 93755.00, 0.16, 0.46, 0.72, 6.75, 0.14, 5.77,24.18, -64.40, -398.36, -213.44, -1.69
5987, 93763.00, 0.17, 0.45, 0.72, 6.68, 0.00, 5.84,24.16, -62.56, -399.28, -213.44, -1.68
6082, 93757.00, 0.16, 0.45, 0.72, 6.61, 0.14, 5.63,24.16, -65.32, -400.20, -210.68, -1.69
6172, 93755.00, 0.16, 0.46, 0.72, 6.40, 0.00, 5.63,24.18, -64.40, -398.36, -212.52, -1.69
6261, 93763.00, 0.17, 0.46, 0.75, 6.54, 0.07, 5.70,24.17, -65.32, -397.44, -213.44, -1.69
6351, 93757.00, 0.16, 0.45, 0.72, 6.61, 0.14, 5.91,24.14, -64.40, -398.36, -211.60, -1.69
6443, 93752.00, 0.17, 0.45, 0.72, 6.68,-0.14, 5.77,24.19, -64.40, -399.28, -214.36, -1.69
6533, 93757.00, 0.16, 0.45, 0.71, 6.54, 0.21, 5.70,24.13, -64.40, -401.12, -211.60, -1.68
6622, 93755.00, 0.15, 0.46, 0.73, 6.68, 0.07, 5.77,24.16, -65.32, -399.28, -213.44, -1.69
6713, 93755.00, 0.17, 0.45, 0.73, 6.68, 0.00, 5.77,24.20, -65.32, -399.28, -212.52, -1.69
6802, 93752.00, 0.17, 0.46, 0.72, 6.47, 0.14, 5.70,24.17, -66.24, -400.20, -213.44, -1.69
6894, 93752.00, 0.16, 0.45, 0.73, 6.61,-0.14, 5.84,24.20, -64.40, -400.20, -213.44, -1.68
7031, 93752.00, 0.16, 0.46, 0.73, 6.61, 0.00, 5.77,24.18, -67.16, -399.28, -213.44, -1.69
7121, 93747.00, 0.16, 0.46, 0.72, 6.61, 0.14, 5.77,24.17, -65.32, -399.28, -212.52, -1.69
7211, 93757.00, 0.16, 0.46, 0.72, 6.61, 0.00, 5.57,24.18, -67.16, -400.20, -214.36, -1.69
7300, 93757.00, 0.17, 0.46, 0.73, 6.54,-0.07, 5.77,24.19, -67.16, -401.12, -212.52, -1.69
7397, 93752.00, 0.16, 0.46, 0.73, 6.61, 0.00, 5.77,24.23, -67.16, -398.36, -213.44, -1.69
7489, 93755.00, 0.16, 0.45, 0.72, 6.47, 0.07, 5.63,24.21, -66.24, -402.04, -212.52, -1.69
7578, 93752.00, 0.17, 0.45, 0.72, 6.47,-0.07, 5.57,24.21, -65.32, -399.28, -213.44, -1.69
7668, 93757.00, 0.17, 0.44, 0.73, 6.61, 0.07, 5.70,24.16, -64.40, -401.12, -212.52, -1.68
7757, 93755.00, 0.16, 0.46, 0.72, 6.54, 0.07, 5.84,24.15, -65.32, -401.12, -211.60, -1.69
7847, 93760.00, 0.17, 0.47, 0.72, 6.54, 0.14, 5.84,24.15, -65.32, -400.20, -211.60, -1.69
7937, 93744.00, 0.16, 0.45, 0.72, 6.61,-0.07, 5.70,24.23, -64.40, -399.28, -212.52, -1.69
8039, 93755.00, 0.17, 0.45, 0.72, 6.61, 0.14, 5.77,24.22, -67.16, -397.44, -213.44, -1.69
8128, 93750.00, 0.17, 0.46, 0.73, 6.75, 0.14, 5.77,24.20, -64.40, -400.20, -211.60, -1.68
8237, 93744.00, 0.17, 0.45, 0.73, 6.68, 0.07, 5.77,24.17, -65.32, -398.36, -212.52, -1.69
8327, 93757.00, 0.16, 0.46, 0.72, 6.68, 0.14, 5.77,24.20, -65.32, -399.28, -213.44, -1.69
8418, 93760.00, 0.15, 0.46, 0.71, 6.82, 0.14, 5.70,24.22, -66.24, -399.28, -212.52, -1.69
8510, 93752.00, 0.17, 0.45, 0.72, 6.61, 0.21, 5.77,24.23, -65.32, -398.36, -212.52, -1.69
8605, 93757.00, 0.17, 0.45, 0.73, 6.68, 0.07, 5.84,24.19, -65.32, -401.12, -211.60, -1.69
8695, 93750.00, 0.16, 0.46, 0.73, 6.61, 0.00, 5.77,24.17, -66.24, -400.20, -211.60, -1.69
8784, 93750.00, 0.17, 0.46, 0.73, 6.61, 0.14, 5.70,24.18, -65.32, -401.12, -215.28, -1.69
8874, 93752.00, 0.16, 0.46, 0.73, 6.61, 0.07, 5.70,24.19, -64.40, -399.28, -214.36, -1.69
8963, 93752.00, 0.17, 0.46, 0.73, 6.61, 0.00, 5.77,24.20, -66.24, -400.20, -212.52, -1.69
9056, 93750.00, 0.17, 0.46, 0.72, 6.61, 0.07, 5.70,24.16, -63.48, -399.28, -213.44, -1.68
9146, 93763.00, 0.16, 0.45, 0.73, 6.82, 0.07, 5.70,24.18, -64.40, -401.12, -212.52, -1.68
9236, 93752.00, 0.16, 0.46, 0.73, 6.61, 0.07, 5.70,24.16, -66.24, -400.20, -213.44, -1.69
9325, 93750.00, 0.17, 0.44, 0.72, 6.61,-0.14, 5.77,24.19, -67.16, -398.36, -212.52, -1.69
9415, 93752.00, 0.16, 0.45, 0.73, 6.68, 0.00, 5.91,24.20, -65.32, -399.28, -213.44, -1.69
9514, 93747.00, 0.17, 0.45, 0.73, 6.54, 0.14, 5.70,24.13, -64.40, -399.28, -212.52, -1.69
9604, 93750.00, 0.17, 0.46, 0.73, 6.68,-0.07, 5.57,24.18, -64.40, -401.12, -214.36, -1.68
9693, 93755.00, 0.16, 0.46, 0.73, 6.61, 0.07, 5.77,24.16, -63.48, -401.12, -210.68, -1.68
9784, 93750.00, 0.16, 0.45, 0.72, 6.61, 0.07, 5.77,24.20, -67.16, -396.52, -212.52, -1.69
9879, 93752.00, 0.16, 0.44, 0.73, 6.61, 0.07, 5.63,24.20, -63.48, -400.20, -215.28, -1.68
9969, 93755.00, 0.17, 0.45, 0.72, 6.47,-0.14, 5.57,24.19, -65.32, -398.36, -213.44, -1.69
10061, 93750.00, 0.16, 0.46, 0.72, 6.33,-0.21, 5.77,24.19, -65.32, -402.04, -214.36, -1.69
10150, 93755.00, 0.16, 0.46, 0.73, 6.40, 0.00, 5.77,24.17, -64.40, -399.28, -214.36, -1.69
10240, 93760.00, 0.16, 0.45, 0.73, 6.54, 0.00, 5.63,24.20, -65.32, -402.04, -211.60, -1.69
10330, 93757.00, 0.16, 0.45, 0.72, 6.47, 0.00, 5.77,24.20, -63.48, -402.04, -213.44, -1.68
10419, 93750.00, 0.16, 0.45, 0.72, 6.54, 0.07, 5.77,24.19, -64.40, -400.20, -211.60, -1.68
10510, 93747.00, 0.17, 0.46, 0.73, 6.61, 0.07, 5.77,24.20, -65.32, -398.36, -209.76, -1.69
10602, 93752.00, 0.16, 0.46, 0.74, 6.68, 0.14, 5.77,24.19, -64.40, -399.28, -213.44, -1.69
10691, 93752.00, 0.16, 0.46, 0.73, 6.75, 0.07, 5.77,24.13, -65.32, -398.36, -214.36, -1.69
10795, 93752.00, 0.15, 0.46, 0.72, 6.54, 0.00, 5.84,24.22, -66.24, -402.04, -213.44, -1.69
10885, 93755.00, 0.16, 0.46, 0.73, 6.61, 0.07, 5.77,24.19, -64.40, -400.20, -212.52, -1.68
10976, 93747.00, 0.16, 0.45, 0.73, 6.68, 0.07, 5.77,24.19, -66.24, -398.36, -212.52, -1.69
11068, 93757.00, 0.16, 0.45, 0.73, 6.61, 0.00, 5.70,24.15, -64.40, -402.04, -215.28, -1.68
11159, 93757.00, 0.16, 0.46, 0.73, 6.68, 0.07, 5.77,24.17, -65.32, -400.20, -211.60, -1.69
11248, 93747.00, 0.17, 0.46, 0.73, 6.89, 0.07, 5.77,24.17, -63.48, -397.44, -212.52, -1.68
11338, 93752.00, 0.16, 0.46, 0.73, 6.40, 0.28, 5.70,24.19, -64.40, -399.28, -212.52, -1.69
11428, 93757.00, 0.17, 0.45, 0.71, 6.47,-0.63, 5.36,24.18, -61.64, -402.04, -212.52, -1.68
11517, 93763.00, 0.17, 0.45, 0.73, 6.68, 0.00, 6.05,24.15, -67.16, -402.04, -211.60, -1.69
11609, 93750.00, 0.16, 0.46, 0.73, 6.61,-0.07, 5.91,24.19, -67.16, -400.20, -212.52, -1.69
11699, 93752.00, 0.16, 0.45, 0.72, 6.40, 0.14, 5.50,24.17, -65.32, -400.20, -214.36, -1.69
11789, 93755.00, 0.16, 0.46, 0.72, 6.68,-0.07, 5.70,24.15, -63.48, -399.28, -213.44, -1.68
11879, 93750.00, 0.16, 0.46, 0.72, 6.75, 0.21, 5.84,24.15, -67.16, -399.28, -212.52, -1.69
11968, 93750.00, 0.17, 0.45, 0.72, 6.54, 0.14, 5.84,24.14, -66.24, -398.36, -214.36, -1.69
12079, 93760.00, 0.17, 0.45, 0.72, 6.61, 0.00, 5.63,24.17, -64.40, -398.36, -212.52, -1.69
12169, 93752.00, 0.16, 0.46, 0.72, 6.68, 0.00, 5.63,24.13, -65.32, -397.44, -212.52, -1.69
12259, 93752.00, 0.18, 0.45, 0.73, 6.61, 0.21, 6.33,24.16, -67.16, -399.28, -211.60, -1.69
12349, 93757.00, 0.16, 0.46, 0.73, 6.40, 0.00, 5.63,24.15, -69.00, -398.36, -214.36, -1.70
12440, 93760.00, 0.16, 0.46, 0.71, 6.26, 0.07, 5.29,24.14, -64.40, -400.20, -212.52, -1.68
12530, 93757.00, 0.16, 0.44, 0.73, 6.47, 0.00, 5.57,24.15, -68.08, -400.20, -212.52, -1.69
12622, 93757.00, 0.17, 0.45, 0.73, 6.19,-0.07, 5.77,24.12, -65.32, -400.20, -212.52, -1.69
12712, 93750.00, 0.17, 0.45, 0.72, 6.40, 0.07, 5.57,24.14, -65.32, -402.96, -213.44, -1.69
12801, 93757.00, 0.17, 0.45, 0.72, 6.54, 0.00, 5.77,24.11, -65.32, -399.28, -213.44, -1.69
12891, 93752.00, 0.15, 0.45, 0.72, 6.54, 0.07, 6.05,24.13, -67.16, -401.12, -214.36, -1.69
12981, 93755.00, 0.17, 0.45, 0.73, 6.75, 0.14, 5.77,24.05, -65.32, -401.12, -213.44, -1.69
13071, ¹3747.00, 0.16, 0.46l 0.53, 6.82, 0.14, =.77,24.35¬ -67.16, -401.12( -210.68, -1.29
13158, 9;747.00 0.16, 0®45, 0.73, 6.75(-0.07, 5.77,:4.11, -64.40, -402.04, -211.60, -1.68
13248,!93763.00, 0.17, 0.45,00.72, 6.8², 0.21, 5.98,24.11, -65.32 -$00.20, -212.52, -1.69
13374, 93757.00, 0.16, 0.45. 0.73, 6*54, 0.01, 5.6,34.11, -6.24, -001.12, -212.52, -1.69
13463, 93752.00, 0&17, 0.45, 0.73, 6.82-00.04, 5.70,24®12, -68.08, -4p0.2°, -211.60,(-1.69
1355;, 93752.00, 0.1?$ 0.55, 0.72, 6.60( 0.07, 5.98,24.13,`-65.32, -39:.36, -r12.52, -1.69
13645, 93757.00, 0.16, 0.46, 5.72, 6.54, 0.14, 5.91¬24.±3( 
