Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
2555, 91454.00,-0.26,-1.28, 0.01,-12.73,44.03, 3.83,19.75, 391.92, -226.32, 737.84, -0.48
2677, 91451.00,-0.16,-1.40, 0.01,-29.36,22.40,27.48,19.76, 400.20, -155.48, 737.84, -0.32
2800, 91460.00,-0.25,-1.19,-0.01,-14.47,-11.27,16.49,19.74, 416.76, -153.64, 725.88, -0.31
2931, 91454.00,-0.25,-1.33, 0.01,10.85,-6.61,-16.90,19.76, 379.96, -144.44, 724.04, -0.32
3054, 91457.00,-0.14,-1.17, 0.03,43.97,-66.30,18.50,19.79, 356.04, -193.20, 710.24, -0.45
3180, 91454.00,-0.38,-0.90,-0.05,29.63,-5.98,11.90,19.75, 361.56, -264.04, 680.80, -0.59
3303, 91460.00,-0.29,-1.13,-0.01,-11.69,22.33,30.96,19.81, 407.56, -252.08, 666.08, -0.51
3425, 91460.00,-0.24,-1.13,-0.00,-28.52,33.95,22.12,19.80, 445.28, -177.56, 656.88, -0.33
3548, 91454.00,-0.27,-1.17,-0.02,-16.00,29.91, 1.88,19.82, 425.96, -108.56, 668.84, -0.20
3670, 91454.00,-0.27,-1.11,-0.00,27.90,19.34,-20.94,19.86, 382.72, -132.48, 690.92, -0.29
3801, 91460.00,-0.23,-1.22, 0.00,17.32,-3.27,-1.18,19.84, 367.08, -167.44, 700.12, -0.38
3936, 91460.00,-0.29,-1.12,-0.03,32.49,-4.38,12.73,19.81, 360.64, -204.24, 698.28, -0.47
4064, 91457.00, 0.40,-1.04, 0.72,251.55,75.13,-111.30,19.86, 304.52, -396.52, 647.68, -0.87
4186, 91454.00,-0.34,-1.06, 0.93,152.49,-94.05,-3.76,19.81, 285.20, -567.64, 487.60, -1.06
4309, 91457.00,-0.12,-0.59, 0.63,99.27,-7.17,62.96,19.83, 309.12, -659.64, 310.96, -1.09
4430, 91460.00,-0.18,-0.51, 0.82,62.12,-14.68,12.66,19.85, 304.52, -676.20, 251.16, -1.10
4556, 91465.00,-0.38,-0.57, 0.84,-27.76,-2.50,-66.85,19.85, 310.04, -645.84, 302.68, -1.08
4691, 91454.00,-0.03,-0.56, 0.98,25.32,93.57,-26.57,19.83, 364.32, -628.36, 299.92, -1.00
4815, 91462.00,-0.20,-0.55, 0.77,-58.02,-74.78,-12.10,19.86, 304.52, -626.52, 333.04, -1.07
4937, 91451.00,-0.13,-0.80, 0.62, 1.39,28.66, 0.21,19.88, 198.72, -594.32, 409.40, -1.20
5060, 91454.00,-0.01,-0.63, 0.76,-0.14,20.52,15.79,19.87, 253.92, -586.04, 397.44, -1.12
5182, 91457.00,-0.03,-0.60, 0.79,10.57, 2.92,15.23,19.87, 273.24, -581.44, 393.76, -1.09
5310, 91457.00,-0.14,-0.50, 0.75,49.88,13.43,64.21,19.87, 326.60, -611.80, 306.36, -1.03
5431, 91454.00, 0.02,-0.56, 0.79,19.34,-53.08,11.83,19.87, 262.20, -633.88, 275.08, -1.13
5569, 91460.00, 0.05,-0.49, 0.83,16.70, 0.28,18.16,19.90, 222.64, -647.68, 238.28, -1.19
5697, 91449.00, 0.03,-0.54, 0.74, 9.39,-28.17,-1.88,19.86, 174.80, -645.84, 230.00, -1.26
5826, 91457.00,-0.03,-0.50, 0.78, 9.46,62.89,-5.22,19.86, 238.28, -639.40, 232.76, -1.17
5947, 91451.00,-0.28,-0.46, 0.72,-2.37,45.01,-18.30,19.85, 283.36, -628.36, 235.52, -1.10
6113, 91462.00,-0.13,-0.43, 0.80, 7.37,49.95,-25.88,19.83, 333.96, -605.36, 263.12, -1.02
6241, 91460.00,-0.30,-0.43, 0.83,13.01,39.79, 2.71,19.84, 377.20, -598.00, 256.68, -0.96
6379, 91457.00,-0.33,-0.47, 0.78, 3.13,16.63, 9.04,19.82, 410.32, -586.96, 264.04, -0.92
6507, 91457.00,-0.36,-0.44, 0.84,-50.50,36.10,14.05,19.83, 452.64, -562.12, 283.36, -0.85
6636, 91462.00,-0.24,-1.13,-0.05,-110.26,-394.43,60.87,19.86, 211.60, -545.56, 470.12, -1.16
6770, 91460.00,-0.81,-0.92,-0.26,-221.84,-142.89,-78.26,19.84, 407.56, -218.96, 644.92, -0.45
6899, 91457.00,-0.13,-1.04, 0.05,-174.12,216.07,-28.38,19.86, 460.00, 47.84, 551.08,  0.15
7027, 91460.00,-0.25,-1.10,-0.05,105.60,-95.37,-26.64,19.84, 337.64, 153.64, 558.44,  0.47
7156, 91460.00,-0.28,-1.43, 0.00,138.78,79.72,-30.89,19.88, 205.16, -10.12, 724.04, -0.00
7292, 91462.00,-0.20,-1.12, 0.03,28.24,30.40,49.67,19.81, 299.00, -143.52, 772.80, -0.40
7425, 91454.00,-0.29,-1.17, 0.00,-56.90,-29.08,69.63,19.82, 407.56, -84.64, 717.60, -0.16
7747, 91465.00,-0.25,-1.29, 0.02,58.85,33.74, 5.63,19.81, 313.72, -44.16, 725.88, -0.09
8124, 91465.00,-0.26,-1.18, 0.01,-29.36,12.66,42.43,19.87, 383.64, -14.72, 686.32,  0.01
8252, 91462.00,-0.26,-1.17, 0.01,-35.20,-16.90,12.31,19.83, 409.40, 32.20, 632.04,  0.12
8383, 91465.00,-0.25,-1.19, 0.02, 0.28,-11.69,-27.20,19.90, 363.40, 47.84, 628.36,  0.18
8526, 91457.00,-0.24,-1.23, 0.02,45.15, 4.94,-20.80,19.87, 301.76, 15.64, 675.28,  0.10
8664, 91462.00,-0.25,-1.18, 0.02,38.26,19.27,13.01,19.82, 283.36, -42.32, 713.00, -0.10
8793, 91462.00,-0.27,-1.09,-0.00,-10.16,11.13,46.89,19.86, 341.32, -59.80, 705.64, -0.13
8924, 91460.00,-0.27,-1.19, 0.01,-34.85, 6.68,39.03,19.90, 401.12, 23.92, 646.76,  0.11
9052, 91465.00,-0.27,-1.17, 0.01,-16.42,-3.41,-6.33,19.89, 401.12, 23.92, 615.48,  0.11
9182, 91460.00,-0.25,-1.15, 0.00,23.37,-4.38,-38.75,19.91, 335.80, 47.84, 640.32,  0.19
9310, 91457.00,-0.26,-1.13,-0.00,33.88,-0.70,-15.23,19.90, 287.96, -24.84, 684.48, -0.04
9458, 91457.00,-0.24,-1.18, 0.01, 5.50, 3.62,46.82,19.92, 356.96, -26.68, 668.84, -0.03
9586, 91462.00,-0.26,-1.12,-0.01,-12.87, 2.02,46.19,19.91, 412.16, -16.56, 644.00,  0.01
9722, 91460.00,-0.24,-1.24, 0.01, 4.45, 1.74, 1.32,19.91, 402.96, 18.40, 654.12,  0.09
9850, 91460.00,-0.24,-1.17, 0.01,23.93,-4.17,-27.90,19.94, 341.32, -36.80, 685.40, -0.06
9987, 91454.00,-0.28,-1.15, 0.00,-4.31,-17.81,-19.13,19.91, 295.32, -26.68, 688.16, -0.04
10115, 91457.00,-0.24,-1.22, 0.02,-14.26,-1.25,22.61,19.90, 322.92,  0.00, 672.52,  0.05
10250, 91451.00,-0.24,-1.16, 0.01,11.90, 7.86,47.51,19.92, 386.40, -20.24, 659.64, -0.01
10392, 91451.00,-0.25,-1.18, 0.00,21.22, 2.37,12.73,19.91, 402.96, -40.48, 671.60, -0.05
10522, 91457.00,-0.24,-1.16, 0.01,15.72, 5.01,-13.57,19.91, 364.32, -55.20, 699.20, -0.10
10650, 91454.00,-0.28,-1.18, 0.00,-6.47,-11.62,-15.93,19.94, 329.36, -31.28, 700.12, -0.05
10781, 91454.00,-0.26,-1.11,-0.00,-8.63, 5.01,11.06,19.93, 321.08, -9.20, 690.00,  0.02
10909, 91457.00,-0.26,-1.17, 0.00, 2.50, 7.65,29.77,19.91, 363.40, -0.92, 668.84,  0.04
11046, 91454.00,-0.24,-1.18, 0.01,12.38,13.63,32.83,19.94, 402.96, -11.96, 658.72,  0.02
11174, 91457.00,-0.28,-1.12,-0.01,12.59,-1.18,-4.94,19.95, 385.48, -26.68, 676.20, -0.02
11319, 91454.00,-0.25,-1.16, 0.02,11.62, 0.21,-16.90,19.93, 346.84, -38.64, 695.52, -0.07
11447, 91451.00,-0.26,-1.20, 0.01,-3.06,-3.76,-2.99,19.95, 315.56, -26.68, 700.12, -0.04
11585, 91460.00,-0.26,-1.13,-0.00, 0.56, 8.42,26.16,19.95, 340.40, -17.48, 686.32, -0.01
11717, 91460.00,-0.25,-1.21, 0.01,-4.66,10.30,33.32,19.92, 379.04, -6.44, 667.00,  0.03
11853, 91454.00,-0.27,-1.14,-0.00,11.13,-0.35, 7.17,19.94, 397.44, -7.36, 662.40,  0.03
11981, 91449.00,-0.25,-1.16,-0.00,16.07, 0.14,-13.84,19.95, 371.68, -26.68, 680.80, -0.03
12112, 91454.00,-0.26,-1.18,-0.01, 6.82,-6.12,-12.80,19.96, 333.96,  1.84, 700.12,  0.05
12257, 91451.00,-0.25,-1.17, 0.01,-1.95, 1.67,15.51,19.92, 346.84, -13.80, 684.48,  0.01
12388, 91457.00,-0.24,-1.19, 0.00,-2.50, 4.87,29.29,19.93, 375.36, -2.76, 674.36,  0.04
12552, 91454.00,-0.22,-1.25, 0.03,18.23,10.43,14.33,19.95, 390.08, -17.48, 673.44,  0.00
12683, 91451.00,-0.25,-1.15,-0.01,13.91, 9.81,-6.40,19.94, 367.08, -33.12, 688.16, -0.04
12811, 91449.00,-0.27,-1.15,-0.01,-13.50,-9.32,-8.83,19.94, 341.32, 15.64, 683.56,  0.09
12943, 91446.00,-0.25,-1.22, 0.01,-12.31,-8.42,12.31,19.95, 343.16, 11.04, 661.48,  0.08
13073, 91451.00,-0.27,-1.14,-0.00,17.46, 8.63,13.22,19.95, 354.20, -1.84, 670.68,  0.04
13213, 91446.00,-0.24,-1.20, 0.02,29.84,11.76,19.13,19.96, 378.12, -37.72, 683.56, -0.05
13346, 91449.00,-0.23,-1.20, 0.01,15.93, 7.17,10.50,19.95, 381.80, -64.40, 688.16, -0.12
13482, 91449.00,-0.28,-1.07,-0.02,-18.02,-11.41, 1.18,19.92, 346.84, -9.20, 675.28,  0.02
13973, 91449.00,-0.26,-1.18,-0.01,33.60,10.78,22.33,19.92, 393.76, -54.28, 692.76, -0.09
14107, 91449.00,-0.28,-1.12,-0.02,-7.37,-3.90, 4.73,19.95, 388.24, -61.64, 685.40, -0.11
14239, 91446.00,-0.25,-1.14, 0.00,-16.77,-10.92,-7.65,19.94, 363.40, -34.04, 667.00, -0.05
14394, 91454.00,-0.31,-1.17,-0.01, 1.18,-12.66,-1.18,19.95, 345.92, -19.32, 657.80, -0.01
14527, 91449.00,-0.25,-1.23, 0.02,18.64,20.73, 8.56,19.94, 334.88, -28.52, 657.80, -0.04
14662, 91457.00,-0.24,-1.16, 0.00,14.26,18.78,13.57,19.96, 342.24, -54.28, 667.00, -0.11
14793, 91457.00,-0.26,-1.15,-0.01,-0.77, 4.52,11.55,19.93, 351.44, -44.16, 667.00, -0.08
14927, 91454.00,-0.26,-1.17,-0.00,-2.02, 1.11,10.78,19.93, 357.88, -26.68, 661.48, -0.03
15057, 91451.00,-0.25,-1.17,-0.01, 2.71, 6.89, 5.15,19.94, 353.28, -21.16, 653.20, -0.01
15197, 91457.00,-0.24,-1.20, 0.00, 8.42,12.17, 8.00,19.95, 344.08, -23.00, 657.80, -0.02
15342, 91454.00,-0.28,-1.10,-0.00, 3.34,-5.57, 6.68,19.95, 347.76, -14.72, 657.80,  0.00
15476, 91454.00,-0.24,-1.21, 0.00, 6.75, 1.53, 9.81,19.94, 352.36, -26.68, 658.72, -0.03
15607, 91451.00,-0.25,-1.16,-0.00, 9.81, 7.65, 5.63,19.95, 346.84, -34.96, 660.56, -0.05
15749, 91454.00,-0.27,-1.17,-0.01, 1.32, 4.38, 6.12,19.96, 343.16, -24.84, 659.64, -0.03
15886, 91457.00,-0.26,-1.18, 0.00,-4.59, 0.70, 6.75,19.96, 343.16, 12.88, 653.20,  0.08
16026, 91451.00,-0.23,-1.20, 0.01, 6.96, 3.69,12.66,19.95, 346.84, 15.64, 650.44,  0.09
16156, 91454.00,-0.26,-1.13,-0.00,18.50, 6.68, 6.89,19.94, 351.44, -30.36, 662.40, -0.04
16306, 91449.00,-0.25,-1.18,-0.00, 6.12, 0.07, 6.12,19.95, 349.60, -39.56, 664.24, -0.07
16437, 91451.00,-0.23,-1.20, 0.00,-1.53, 4.38, 7.93,19.94, 348.68, -24.84, 662.40, -0.03
16570, 91449.00,-0.27,-1.18,-0.01,-0.63, 1.39, 6.75,19.95, 346.84, -16.56, 657.80, -0.00
16704, 91449.00,-0.25,-1.15, 0.00, 8.63, 8.35,12.45,19.94, 349.60, -28.52, 661.48, -0.04
16838, 91443.00,-0.27,-1.14,-0.01, 9.32, 0.35, 3.62,19.95, 351.44, -29.44, 659.64, -0.04
16968, 91449.00,-0.25,-1.20, 0.00, 5.50, 5.63, 8.56,19.94, 348.68, -23.00, 662.40, -0.02
17101, 91451.00,-0.25,-1.18, 0.01, 0.83, 4.94, 7.79,19.96, 346.84, -18.40, 655.96, -0.01
17247, 91460.00,-0.26,-1.18, 0.00, 5.63, 6.47, 4.73,19.96, 342.24, -20.24, 652.28, -0.01
17380, 91451.00,-0.27,-1.13,-0.01, 1.53,-3.55, 9.53,19.95, 346.84, -18.40, 651.36, -0.01
17524, 91457.00,-0.25,-1.19, 0.00, 1.60, 1.53,12.66,19.96, 347.76, -11.04, 645.84,  0.01
17664, 91451.00,-0.26,-1.14,-0.00, 9.32, 0.07, 2.37,19.95, 350.52, -11.96, 649.52,  0.01
17796, 91451.00,-0.25,-1.18, 0.00,15.58, 0.97, 0.14,19.94, 339.48, -30.36, 663.32, -0.04
17929, 91451.00,-0.26,-1.18, 0.00,14.89, 3.83, 5.29,19.96, 333.96, -43.24, 669.76, -0.08
18059, 91451.00,-0.22,-1.21, 0.01,-11.69, 8.28,21.43,19.94, 345.00, -28.52, 654.12, -0.04
18207, 91454.00,-0.28,-1.18,-0.00,-14.82,-2.78,10.02,19.95, 358.80,  7.36, 632.04,  0.07
18346, 91451.00,-0.26,-1.16,-0.00,18.02, 3.55,-0.56,19.96, 348.68, -17.48, 647.68, -0.00
18479, 91462.00,-0.25,-1.18, 0.00,27.90, 5.57,-2.78,19.95, 329.36, -36.80, 667.92, -0.07
18610, 91454.00,-0.27,-1.12,-0.02, 4.38,-2.92,10.37,19.95, 335.80, -11.04, 671.60,  0.01
18743, 91451.00,-0.27,-1.11,-0.01,-7.86,-7.79,12.52,19.96, 351.44, -17.48, 663.32, -0.00
18874, 91454.00,-0.24,-1.23, 0.01, 2.99, 3.48,19.06,19.95, 366.16, -21.16, 653.20, -0.01
19048, 91449.00,-0.25,-1.11, 0.01, 9.60,-4.73,-6.89,19.96, 346.84, -43.24, 657.80, -0.08
19180, 91449.00,-0.25,-1.13,-0.00,15.30, 1.32, 1.95,19.96, 337.64, -46.92, 666.08, -0.09
19313, 91451.00,-0.26,-1.19, 0.00,-12.10,-9.46, 5.22,19.95, 341.32, -23.00, 665.16, -0.02
19451, 91451.00,-0.25,-1.15,-0.00,15.30, 3.76,15.93,19.96, 375.36, -52.44, 676.20, -0.09
19845, 91449.00,-0.27,-1.12,-0.01,-26.99,-8.28,-3.97,19.96, 330.28, -38.64, 663.32, -0.07
20338, 91443.00,-0.24,-1.23, 0.01,-10.50, 2.30,20.80,19.95, 364.32, -66.24, 660.56, -0.13
20495, 91454.00,-0.27,-1.12,-0.01,-33.81,-6.61, 2.37,19.96, 364.32, -0.92, 626.52,  0.04
20629, 91460.00,-0.21,-1.29, 0.02,-10.92,-5.29,-1.88,19.95, 347.76, 15.64, 620.08,  0.09
20766, 91449.00,-0.26,-1.13,-0.01,52.73,11.41,-9.67,19.95, 319.24, -40.48, 658.72, -0.08
20899, 91449.00,-0.25,-1.19,-0.00,40.28,14.12, 9.88,19.96, 322.92, -89.24, 681.72, -0.22
21036, 91446.00,-0.25,-1.18,-0.00,-6.75,12.52,29.15,19.95, 352.36, -78.20, 667.00, -0.17
21169, 91443.00,-0.26,-1.13, 0.01,-44.03,-7.30,13.84,19.95, 373.52, -12.88, 628.36,  0.01
21326, 91440.00,-0.24,-1.17, 0.02,-2.37,-6.26,-6.68,19.95, 364.32, 11.96, 611.80,  0.08
21458, 91449.00,-0.28,-1.15,-0.01,41.18, 6.89,-18.30,19.95, 320.16, -9.20, 641.24,  0.02
21594, 91451.00,-0.24,-1.20,-0.00,38.89,18.50,12.38,19.95, 322.00, -74.52, 680.80, -0.18
21725, 91449.00,-0.28,-1.14,-0.01,-5.84, 5.50,34.57,19.95, 374.44, -58.88, 655.96, -0.11
21860, 91449.00,-0.25,-1.21, 0.01,-37.36,-1.53,21.84,19.95, 387.32, -8.28, 615.48,  0.02
22021, 91446.00,-0.26,-1.15, 0.00,-3.06,-6.12,-24.63,19.96, 347.76, 20.24, 620.08,  0.10
22157, 91451.00,-0.25,-1.19,-0.01,38.12,-0.77,-17.53,19.96, 307.28, -22.08, 653.20, -0.03
22303, 91454.00,-0.25,-1.18, 0.00,25.88, 8.28,18.50,19.95, 303.60, -67.16, 676.20, -0.17
22438, 91451.00,-0.26,-1.11,-0.03,-5.08, 5.63,36.52,19.95, 349.60, -69.92, 669.76, -0.15
22571, 91451.00,-0.25,-1.20, 0.01,-27.62,-3.27,25.18,19.94, 397.44, -14.72, 620.08,  0.01
22706, 91449.00,-0.25,-1.17,-0.00,-6.40,-5.22,-12.94,19.96, 360.64, -9.20, 625.60,  0.02
22842, 91449.00,-0.25,-1.17,-0.00,27.13, 4.24,-25.46,19.96, 306.36, -33.12, 657.80, -0.06
22977, 91451.00,-0.25,-1.17,-0.01,28.59, 5.01, 2.37,19.95, 302.68, -59.80, 676.20, -0.15
23108, 91446.00,-0.26,-1.20,-0.01,10.64,13.77,38.19,19.95, 353.28, -62.56, 666.08, -0.13
23258, 91457.00,-0.25,-1.15,-0.01,-22.12, 3.34,35.97,19.96, 396.52, -28.52, 634.80, -0.03
23390, 91449.00,-0.26,-1.17,-0.01,-21.91,-9.39,-7.51,19.95, 384.56,  3.68, 620.08,  0.06
23526, 91449.00,-0.26,-1.16,-0.01,30.96,-7.58,-38.75,19.95, 325.68, -18.40, 647.68, -0.01
23663, 91446.00,-0.26,-1.15,-0.01,38.47, 8.49,-9.74,19.95, 282.44, -68.08, 682.64, -0.19
23798, 91446.00,-0.26,-1.15,-0.02,-5.43, 6.26,40.83,19.96, 354.20, -51.52, 663.32, -0.10
23947, 91446.00,-0.25,-1.20,-0.00,-17.32, 7.37,48.21,19.94, 415.84, -26.68, 627.44, -0.02
24083, 91451.00,-0.25,-1.18, 0.00,-4.17, 5.70, 3.34,19.95, 399.28, -23.00, 623.76, -0.01
24229, 91457.00,-0.25,-1.20, 0.00,17.11,-6.26,-39.51,19.96, 333.04, -26.68, 652.28, -0.03
24368, 91440.00,-0.26,-1.15,-0.02,21.98,-5.57,-15.03,19.96, 287.04, -55.20, 678.04, -0.14
24500, 91443.00,-0.25,-1.16,-0.00, 9.25,10.64,32.00,19.95, 317.40, -58.88, 675.28, -0.14
24635, 91443.00,-0.25,-1.20, 0.01,-12.66,13.22,52.38,19.96, 397.44, -50.60, 643.08, -0.08
24766, 91451.00,-0.24,-1.19, 0.00,-17.11,-1.04,18.30,19.95, 426.88, -24.84, 617.32, -0.01
24901, 91446.00,-0.25,-1.18,-0.01, 9.53,-14.75,-35.48,19.95, 382.72, -22.08, 633.88, -0.01
25032, 91443.00,-0.24,-1.28,-0.01,35.34,-1.32,-36.45,19.95, 285.20, -65.32, 690.00, -0.18
25187, 91443.00,-0.26,-1.14,-0.02,21.36,13.70,16.90,19.96, 317.40, -93.84, 691.84, -0.24
25318, 91449.00,-0.24,-1.17,-0.02,-13.77,17.18,59.90,19.95, 398.36, -63.48, 650.44, -0.11
25452, 91446.00,-0.24,-1.20, 0.00,-32.56, 5.77,32.83,19.96, 424.12, -8.28, 610.88,  0.03
25584, 91440.00,-0.26,-1.12,-0.01,-1.53,-9.04,-31.51,19.95, 371.68, -0.92, 631.12,  0.04
25718, 91443.00,-0.26,-1.17,-0.01,33.67,-14.47,-37.77,19.96, 308.20, -3.68, 678.04,  0.03
25872, 91446.00,-0.19,-1.15,-0.00,19.97,-4.80,19.27,19.95, 382.72, -34.96, 711.16, -0.05
26295, 91443.00,-0.18,-1.32,-0.01, 2.99,14.82,-23.17,19.95, 329.36, 11.96, 713.92,  0.08
26481, 91443.00,-0.27,-1.11,-0.01,-16.00,-24.49,-28.59,19.96, 248.40, 36.80, 716.68,  0.19
26592, 91443.00,-0.18,-1.28,-0.01,-1.74,13.57,18.99,19.96, 262.20, 56.12, 699.20,  0.26
26701, 91443.00,-0.34,-1.01,-0.08,13.36,-6.54,47.10,19.96, 323.84, 32.20, 697.36,  0.14
26812, 91440.00,-0.23,-1.13,-0.00,15.86,25.88,50.30,19.96, 357.88, 19.32, 698.28,  0.10
26924, 91440.00,-0.28,-0.99,-0.04,24.00,20.10,33.95,19.96, 407.56, -23.92, 713.00, -0.01
27034, 91451.00,-0.26,-1.24,-0.01,15.37, 4.52,-11.55,19.96, 381.80, -34.96, 756.24, -0.05
27144, 91443.00,-0.25,-1.11,-0.02,19.27,-5.84,-25.53,19.96, 345.00, -53.36, 766.36, -0.11
27253, 91443.00,-0.29,-1.12,-0.03,-2.30,18.92,-7.86,19.96, 289.80, -34.04, 772.80, -0.07
27363, 91449.00,-0.27,-1.13,-0.01,-20.87,17.11,21.15,19.96, 301.76, 18.40, 739.68,  0.11
27473, 91443.00,-0.29,-1.15,-0.03,-25.18, 3.48,23.65,19.96, 315.56, 43.24, 713.92,  0.18
27585, 91440.00,-0.23,-1.25,-0.00,-2.64,14.54,20.03,19.95, 347.76, 60.72, 692.76,  0.22
27710, 91446.00,-0.25,-1.14,-0.02,25.18,-18.64,-2.57,19.95, 341.32, -26.68, 757.16, -0.03
28265, 91443.00,-0.27,-1.05,-0.03,-18.64,-34.23,-5.29,19.95, 346.84, 26.68, 728.64,  0.12
28402, 91438.00,-0.24,-1.19,-0.01,30.61,-2.16,-3.13,19.96, 337.64, -17.48, 749.80, -0.01
28537, 91440.00,-0.27,-1.12,-0.03,38.82, 2.02, 5.29,19.95, 336.72, -75.44, 782.00, -0.17
28676, 91440.00,-0.21,-1.24,-0.00,-9.11,-5.91,20.80,19.96, 363.40, -79.12, 777.40, -0.17
28828, 91443.00,-0.25,-1.10,-0.02,-12.10,12.73,21.36,19.95, 387.32, -50.60, 744.28, -0.08
28966, 91446.00,-0.32,-1.11,-0.04,-7.79,-22.89,-23.23,19.95, 364.32, -28.52, 720.36, -0.03
29101, 91443.00,-0.18,-1.21, 0.00,10.64, 0.14, 3.62,19.96, 336.72, -5.52, 729.56,  0.03
29239, 91449.00,-0.29,-1.15,-0.03,21.08, 5.15, 2.37,19.96, 337.64, -49.68, 738.76, -0.10
29372, 91449.00,-0.23,-1.18,-0.01, 8.70,12.59,21.29,19.95, 356.96, -60.72, 745.20, -0.12
29514, 91443.00,-0.28,-1.16,-0.02,-1.39,-1.81,16.21,19.96, 387.32, -52.44, 733.24, -0.09
29647, 91446.00,-0.22,-1.23,-0.01, 1.46,-5.08,-1.18,19.96, 378.12, -46.92, 730.48, -0.08
29800, 91443.00,-0.23,-1.18,-0.00,17.81,10.50,-5.70,19.96, 348.68, -66.24, 737.84, -0.14
29933, 91449.00,-0.28,-1.10,-0.03, 6.82, 0.70,-8.56,19.95, 319.24, -69.92, 738.76, -0.17
30081, 91440.00,-0.24,-1.18, 0.00,-12.31, 8.83,21.77,19.95, 342.24, -38.64, 710.24, -0.07
30235, 91440.00,-0.21,-1.24,-0.00,-10.02, 6.96,22.89,19.96, 364.32, -11.04, 683.56,  0.02
30379, 91438.00,-0.27,-1.12,-0.02,15.37, 9.88, 8.42,19.96, 370.76, -17.48, 684.48, -0.00
30512, 91438.00,-0.24,-1.21,-0.00,10.64,-5.57,-6.05,19.96, 356.96, -8.28, 699.20,  0.02
30649, 91438.00,-0.29,-1.08,-0.02,17.95,-7.10,-12.66,19.95, 326.60, -63.48, 721.28, -0.15
30792, 91435.00,-0.22,-1.21,-0.00, 1.25, 6.68,18.78,19.95, 337.64, -46.00, 721.28, -0.09
30928, 91440.00,-0.27,-1.19,-0.01,-15.03,-2.43,27.55,19.96, 378.12, -28.52, 703.80, -0.03
31062, 91438.00,-0.22,-1.21, 0.00,14.82,14.61,15.30,19.96, 382.72, -37.72, 702.88, -0.05
31202, 91438.00,-0.25,-1.13,-0.02,23.10,-2.30,-10.02,19.95, 354.20, -39.56, 724.96, -0.07
31334, 91432.00,-0.27,-1.13,-0.03, 5.36,-4.45,-11.48,19.96, 322.00, -63.48, 731.40, -0.15
31470, 91429.00,-0.22,-1.25,-0.00,-12.87, 6.05,17.95,19.94, 331.20, -31.28, 712.08, -0.05
31603, 91432.00,-0.25,-1.14,-0.00,-6.40, 2.92,21.22,19.96, 359.72, -11.04, 690.00,  0.02
31750, 91432.00,-0.23,-1.17, 0.00,19.55, 6.40,13.50,19.96, 382.72, -1.84, 690.00,  0.04
31887, 91435.00,-0.26,-1.19,-0.01,22.89,-2.50,-9.60,19.96, 357.88, -32.20, 709.32, -0.04
32030, 91440.00,-0.27,-1.10,-0.02, 8.00,-0.90,-7.10,19.96, 331.20, -79.12, 727.72, -0.19
32170, 91429.00,-0.24,-1.20,-0.01,-8.14, 6.54,18.30,19.96, 346.84, -45.08, 705.64, -0.08
32306, 91429.00,-0.25,-1.16,-0.00,-13.57, 3.90,25.60,19.95, 371.68, -20.24, 682.64, -0.01
