Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
9645, 95334.00, 0.10, 0.06, 0.81, 6.68, 0.00, 5.77,23.64, 315.56, -537.28, 43.24, -0.99
9770, 95339.00, 0.10, 0.04, 0.81, 6.68, 0.00, 5.77,23.66, 316.48, -537.28, 42.32, -0.99
9846, 95334.00, 0.10, 0.04, 0.81, 6.68, 0.00, 5.77,23.63, 315.56, -535.44, 40.48, -0.99
9921, 95337.00, 0.08, 0.06, 0.82, 6.68, 0.07, 5.77,23.64, 314.64, -536.36, 42.32, -0.99
10219, 95334.00, 0.09, 0.05, 0.82, 6.75, 0.00, 5.77,23.64, 314.64, -533.60, 40.48, -0.99
10309, 95325.00, 0.09, 0.04, 0.82, 6.68, 0.00, 5.77,23.64, 315.56, -536.36, 41.40, -0.99
10401, 95337.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.77,23.65, 317.40, -535.44, 41.40, -0.99
10493, 95342.00, 0.08, 0.06, 0.82, 6.68, 0.00, 5.77,23.65, 316.48, -535.44, 40.48, -0.99
10585, 95331.00, 0.09, 0.05, 0.81, 6.68, 0.00, 5.77,23.65, 313.72, -535.44, 43.24, -1.00
10678, 95342.00, 0.10, 0.05, 0.82, 6.68, 0.00, 5.77,23.63, 315.56, -538.20, 41.40, -0.99
10776, 95334.00, 0.10, 0.04, 0.82, 6.68, 0.00, 5.77,23.66, 
