Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
8354, 91655.00,-0.27,-0.89, 0.47,-26.78,18.92,18.50,19.04, -101.20, -592.48, 501.40, -1.69
8479, 91647.00,-0.25,-1.00, 0.50, 3.97,-3.83, 7.30,19.04, -100.28, -586.96, 520.72, -1.69
8615, 91655.00,-0.20,-0.98, 0.46, 7.23,-1.18, 1.32,19.05, -112.24, -605.36, 511.52, -1.71
8741, 91650.00,-0.23,-0.99, 0.44,-7.65, 1.46,10.43,19.05, -108.56, -591.56, 529.00, -1.71
8884, 91661.00,-0.18,-1.01, 0.49, 8.00,-1.04, 4.94,19.04, -124.20, -585.12, 526.24, -1.73
9019, 91650.00,-0.16,-0.99, 0.42, 5.43,-1.60, 5.08,19.04, -128.80, -581.44, 522.56, -1.74
9146, 91647.00,-0.17,-0.96, 0.50, 3.97,-1.04, 3.90,19.04, -138.92, -583.28, 526.24, -1.76
3.97,-3.83, 7.30,19.04, -100.28,  4.31,-3.20, 3.55,19.05, -161.92, -586.96, 514.28, -1.79
9464, 91640.00,-0.14,-0.96, 0.42, 4.03, 1.18, 4.52,19.04, -169.28, -582.36, 518.88, -1.81
9590, 91650.00,-0.09,-0.98, 0.40, 9.39,-2.43, 2.92,19.04, -184.00, -587.88, 519.80, -1.83
10057, 91642.00,-0.08,-1.04, 0.47, 2.30, 3.48,12.31,19.03, -182.16, -594.32, 517.96, -1.82
10217, 91640.00,-0.13,-0.96, 0.44, 4.80, 4.24,11.41,19.05, -174.80, -609.04, 523.48, -1.80
10345, 91645.00,-0.11,-0.99, 0.46, 4.66, 2.99, 8.49,19.05, -172.96, -591.56, 526.24, -1.81
10477, 91631.00,-0.15,-0.99, 0.45, 4.38, 2.37, 8.83,19.05, -171.12, -591.56, 528.08, -1.81
10607, 91642.00,-0.11,-0.99, 0.44, 5.57, 1.53, 5.43,19.04, -172.04, -593.40, 527.16, -1.81
10734, 91640.00,-0.11,-0.98, 0.44, 4.45, 3.97,11.48,19.04, -168.36, -606.28, 532.68, -1.80
10860, 91637.00,-0.15,-0.96, 0.42, 8.35, 4.66,12.31,19.05, -152.72, -601.68, 533.60, -1.77
10999, 91640.00,-0.21,-1.00, 0.27,28.38,13.63,33.74,19.05, -108.56, -633.88, 565.80, -1.69
11129, 91642.00,-0.67,-1.18, 0.61,-59.27,17.04,26.16,19.05, -54.28, -590.64, 678.96, -1.62
11253, 91634.00,-0.42,-1.23,-0.02,-115.34,30.26,36.38,19.05, -4.60, -391.92, 833.52, -1.54
11378, 91642.00,-0.30,-1.28,-0.01,-155.41,-21.63,38.33,19.05, 34.04, -222.64, 873.08, -1.37
11502, 91634.00,-0.30,-1.15,-0.03,-27.13,-42.50, 2.57,19.05, -11.04, -64.40, 850.08, -1.69
11661, 91637.00,-0.29,-1.49, 0.04,99.69,27.83,-31.44,19.05, -115.92, -214.36, 816.04, -2.02
11784, 91645.00,-0.33,-1.09, 0.00,93.08,92.87,-57.25,19.06, -123.28, -392.84, 715.76, -1.83
11937, 91637.00,-0.24,-1.09,-0.04,
