Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
5067, 95423.00, 0.13, 0.02, 0.81, 6.75, 0.00, 5.77,23.21, 261.28, -539.12, 41.40, -1.07
5196, 95421.00, 0.12, 0.01, 0.81, 6.68,-0.07, 5.77,23.21, 258.52, -540.96, 46.00, -1.08
5325, 95415.00, 0.14, 0.02, 0.82, 6.68,-0.07, 5.77,23.21, 259.44, -537.28, 43.24, -1.08
5454, 95426.00, 0.14, 0.01, 0.82, 6.68,-0.07, 5.77,23.23, 260.36, -540.04, 43.24, -1.08
5582, 95429.00, 0.13, 0.00, 0.81, 6.68, 0.00, 5.77,23.18, 260.36, -539.12, 43.24, -1.08
5719, 95429.00, 0.14, 0.01, 0.82, 6.68, 0.00, 5.77,23.20, 260.36, -540.04, 44.16, -1.08
5840, 95426.00, 0.13, 0.02, 0.80, 6.75,-0.07, 5.77,23.20, 260.36, -539.12, 44.16, -1.08
5969, 95418.00, 0.14, 0.01, 0.82, 6.75,-0.07, 5.77,23.23, 261.28, -540.04, 41.40, -1.07
6098, 95426.00, 0.13, 0.01, 0.82, 6.75, 0.00, 5.77,23.21, 263.12, -538.20, 44.16, -1.07
6227, 95423.00, 0.13, 0.02, 0.81, 6.75,-0.07, 5.77,23.21, 259.44, -541.88, 41.40, -1.08
6356, 95421.00, 0.13, 0.01, 0.82, 6.68,-0.07, 5.77,23.23, 260.36, -542.80, 45.08, -1.08
6485, 95421.00, 0.14, 0.01, 0.81, 6.68,-0.07, 5.77,23.20, 261.28, -540.96, 42.32, -1.08
6623, 95423.00, 0.14, 0.01, 0.82, 6.75,-0.07, 5.77,23.23, 262.20, -540.96, 43.24, -1.07
6743, 95421.00, 0.15, 0.02, 0.83, 6.75, 0.00, 5.77,23.20, 259.44, -539.12, 41.40, -1.08
6872, 95412.00, 0.14, 0.02, 0.83, 6.68,-0.07, 5.77,23.19, 261.28, -540.04, 41.40, -1.07
7001, 95423.00, 0.13, 0.01, 0.82, 6.68, 0.00, 5.77,23.21, 260.36, -540.04, 46.00, -1.08
7130, 95423.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.77,23.20, 262.20, -538.20, 44.16, -1.07
7260, 95421.00, 0.14, 0.03, 0.81, 6.75,-0.07, 5.77,23.23, 261.28, -538.20, 43.24, -1.07
7388, 95426.00, 0.14, 0.02, 0.81, 6.75, 0.00, 5.77,23.22, 262.20, -539.12, 43.24, -1.07
7527, 95429.00, 0.13, 0.01, 0.81, 6.75, 0.00, 5.77,23.21, 261.28, -539.12, 43.24, -1.07
7645, 95412.00, 0.13, 0.01, 0.82, 6.68,-0.07, 5.77,23.21, 260.36, -538.20, 42.32, -1.07
7774, 95418.00, 0.15, 0.03, 0.80, 6.68,-0.07, 5.77,23.19, 260.36, -540.04, 42.32, -1.08
7903, 95423.00, 0.12, 0.01, 0.81, 6.68, 0.00, 5.77,23.10, 259.44, -539.12, 44.16, -1.08
8032, 95423.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.77,23.23, 259.44, -536.36, 43.24, -1.07
8161, 95415.00, 0.14, 0.02, 0.80, 6.75, 0.00, 5.77,23.22, 261.28, -540.04, 44.16, -1.07
8290, 95423.00, 0.14, 0.01, 0.81, 6.68, 0.00, 5.77,23.21, 259.44, -540.04, 42.32, -1.08
8429, 95423.00, 0.13, 0.02, 0.81, 6.68,-0.07, 5.77,23.22, 264.96, -540.96, 43.24, -1.07
8548, 95421.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.77,23.23, 259.44, -539.12, 43.24, -1.08
8677, 95429.00, 0.13, 0.02, 0.82, 6.68, 0.00, 5.77,23.22, 261.28, -537.28, 43.24, -1.07
8806, 95418.00, 0.13, 0.02, 0.81, 6.68,-0.07, 5.77,23.22, 260.36, -537.28, 45.08, -1.07
8935, 95429.00, 0.13, 0.01, 0.82, 6.68,-0.07, 5.77,23.20, 260.36, -539.12, 44.16, -1.08
9064, 95423.00, 0.13, 0.02, 0.82, 6.68, 0.00, 5.77,23.21, 259.44, -538.20, 46.92, -1.08
9194, 95429.00, 0.14, 0.01, 0.81, 6.68, 0.00, 5.77,23.21, 258.52, -537.28, 46.00, -1.08
9330, 95429.00, 0.14, 0.01, 0.81, 6.68,-0.07, 5.77,23.21, 259.44, -538.20, 43.24, -1.08
9452, 95423.00, 0.14, 0.02, 0.82, 6.75, 0.00, 5.77,23.20, 259.44, -539.12, 43.24, -1.08
9581, 95423.00, 0.14, 0.02, 0.81, 6.75, 0.00, 5.77,23.20, 261.28, -540.04, 44.16, -1.07
9709, 95426.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.77,23.21, 263.12, -540.96, 42.32, -1.07
9838, 95429.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.77,23.23, 260.36, -538.20, 42.32, -1.07
10172, 95426.00, 0.14, 0.02, 0.82, 6.68, 0.00, 5.77,23.15, 261.28, -539.12, 45.08, -1.07
10280, 95423.00, 0.14, 0.01, 0.81, 6.68, 0.00, 5.77,23.19, 260.36, -539.12, 42.32, -1.08
10404, 95421.00, 0.13, 0.02, 0.82, 6.68, 0.00, 5.77,23.19, 258.52, -540.04, 46.00, -1.08
10534, 95426.00, 0.14, 0.02, 0.82, 6.68,-0.07, 5.77,23.21, 262.20, -540.04, 43.24, -1.07
10664, 95432.00, 0.14, 0.01, 0.82, 6.68, 0.00, 5.77,23.16, 261.28, -539.12, 44.16, -1.07
10794, 95429.00, 0.14, 0.01, 0.82, 6.68,-0.07, 5.77,23.16, 258.52, -538.20, 46.00, -1.08
10924, 95432.00, 0.15, 0.02, 0.83, 6.68,-0.07, 5.70,23.21, 260.36, -538.20, 43.24, -1.07
11054, 95423.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.77,23.21, 261.28, -539.12, 44.16, -1.07
11184, 95421.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.77,23.20, 257.60, -538.20, 46.00, -1.08
11314, 95418.00, 0.14, 0.02, 0.82, 6.68, 0.00, 5.77,23.22, 261.28, -538.20, 43.24, -1.07
11444, 95423.00, 0.14, 0.02, 0.82, 6.68, 0.00, 5.70,23.22, 261.28, -538.20, 46.00, -1.07
11574, 95429.00, 0.14, 0.02, 0.81, 6.68,-0.07, 5.77,23.21, 259.44, -540.04, 46.00, -1.08
11704, 95426.00, 0.14, 0.01, 0.81, 6.75, 0.00, 5.77,23.20, 260.36, -536.36, 45.08, -1.07
11834, 95426.00, 0.14, 0.02, 0.82, 6.68, 0.00, 5.77,23.20, 259.44, -540.04, 46.00, -1.08
11964, 95418.00, 0.14, 0.01, 0.81, 6.68,-0.07, 5.77,23.21, 263.12, -539.12, 46.00, -1.07
12114, 95415.00, 0.14, 0.01, 0.81, 6.68, 0.00, 5.70,23.17, 259.44, -539.12, 44.16, -1.08
12225, 95429.00, 0.14, 0.02, 0.82, 6.68, 0.00, 5.77,23.19, 259.44, -539.12, 45.08, -1.08
12354, 95434.00, 0.13, 0.02, 0.82, 6.68,-0.07, 5.77,23.20, 261.28, -540.04, 43.24, -1.07
12484, 95423.00, 0.13, 0.01, 0.81, 6.68,-0.07, 5.77,23.18, 262.20, -540.96, 42.32, -1.07
12614, 95426.00, 0.14, 0.02, 0.81, 6.68,-0.07, 5.77,23.11, 260.36, -537.28, 46.00, -1.07
12744, 95423.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.77,23.19, 261.28, -537.28, 45.08, -1.07
12874, 95421.00, 0.13, 0.02, 0.81,
