Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
9224, 95110.00, 0.10,-0.06, 0.78,110.19,25.53,72.49,24.45, 278.76, -534.52, 21.16, -1.04
9354, 95107.00, 0.24, 0.34, 1.11,133.63,-102.61,-9.18,24.47, 154.56, -487.60, -144.44, -1.22
9490, 95112.00, 0.44, 0.31, 0.89,45.50,101.36,-26.37,24.47, 207.00, -450.80, -172.04, -1.09
9625, 95110.00, 0.63,-0.21, 0.81,-187.06,88.56,-57.88,24.48, 184.00, -540.96, 103.96, -1.20
9760, 95093.00, 0.22, 0.07,-0.25,131.34,75.06,-70.82,24.47, 253.00, -547.40, 152.72, -1.09
9893, 95093.00,-0.31,-0.21, 1.77,21.77,18.57,12.17,24.46, 312.80, -533.60, 44.16, -0.99
10022, 95104.00, 0.12, 0.04, 0.80, 7.30, 0.77, 5.91,24.45, 312.80, -534.52, 46.92, -1.00
10152, 95104.00, 0.09, 0.03, 0.83, 6.82, 0.07, 5.77,24.44, 314.64, -535.44, 44.16, -0.99
10282, 95098.00, 0.09, 0.05, 0.82, 6.68, 0.21, 5.77,24.46, 312.80, -534.52, 44.16, -1.00
10412, 95101.00, 0.08, 0.04, 0.80, 6.68, 0.14, 5.77,24.46, 315.56, -535.44, 44.16, -0.99
10542, 95101.00, 0.10, 0.05, 0.81, 6.75, 0.14, 5.77,24.45, 312.80, -536.36, 44.16, -1.00
10672, 95096.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.77,24.45, 312.80, -533.60, 40.48, -0.99
10802, 95098.00, 0.10, 0.04, 0.79, 6.68, 0.14, 5.77,24.46, 313.72, -534.52, 42.32, -0.99
10932, 95096.00, 0.10, 0.04, 0.81, 6.61, 0.07, 5.77,24.45, 314.64, -534.52, 44.16, -0.99
11062, 95096.00, 0.09, 0.05, 0.83, 6.68, 0.07, 5.77,24.45, 315.56, -536.36, 43.24, -0.99
11192, 95090.00, 0.10, 0.05, 0.80, 6.68, 0.21, 5.77,24.46, 314.64, -535.44, 43.24, -0.99
11322, 95107.00, 0.10, 0.04, 0.81, 6.75, 0.21, 5.77,24.44, 315.56, -535.44, 42.32, -0.99
11452, 95104.00, 0.10, 0.05, 0.81, 6.68, 0.14, 5.77,24.45, 316.48, -535.44, 44.16, -0.99
11582, 95107.00, 0.09, 0.04, 0.81, 6.61, 0.14, 5.77,24.47, 314.64, -534.52, 41.40, -0.99
11712, 95104.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.77,24.45, 314.64, -536.36, 42.32, -0.99
11842, 95093.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.77,24.46, 312.80, -535.44, 43.24, -1.00
11972, 95104.00, 0.10, 0.05, 0.82, 6.61, 0.14, 5.77,24.47, 312.80, -534.52, 43.24, -1.00
12102, 95098.00, 0.09, 0.05, 0.81, 6.68, 0.14, 5.77,24.46, 310.96, -533.60, 44.16, -1.00
12232, 95104.00, 0.11, 0.05, 0.82, 6.68, 0.14, 5.77,24.46, 313.72, -534.52, 43.24, -0.99
12363, 95087.00, 0.09, 0.05, 0.81, 6.61, 0.14, 5.70,24.48, 315.56, -532.68, 45.08, -0.99
12493, 95098.00, 0.09, 0.05, 0.80, 6.68, 0.07, 5.77,24.45, 313.72, -534.52, 43.24, -0.99
12622, 95093.00, 0.10, 0.05, 0.82, 6.61, 0.07, 5.77,24.45, 314.64, -534.52, 42.32, -0.99
12752, 95096.00, 0.10, 0.04, 0.81, 6.68, 0.14, 5.77,24.45, 312.80, -536.36, 41.40, -1.00
12882, 95098.00, 0.10, 0.04, 0.82, 6.68, 0.07, 5.77,24.45, 313.72, -534.52, 41.40, -0.99
13012, 95093.00, 0.09, 0.05, 0.81, 6.68, 0.14, 5.77,24.45, 312.80, -534.52, 45.08, -1.00
13142, 95098.00, 0.10, 0.05, 0.81, 6.68, 0.14, 5.77,24.46, 313.72, -535.44, 44.16, -1.00
13272, 95093.00, 0.09, 0.04, 0.82, 6.68, 0.14, 5.77,24.46, 314.64, -533.60, 43.24, -0.99
13402, 95087.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.77,24.45, 313.72, -535.44, 41.40, -1.00
13532, 95096.00, 0.10, 0.04, 0.82, 6.68, 0.14, 5.77,24.47, 314.64, -535.44, 41.40, -0.99
13662, 95098.00, 0.09, 0.05, 0.80,
