Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
6695, 95115.00, 0.09, 0.04, 0.81, 6.61, 0.07, 5.77,24.45, 316.48, -535.44, 41.40, -0.99
6824, 95107.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.77,24.44, 312.80, -537.28, 43.24, -1.00
6953, 95115.00, 0.09, 0.06, 0.81, 6.68, 0.14, 5.77,24.44, 311.88, -533.60, 42.32, -1.00
7082, 95115.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.77,24.45, 314.64, -533.60, 44.16, -0.99
7211, 95110.00, 0.09, 0.04, 0.82, 6.61, 0.07, 5.77,24.44, 312.80, -536.36, 42.32, -1.00
7340, 95110.00, 0.10, 0.05, 0.81, 6.61, 0.07, 5.77,24.46, 312.80, -535.44, 41.40, -1.00
7469, 95115.00, 0.09, 0.05, 0.82, 6.68, 0.07, 5.70,24.45, 315.56, -534.52, 43.24, -0.99
7598, 95110.00, 0.09, 0.04, 0.81, 6.61, 0.14, 5.77,24.43, 314.64, -536.36, 41.40, -0.99
7727, 95112.00, 0.09, 0.05, 0.80, 6.68, 0.07, 5.77,24.45, 314.64, -534.52, 40.48, -0.99
7874, 95118.00, 0.08, 0.05, 0.81, 6.68, 0.07, 5.77,24.45, 313.72, -534.52, 41.40, -0.99
8003, 95112.00, 0.09, 0.04, 0.81, 6.68, 0.07, 5.77,24.43, 313.72, -534.52, 44.16, -0.99
8132, 95115.00, 0.09, 0.04, 0.81, 6.68, 0.14, 5.77,24.46, 314.64, -536.36, 42.32, -0.99
8261, 95110.00, 0.09, 0.05, 0.80, 6.68, 0.07, 5.77,24.46, 315.56, -534.52, 41.40, -0.99
8390, 95110.00, 0.10, 0.05, 0.81, 6.68, 0.07, 5.77,24.43, 312.80, -532.68, 41.40, -0.99
8518, 95115.00, 0.10, 0.04, 0.81, 6.61, 0.07, 5.77,24.44, 316.48, -536.36, 44.16, -0.99
8647, 95115.00, 0.10, 0.04, 0.82, 6.61, 0.07, 5.77,24.44, 314.64, -535.44, 45.08, -0.99
8776, 95115.00, 0.10, 0.06, 0.82, 6.68, 0.07, 5.77,24.45, 314.64, -534.52, 40.48, -0.99
8905, 95110.00, 0.09, 0.05, 0.82, 6.68, 0.14, 5.77,24.44, 312.80, -534.52, 42.32, -1.00
9034, 95110.00, 0.08, 0.05, 0.82, 6.68, 0.07, 5.77,24.43, 312.80, -537.28, 43.24, -1.00
9163, 95124.00, 0.09, 0.04, 0.81, 6.61, 0.07, 5.77,24.45, 313.72, -535.44, 42.32, -1.00
9292, 95115.00, 0.09, 0.05, 0.82, 6.68, 0.07, 5.77,24.45, 313.72, -532.68, 42.32, -0.99
