Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
5497, 93500.00, 0.09, 0.06, 0.82, 6.75,-0.14, 5.70,22.06, -103.96, -695.52, 113.16, -1.67
5594, 93511.00, 0.08, 0.07, 0.81, 6.82,-0.14, 5.70,22.12, -103.96, -697.36, 114.08, -1.67
5692, 93502.00, 0.10, 0.08, 0.82, 6.82,-0.07, 5.77,22.08, -106.72, -698.28, 114.08, -1.68
5792, 93497.00, 0.08, 0.06, 0.81, 6.82,-0.07, 5.77,22.06, -105.80, -697.36, 114.08, -1.68
5889, 93511.00, 0.09, 0.07, 0.81, 6.75,-0.07, 5.77,22.08, -105.80, -696.44, 115.00, -1.68
5986, 93508.00, 0.09, 0.06, 0.82, 6.82,-0.07, 5.70,22.05, -103.04, -697.36, 112.24, -1.67
6084, 93505.00, 0.08, 0.08, 0.82, 6.82,-0.07, 5.70,22.09, -104.88, -698.28, 114.08, -1.67
6180, 93502.00, 0.09, 0.06, 0.81, 6.75,-0.07, 5.70,22.06, -103.96, -698.28, 115.00, -1.67
6301, 93508.00, 0.08, 0.06, 0.81, 6.82,-0.14, 5.77,22.05, -104.88, -695.52, 115.00, -1.67
6400, 93500.00, 0.08, 0.07, 0.82, 6.82,-0.07, 5.70,22.06, -103.96, -695.52, 114.08, -1.67
6497, 93505.00, 0.09, 0.06, 0.81, 6.75,-0.07, 5.70,22.06, -106.72, -697.36, 113.16, -1.68
6595, 93505.00, 0.09, 0.07, 0.81, 6.82,-0.14, 5.77,22.13, -104.88, -696.44, 113.16, -1.67
6692, 93502.00, 0.09, 0.07, 0.81, 6.82,-0.07, 5.70,22.08, -105.80, -697.36, 115.00, -1.68
6788, 93491.00, 0.09, 0.07, 0.81, 6.75,-0.14, 5.77,22.05, -106.72, -699.20, 113.16, -1.68
6887, 93500.00, 0.08, 0.06, 0.81, 6.75,-0.07, 5.70,22.05, -103.96, -697.36, 115.00, -1.67
6986, 93505.00, 0.09, 0.07, 0.82, 6.82,-0.14, 5.77,22.06, -105.80, -695.52, 114.08, -1.68
7083, 93500.00, 0.09, 0.06, 0.82, 6.82,-0.14, 5.70,22.06, -105.80, -695.52, 113.16, -1.68
7181, 93500.00, 0.08, 0.06, 0.81, 6.75,-0.14, 5.70,22.10, -104.88, -698.28, 113.16, -1.67
7279, 93494.00, 0.09, 0.06, 0.82, 6.82,-0.07, 5.70,22.05, -103.04, -697.36, 115.00, -1.67
7375, 93502.00, 0.09, 0.07, 0.82, 6.75,-0.07, 5.70,22.06, -105.80, -698.28, 113.16, -1.68
7475, 93494.00, 0.09, 0.07, 0.81, 6.82,-0.07, 5.70,22.14, -104.88, -696.44, 111.32, -1.67
7572, 93500.00, 0.08, 0.07, 0.83, 6.82,-0.07, 5.70,22.06, -105.80, -696.44, 114.08, -1.68
7733, 93497.00, 0.08, 0.07, 0.83, 6.82,-0.07, 5.70,22.06, -104.88, -695.52, 115.00, -1.67
7831, 93500.00, 0.09, 0.06, 0.82, 6.82,-0.07, 5.77,22.05, -105.80, -698.28, 112.24, -1.68
7927, 93502.00, 0.09, 0.06, 0.81, 6.75,-0.14, 5.70,22.07, -105.80, -695.52, 116.84, -1.68
8024, 93505.00, 0.08, 0.06, 0.82, 6.82,-0.14, 5.70,22.07, -104.88, -695.52, 115.00, -1.67
8124, 93500.00, 0.10, 0.06, 0.82, 6.82,-0.07, 5.77,22.09, -107.64, -697.36, 114.08, -1.68
8221, 93500.00, 0.09, 0.07, 0.81, 6.82,-0.14, 5.70,22.06, -103.04, -696.44, 113.16, -1.67
8318, 93500.00, 0.08, 0.06, 0.82, 6.82,-0.14, 5.70,22.05, -102.12, -695.52, 112.24, -1.67
8414, 93500.00, 0.09, 0.06, 0.81, 6.82,-0.14, 5.70,22.07, -105.80, -697.36, 115.92, -1.68
8513, 93502.00, 0.09, 0.06, 0.81, 6.82,-0.07, 5.70,22.10, -103.96, -696.44, 113.16, -1.67
8610, 93502.00, 0.09, 0.06, 0.81, 6.82,-0.14, 5.70,22.06, -103.96, -698.28, 114.08, -1.67
8719, 93500.00, 0.09, 0.07, 0.81, 6.82,-0.07, 5.70,22.06, -103.04, -697.36, 115.00, -1.67
8816, 93502.00, 0.09, 0.07, 0.82, 6.82,-0.07, 5.70,22.07, -105.80, -696.44, 114.08, -1.68
8923, 93505.00, 0.08, 0.06, 0.82, 6.75,-0.14, 5.70,22.05, -103.04, -696.44, 113.16, -1.67
9020, 93491.00, 0.08, 0.07, 0.82, 6.82,-0.14, 5.77,22.05, -105.80, -697.36, 115.00, -1.68
9117, 93491.00, 0.08, 0.06, 0.82, 6.82,-0.14, 5.70,22.06, -103.96, -694.60, 114.08, -1.67
9216, 93497.00, 0.09, 0.07, 0.82, 6.82,-0.14, 5.70,22.07, -104.88, -697.36, 115.00, -1.67
9313, 93511.00, 0.09, 0.06, 0.82, 6.75,-0.07, 5.70,22.10, -105.80, -697.36, 115.92, -1.68
9411, 93497.00, 0.08, 0.06, 0.82, 6.75,-0.14, 5.70,22.06, -104.88, -695.52, 115.92, -1.67
9508, 93502.00, 0.09, 0.06, 0.81, 6.82,-0.14, 5.70,22.06, -104.88, -696.44, 115.00, -1.67
9604, 93505.00, 0.10, 0.07, 0.81, 6.82,-0.07, 5.70,22.15, -104.88, -695.52, 114.08, -1.67
9701, 93500.00, 0.08, 0.07, 0.81, 6.82,-0.14, 5.77,22.07, -104.88, -695.52, 113.16, -1.67
9801, 93505.00, 0.08, 0.07, 0.82, 6.82,-0.07, 5.70,22.06, -103.96, -698.28, 114.08, -1.67
9899, 93494.00, 0.09, 0.07, 0.82, 6.82,-0.14, 5.70,22.06, -104.88, -697.36, 111.32, -1.67
9996, 93497.00, 0.09, 0.06, 0.81, 6.75,-0.14, 5.70,22.06, -101.20, -697.36, 111.32, -1.67
10094, 93500.00, 0.08, 0.06, 0.82, 6.82,-0.07, 5.77,22.05, -103.04, -695.52, 114.08, -1.67
10190, 93502.00, 0.09, 0.06, 0.81, 6.82,-0.14, 5.77,22.06, -105.80, -695.52, 114.08, -1.68
10307, 93500.00, 0.09, 0.07, 0.81, 6.75,-0.14, 5.77,22.06, -104.88, -696.44, 113.16, -1.67
10410, 93494.00, 0.08, 0.06, 0.82, 6.82,-0.14, 5.70,22.07, -105.80, -697.36, 115.00, -1.68
10506, 93497.00, 0.09, 0.07, 0.82, 6.82,-0.07, 5.70,22.13, -104.88, -696.44, 112.24, -1.67
10605, 93505.00, 0.09, 0.07, 0.81, 6.82,-0.07, 5.77,22.08, -105.80, -698.28, 111.32, -1.68
10702, 93500.00, 0.08, 0.07, 0.81, 6.75,-0.14, 5.70,22.05, -103.96, -695.52, 111.32, -1.67
10798, 93494.00, 0.08, 0.07, 0.82, 6.82,-0.14, 5.70,22.06, -104.88, -696.44, 114.08, -1.67
10899, 93502.00, 0.08, 0.07, 0.81, 6.75,-0.14, 5.70,22.04, -104.88, -696.44, 114.08, -1.67
10995, 93500.00, 0.09, 0.07, 0.82, 6.82,-0.14, 5.70,22.13, -106.72, -698.28, 114.08, -1.68
11092, 93502.00, 0.10, 0.07, 0.80, 6.75,-0.14, 5.77,22.07, -103.96, -695.52, 114.08, -1.67
11189, 93500.00, 0.07, 0.06, 0.82, 6.75,-0.07, 5.70,22.19, -105.80, -698.28, 115.00, -1.68
11288, 93505.00, 0.09, 0.07, 0.82, 6.75,-0.07, 5.77,22.15, -105.80, -696.44, 113.16, -1.68
11385, 93500.00, 0.09, 0.06, 0.81, 6.75,-0.14, 5.70,22.09, -104.88, -698.28, 113.16, -1.67
11484, 93500.00, 0.09, 0.07, 0.82, 6.75,-0.14, 5.77,22.07, -103.04, -696.44, 114.08, -1.67
11582, 93505.00, 0.08, 0.07, 0.82, 6.75,-0.07, 5.70,22.06, -103.96, -697.36, 115.00, -1.67
11688, 93494.00, 0.08, 0.07, 0.81, 6.82,-0.07, 5.77,22.09, -103.04, -695.52, 116.84, -1.67
11785, 93500.00, 0.09, 0.06, 0.81, 6.82,-0.14, 5.70,22.08, -105.80, -698.28, 116.84, -1.68
11882, 93500.00, 0.09, 0.06, 0.82, 6.82,-0.07, 5.70,22.05, -105.80, -696.44, 113.16, -1.68
11977, 93500.00, 0.09, 0.07, 0.82, 6.75,-0.07, 5.70,22.11, -103.04, -695.52, 115.00, -1.67
12074, 93502.00, 0.08, 0.06, 0.81, 6.75,-0.07, 5.70,22.08, -103.04, -696.44, 115.00, -1.67
12171, 93500.00, 0.10, 0.06, 0.82, 6.75,-0.07, 5.70,22.07, -103.04, -694.60, 116.84, -1.67
12269, 93502.00, 0.09, 0.06, 0.82, 6.75,-0.14, 5.70,22.05, -104.88, -696.44, 113.16, -1.67
12365, 93500.00, 0.09, 0.06, 0.80, 6.75,-0.07, 5.70,22.05, -104.88, -698.28, 115.00, -1.67
12462, 93500.00, 0.08, 0.06, 0.80, 6.75,-0.14, 5.70,22.10, -104.88, -696.44, 115.00, -1.67
12562, 93494.00, 0.09, 0.07, 0.81, 6.75,-0.07, 5.70,22.06, -103.96, -696.44, 115.00, -1.67
12660, 93505.00, 0.09, 0.07, 0.81, 6.75,-0.07, 5.70,22.06, -104.88, -698.28, 113.16, -1.67
12757, 93500.00, 0.08, 0.06, 0.81, 6.82,-0.14, 5.77,22.06, -105.80, -697.36, 113.16, -1.68
12854, 93500.00, 0.09, 0.07, 0.80, 6.75,-0.07, 5.70,22.08, -103.04, -697.36, 113.16, -1.67
12951, 93505.00, 0.10, 0.07, 0.81, 6.75,-0.07, 5.77,22.05, -103.04, -699.20, 115.00, -1.67
13069, 93505.00, 0.08, 0.07, 0.82, 6.75,-0.07, 5.70,22.08, -104.88, -696.44, 115.00, -1.67
13167, 93505.00, 0.09, 0.07, 0.82, 6.75,-0.07, 5.70,22.14, -104.88, -694.60, 114.08, -1.67
13264, 93508.00, 0.09, 0.06, 0.82, 6.75,-0.07, 5.70,22.12, -104.88, -696.44, 115.00, -1.67
13361, 93505.00, 0.08, 0.06, 0.81, 6.82,-0.14, 5.70,22.06, -102.12, -696.44, 113.16, -1.67
13459, 93500.00, 0.08, 0.08, 0.83, 6.82,-0.07, 5.70,22.07, -103.04, -694.60, 115.00, -1.67
13556, 93500.00, 0.09, 0.07, 0.82, 6.75,-0.07, 5.70,22.07, -106.72, -695.52, 114.08, -1.68
13655, 93500.00, 0.08, 0.06, 0.82, 6.75,-0.07, 5.70,22.05, -103.04, -696.44, 115.00, -1.67
13751, 93502.00, 0.09, 0.07, 0.81, 6.82,-0.07, 5.77,22.06, -105.80, -695.52, 115.00, -1.68
13849, 93505.00, 0.09, 0.06, 0.81, 6.82,-0.07, 5.70,22.06, -106.72, -698.28, 115.92, -1.68
13947, 93508.00, 0.09, 0.06, 0.81, 6.75,-0.07, 5.70,22.05, -105.80, -696.44, 115.00, -1.68
14044, 93505.00, 0.08, 0.06, 0.82, 6.75,-0.07, 5.70,22.05, -104.88, -693.68, 115.00, -1.68
14144, 93500.00, 0.10, 0.06, 0.81, 6.75,-0.07, 5.70,22.17, -104.88, -695.52, 114.08, -1.67
14242, 93500.00, 0.09, 0.06, 0.81, 6.82,-0.07, 5.70,22.08, -105.80, -698.28, 115.00, -1.68
14338, 93505.00, 0.09, 0.06, 0.81, 6.82,-0.14, 5.70,22.07, -105.80, -695.52, 112.24, -1.68
14453, 93497.00, 0.09, 0.07, 0.83, 6.82,-0.07, 5.70,22.06, -103.04, -697.36, 113.16, -1.67
14550, 93502.00, 0.09, 0.06, 0.82, 6.82,-0.14, 5.70,22.07, -105.80, -695.52, 113.16, -1.68
14646, 93505.00, 0.09, 0.07, 0.81, 6.82,-0.07, 5.70,22.06, -103.04, -696.44, 114.08, -1.67
14747, 93500.00, 0.08, 0.07, 0.82, 6.82,-0.07, 5.70,22.06, -107.64, -694.60, 114.08, -1.68
14844, 93505.00, 0.09, 0.07, 0.81, 6.75,-0.14, 5.70,22.05, -103.96, -697.36, 113.16, -1.67
14942, 93505.00, 0.09, 0.07, 0.82, 6.75,-0.07, 5.70,22.06, -102.12, -695.52, 113.16, -1.67
15040, 93505.00, 0.09, 0.06, 0.81, 6.75,-0.14, 5.70,22.05, -104.88, -697.36, 113.16, -1.67
15137, 93505.00, 0.09, 0.06, 0.81, 6.82,-0.14, 5.70,22.06, -105.80, -696.44, 115.00, -1.68
15234, 93514.00, 0.09, 0.08, 0.82, 6.75,-0.07, 5.70,22.09, -102.12, -699.20, 111.32, -1.67
15336, 93494.00, 0.08, 0.06, 0.82, 6.82,-0.14, 5.70,22.11, -106.72, -698.28, 113.16, -1.68
15434, 93502.00, 0.09, 0.06, 0.81, 6.75,-0.14, 5.70,22.06, -103.96, -695.52, 114.08, -1.67
15531, 93491.00, 0.09, 0.07, 0.82, 6.75,-0.14, 5.70,22.13, -104.88, -697.36, 115.00, -1.67
15628, 93505.00, 0.09, 0.07, 0.81, 6.75,-0.07, 5.70,22.08, -103.04, -695.52, 115.00, -1.67
15726, 93505.00, 0.08, 0.07, 0.82, 6.82,-0.07, 5.70,22.07, -103.04, -696.44, 115.00, -1.67
15844, 93500.00, 0.10, 0.07, 0.81, 6.75,-0.07, 5.70,22.06, -104.88, -697.36, 115.92, -1.67
15943, 93497.00, 0.09, 0.05, 0.82, 6.82,-0.14, 5.77,22.11, -106.72, -695.52, 116.84, -1.68
16040, 93500.00, 0.09, 0.07, 0.82, 6.82,-0.07, 5.70,22.13, -104.88, -697.36, 115.92, -1.67
16137, 93500.00, 0.08, 0.07, 0.82, 6.75,-0.07, 5.70,22.21, -104.88, -696.44, 113.16, -1.67
16235, 93494.00, 0.10, 0.06, 0.81, 6.75,-0.14, 5.70,22.07, -103.96, -694.60, 114.08, -1.67
16333, 93491.00, 0.09, 0.06, 0.83, 6.82,-0.14, 5.70,22.08, -104.88, -698.28, 113.16, -1.67
16432, 93491.00, 0.09, 0.07, 0.82, 6.75,-0.07, 5.70,22.06, -104.88, -695.52, 114.08, -1.67
16531, 93502.00, 0.08, 0.06, 0.82, 6.75,-0.07, 5.77,22.20, -104.88, -696.44, 115.00, -1.67
16628, 93497.00, 0.08, 0.06, 0.81, 6.75,-0.07, 5.77,22.08, -104.88, -695.52, 115.00, -1.67
16725, 93505.00, 0.09, 0.06, 0.82, 6.75,-0.14, 5.70,22.08, -103.96, -698.28, 113.16, -1.67
16823, 93494.00, 0.08, 0.07, 0.81, 6.75,-0.14, 5.70,22.12, -103.96, -694.60, 115.92, -1.67
16923, 93497.00, 0.09, 0.07, 0.83, 6.82,-0.14, 5.70,22.09, -104.88, -698.28, 111.32, -1.67
17021, 93500.00, 0.09, 0.06, 0.81, 6.75,-0.14, 5.70,22.16, -105.80, -696.44, 115.00, -1.68
17136, 93494.00, 0.09, 0.07, 0.82, 6.82,-0.14, 5.70,22.10, -104.88, -696.44, 112.24, -1.67
17248, 93497.00, 0.09, 0.06, 0.82, 6.75,-0.07, 5.70,22.15, -105.80, -696.44, 115.00, -1.68
17346, 93494.00, 0.09, 0.07, 0.82, 6.75,-0.14, 5.70,22.18, -104.88, -696.44, 114.08, -1.67
17443, 93497.00, 0.09, 0.07, 0.81, 6.82,-0.14, 5.70,22.17, -103.04, -697.36, 116.84, -1.67
17552, 93505.00, 0.10, 0.06, 0.82, 6.82,-0.14, 5.70,22.06, -103.04, -697.36, 111.32, -1.67
17651, 93505.00, 0.09, 0.06, 0.81, 6.75,-0.07, 5.70,22.11, -104.88, -695.52, 115.92, -1.67
17749, 93500.00, 0.09, 0.07, 0.82, 6.82,-0.07, 5.77,22.06, -103.04, -696.44, 111.32, -1.67
17847, 93500.00, 0.09, 0.07, 0.82, 6.82,-0.07, 5.70,22.10, -103.96, -696.44, 114.08, -1.67
17946, 93505.00, 0.09, 0.07, 0.82, 6.82,-0.07, 5.70,22.06, -103.96, -697.36, 115.92, -1.67
18047, 93488.00, 0.08, 0.06, 0.83, 6.75,-0.14, 5.70,22.08, -101.20, -697.36, 113.16, -1.67
18145, 93494.00, 0.09, 0.07, 0.81, 6.82,-0.07, 5.70,22.07, -104.88, -698.28, 115.92, -1.67
18244, 93494.00, 0.09, 0.06, 0.81, 6.75,-0.07, 5.70,22.17, -102.12, -696.44, 115.00, -1.67
18341, 93494.00, 0.09, 0.06, 0.81, 6.82,-0.14, 5.70,22.20, -104.88, -697.36, 115.00, -1.67
18439, 93497.00, 0.09, 0.06, 0.81, 6.82,-0.07, 5.77,22.15, -105.80, -697.36, 114.08, -1.68
18547, 93500.00, 0.08, 0.06, 0.81, 6.82,-0.07, 5.77,22.08, -104.88, -698.28, 111.32, -1.67
18648, 93488.00, 0.08, 0.06, 0.81, 6.82,-0.07, 5.77,22.08, -103.96, -696.44, 114.08, -1.67
18746, 93494.00, 0.09, 0.08, 0.82, 6.82,-0.14, 5.70,22.13, -103.04, -697.36, 115.92, -1.67
18844, 93500.00, 0.09, 0.07, 0.80, 6.75,-0.14, 5.70,22.26, -104.88, -695.52, 115.92, -1.67
18942, 93505.00, 0.08, 0.07, 0.82, 6.82,-0.14, 5.70,22.09, -103.96, -696.44, 115.00, -1.67
19040, 93500.00, 0.08, 0.07, 0.82, 6.82,-0.14, 5.77,22.08, -103.96, -697.36, 116.84, -1.67
19141, 93491.00, 0.09, 0.06, 0.80, 6.82,-0.14, 5.70,22.10, -102.12, -695.52, 113.16, -1.67
19239, 93497.00, 0.09, 0.07, 0.82, 6.82,-0.07, 5.70,22.06, -103.04, -697.36, 114.08, -1.67
19337, 93497.00, 0.09, 0.06, 0.82, 6.75,-0.07, 5.70,22.08, -106.72, -697.36, 115.00, -1.68
19436, 93497.00, 0.09, 0.07, 0.81, 6.75,-0.14, 5.70,22.13, -104.88, -698.28, 115.00, -1.67
19534, 93494.00, 0.09, 0.07, 0.81, 6.75,-0.07, 5.77,22.19, -103.04, -697.36, 115.92, -1.67
19631, 93494.00, 0.09, 0.07, 0.81, 6.82,-0.07, 5.70,22.26, -103.96, -695.52, 114.08, -1.67
19733, 93491.00, 0.10, 0.07, 0.81, 6.82,-0.07, 5.70,22.27, -106.72, -695.52, 115.00, -1.68
19830, 93488.00, 0.08, 0.06, 0.82, 6.82,-0.14, 5.70,22.14, -103.04, -696.44, 115.00, -1.67
19930, 93497.00, 0.10, 0.07, 0.81, 6.75,-0.07, 5.70,22.26, -103.04, -698.28, 112.24, -1.67
20029, 93497.00, 0.09, 0.06, 0.82, 6.75,-0.07, 5.70,22.13, -102.12, -696.44, 115.00, -1.67
20127, 93500.00, 0.08, 0.07, 0.82, 6.75,-0.07, 5.70,22.14, -103.04, -695.52, 112.24, -1.67
20225, 93500.00, 0.08, 0.06, 0.81, 6.75,-0.14, 5.77,22.24, -102.12, -695.52, 115.00, -1.67
20325, 93500.00, 0.09, 0.07, 0.82, 6.82,-0.07, 5.70,22.20, -103.96, -697.36, 115.00, -1.67
20424, 93497.00, 0.09, 0.07, 0.82, 6.75,-0.07, 5.77,22.26, -103.04, -696.44, 113.16, -1.67
20521, 93497.00, 0.09, 0.07, 0.82, 6.82,-0.07, 5.77,22.11, -103.96, -698.28, 115.92, -1.67
20619, 93497.00, 0.09, 0.06, 0.81, 6.75,-0.14, 5.70,22.18, -105.80, -696.44, 114.08, -1.68
20718, 93491.00, 0.08, 0.06, 0.82, 6.82,-0.14, 5.77,22.06, -104.88, -698.28, 115.00, -1.67
20819, 93488.00, 0.08, 0.06, 0.82, 6.82,-0.14, 5.70,22.17, -105.80, -697.36, 114.08, -1.68
20916, 93494.00, 0.09, 0.07, 0.82, 6.82,-0.07, 5.70,22.08, -104.88, -696.44, 115.00, -1.67
21015, 93500.00, 0.09, 0.06, 0.82, 6.82,-0.07, 5.70,22.13, -102.12, -694.60, 117.76, -1.67
21113, 93494.00, 0.10, 0.05, 0.81, 6.82,-0.07, 5.70,22.16, -104.88, -696.44, 115.92, -1.67
21210, 93500.00, 0.08, 0.07, 0.81, 6.82,-0.07, 5.77,22.15, -104.88, -696.44, 115.92, -1.67
21319, 93502.00, 0.09, 0.06, 0.82, 6.75,-0.07, 5.70,22.13, -104.88, -694.60, 113.16, -1.67
21419, 93502.00, 0.09, 0.06, 0.82, 6.82,-0.07, 5.77,22.20, -104.88, -698.28, 115.92, -1.67
21516, 93505.00, 0.09, 0.06, 0.82, 6.82,-0.07, 5.70,22.16, -103.96, -697.36, 113.16, -1.67
