Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
12478, 90930.00,-0.33,-1.13,-0.06,102.54,-38.12,62.54,22.25, 307.28, -126.04, 534.52, -0.34
12609, 90935.00,-0.36,-1.30,-0.05,101.15,-39.51,77.15,22.24, 419.52, -252.08, 457.24, -0.50
12727, 90938.00,-0.33,-0.99,-0.03,-18.92,-18.23,42.09,22.25, 459.08, -253.92, 425.96, -0.46
12844, 90943.00,-0.34,-0.86,-0.07,-115.13,-96.83, 2.37,22.24, 471.04, -230.00, 435.16, -0.41
12962, 90946.00,-0.41,-0.86,-0.08,-104.90,-89.04,-20.59,22.24, 437.92, -172.96, 471.04, -0.33
13078, 90943.00,-0.33,-1.15,-0.02,-30.89,-24.07,-99.55,22.24, 325.68, -151.80, 527.16, -0.39
13196, 90946.00,-0.30,-1.23, 0.00,43.20,-22.89,-67.97,22.24, 244.72, -204.24, 547.40, -0.65
13311, 90949.00,-0.20,-1.48, 0.01,70.19,46.19,36.94,22.24, 287.96, -262.20, 525.32, -0.69
13438, 90943.00,-0.19,-1.46, 0.01,32.07,45.63,126.96,22.24, 352.36, -271.40, 506.00, -0.61
13554, 90943.00,-0.16,-1.44, 0.03,-35.34,35.13,80.90,22.23, 452.64, -250.24, 460.00, -0.46
13672, 90952.00,-0.21,-1.36,-0.00,-48.63,-61.43, 8.28,22.22, 468.28, -231.84, 448.04, -0.41
13790, 90954.00,-0.22,-1.42, 0.02,-6.89,-87.44,-17.67,22.22, 398.36, -281.52, 476.56, -0.57
13915, 90957.00,-0.30,-1.44, 0.04,45.08,-32.21,-31.37,22.22, 309.12, -337.64, 487.60, -0.78
14033, 90954.00,-0.27,-1.13,-0.03, 5.98,-51.90,-17.32,22.21, 262.20, -348.68, 494.04, -0.88
14149, 90957.00,-0.31,-1.15,-0.02,-44.24,-30.33,29.08,22.22, 257.60, -317.40, 510.60, -0.84
14277, 90957.00,-0.21,-1.40, 0.01,-62.89,41.60,85.63,22.21, 333.04, -240.12, 511.52, -0.58
14395, 90963.00,-0.17,-1.38, 0.06,66.09,82.85,-63.17,22.17, 283.36, -267.72, 517.96, -0.71
14512, 90971.00,-0.15,-1.64, 0.02,135.17,60.45, 6.68,22.17, 275.08, -374.44, 459.08, -0.89
14633, 90963.00,-0.18,-1.43, 0.00,32.42,148.87,42.09,22.12, 374.44, -348.68, 427.80, -0.70
14749, 90968.00,-0.33,-0.89,-0.04,-112.07,55.51,14.19,22.09, 403.88, -300.84, 438.84, -0.59
14867, 90977.00,-0.36,-1.26,-0.03,-128.83,-25.53, 6.05,22.11, 418.60, -139.84, 462.76, -0.28
14985, 90979.00,-0.34,-1.09,-0.06,15.44,-18.50,-18.92,22.08, 393.76, -110.40, 473.80, -0.23
15112, 90977.00,-0.28,-1.31,-0.02,146.50,31.58,18.16,22.06, 391.00, -219.88, 464.60, -0.47
15233, 90979.00,-0.20,-1.36,-0.01,103.79,54.19,-16.42,22.03, 374.44, -304.52, 434.24, -0.64
15351, 90982.00,-0.26,-1.01,-0.04,-37.84,-17.81,-50.43,22.02, 314.64, -274.16, 475.64, -0.67
15467, 90985.00,-0.29,-1.20,-0.00,-110.05,-5.57,-50.02,21.94, 263.12, -161.92, 516.12, -0.51
15587, 90993.00,-0.34,-1.22,-0.05,-48.49,31.37,-8.83,21.97, 257.60, -116.84, 517.04, -0.38
15706, 90996.00,-0.39,-0.79,-0.09,29.43,18.57,72.70,21.85, 448.96, -151.80, 413.08, -0.28
16065, 91001.00,-0.35,-1.36,-0.02,-18.16,-65.11,-11.76,21.82, 410.32, -173.88, 428.72, -0.36
16188, 90996.00,-0.16,-1.48, 0.02,16.97,-63.10,-22.19,21.80, 378.12, -190.44, 442.52, -0.42
16305, 91001.00,-0.20,-1.21, 0.01, 5.08, 3.83,-43.83,21.80, 319.24, -222.64, 460.00, -0.56
16422, 91007.00,-0.22,-1.24, 0.00,-26.37,-36.73,-63.51,21.80, 256.68, -200.56, 480.24, -0.62
16539, 91010.00,-0.21,-1.44,-0.01,-20.80, 6.12, 9.74,21.80, 251.16, -164.68, 485.76, -0.53
16656, 91015.00,-0.32,-1.27,-0.03,-26.71,68.94,65.46,21.81, 309.12, -117.76, 474.72, -0.32
16773, 91012.00,-0.28,-0.84,-0.06,11.27, 7.51, 2.23,21.80, 345.92, -102.12, 441.60, -0.24
16906, 91021.00,-0.39,-0.62,-0.14,42.43,-65.18,16.49,21.80, 360.64, -144.44, 427.80, -0.34
17024, 91026.00,-0.42,-1.12,-0.04,24.70,31.86, 3.69,21.79, 361.56, -136.16, 424.12, -0.31
17140, 91018.00,-0.25,-1.03,-0.03,44.24,-32.77, 5.01,21.80, 365.24, -198.72, 411.24, -0.45
17258, 91023.00,-0.39,-0.74,-0.07,43.41,-75.41,84.24,21.80, 396.52, -247.48, 371.68, -0.51
17375, 91026.00,-0.38,-0.97,-0.08, 0.28, 2.37,23.10,21.80, 384.56, -246.56, 377.20, -0.52
17509, 91040.00,-0.36,-1.08,-0.03,-32.00,12.59,-36.31,21.80, 329.36, -222.64, 418.60, -0.55
17626, 91034.00,-0.26,-1.37,-0.03,-42.92,-13.98,10.16,21.80, 310.04, -198.72, 433.32, -0.52
17756, 91034.00,-0.31,-1.29,-0.03, 2.92,27.41,82.78,21.79, 360.64, -194.12, 414.92, -0.45
17879, 91037.00,-0.31,-0.94,-0.08,56.07,31.23,91.34,21.80, 400.20, -205.16, 383.64, -0.43
17996, 91043.00,-0.31,-1.20,-0.05,82.30,24.70,-34.92,21.79, 375.36, -286.12, 382.72, -0.61
18113, 91043.00,-0.24,-1.39,-0.03,49.53,-98.16,-18.16,21.79, 283.36, -367.08, 385.48, -0.87
18233, 91047.00,-0.23,-1.43, 0.02,-37.63,-93.22,112.28,21.79, 296.24, -392.84, 399.28, -0.88
18350, 91047.00,-0.19,-1.48, 0.04,-60.94,-22.68,65.67,21.79, 351.44, -348.68, 429.64, -0.74
18468, 91043.00,-0.32,-0.92,-0.04,-11.34,-116.31,-99.13,21.79, 207.92, -374.44, 463.68, -1.02
18600, 91047.00,-0.30,-0.98,-0.03,-23.51,-153.04,-88.07,21.79, 110.40, -380.88, 473.80, -1.24
18716, 91053.00,-0.45,-0.88,-0.08,-22.12,-22.19,39.65,21.79, 97.52, -347.76, 504.16, -1.25
18837, 91061.00,-0.28,-1.13,-0.04,52.24,24.28,147.27,21.79, 245.64, -373.52, 491.28, -0.94
18955, 91064.00,-0.18,-1.62, 0.07,55.51,20.03,39.51,21.79, 276.92, -406.64, 437.92, -0.93
19082, 91053.00,-0.16,-1.49, 0.07,-61.63,-72.42,-11.97,21.79, 159.16, -379.96, 491.28, -1.13
19206, 91050.00,-0.25,-1.34, 0.01,-116.31,-81.60, 5.57,21.79, 103.96, -250.24, 554.76, -1.13
19324, 91055.00,-0.29,-1.06,-0.02,-29.22,-51.90,-5.57,21.79, 95.68, -200.56, 559.36, -1.08
19451, 91064.00,-0.41,-1.02,-0.07,125.98,-26.30,-20.94,21.79, 95.68, -329.36, 504.16, -1.24
19580, 91064.00,-0.35,-1.31,-0.03,188.03,52.31,-29.01,21.77, 104.88, -418.60, 441.60, -1.28
19697, 91064.00,-0.26,-1.04,-0.01,70.89,48.97,48.07,21.78, 165.60, -496.80, 318.32, -1.20
19815, 91066.00,-0.32,-1.13,-0.02,-95.37, 6.26,26.09,21.76, 218.04, -440.68, 386.40, -1.07
19933, 91061.00,-0.25,-1.53, 0.03,-198.47,-10.71,-39.79,21.78, 144.44, -285.20, 520.72, -1.06
20051, 91064.00,-0.29,-1.04, 0.01,-123.90,-68.66,-30.75,21.77, 69.00, -145.36, 555.68, -1.08
20172, 91066.00,-0.35,-1.23,-0.02,100.31, 5.15,-21.22,21.79, 26.68, -238.28, 529.92, -1.41
20304, 91066.00,-0.30,-1.28,-0.00,195.41,59.76, 2.16,21.77, 80.96, -401.12, 426.88, -1.33
20421, 91072.00,-0.29,-1.15,-0.02,71.65,19.48,60.10,21.77, 115.92, -439.76, 388.24, -1.27
20539, 91077.00,-0.34,-1.13,-0.02,-115.69,-10.30,31.93,21.73, 158.24, -381.80, 447.12, -1.13
20658, 91058.00,-0.29,-1.32, 0.02,-151.17,-20.66, 0.21,21.75, 126.04, -249.32, 534.52, -1.06
20785, 91064.00,-0.27,-1.21, 0.02,-27.27,-4.10,-30.05,21.78, 72.68, -206.08, 553.84, -1.19
20914, 91066.00,-0.30,-1.21,-0.01,103.17,35.83,51.62,21.80, 149.96, -424.12, 429.64, -1.19
21281, 91072.00,-0.33,-1.23, 0.00,-136.77,-31.51,-3.83,21.77, 116.84, -297.16, 519.80, -1.15
21402, 91072.00,-0.32,-1.14, 0.01,-101.36,-46.89,-25.25,21.77, 88.32, -233.68, 538.20, -1.16
21520, 91064.00,-0.28,-1.13,-0.01,43.55,-10.23,-26.71,21.78, 51.52, -227.24, 539.12, -1.30
21638, 91069.00,-0.34,-1.22,-0.01,124.52,30.68,-4.24,21.76, 46.00, -346.84, 481.16, -1.39
21761, 91066.00,-0.29,-1.24,-0.01,67.97,33.39,41.74,21.77, 113.16, -414.00, 438.84, -1.26
21878, 91075.00,-0.27,-1.14,-0.03,-34.99, 1.04,27.69,21.77, 123.28, -368.92, 471.04, -1.20
22010, 91072.00,-0.33,-1.13,-0.01,-90.92,-28.24,-3.27,21.75, 86.48, -280.60, 523.48, -1.23
22126, 91072.00,-0.31,-1.18, 0.01,-46.26,-10.57,-14.68,21.78, 71.76, -251.16, 537.28, -1.25
22244, 91072.00,-0.30,-1.13,-0.01,51.55, 6.54,-14.61,21.77, 45.08, -261.28, 525.32, -1.35
22362, 91075.00,-0.29,-1.20,-0.01,93.01,29.01,21.77,21.78, 64.40, -354.20, 479.32, -1.35
22505, 91069.00,-0.32,-1.12,-0.01,30.40,19.27,31.58,21.76, 111.32, -393.76, 449.88, -1.25
22624, 91075.00,-0.29,-1.16,-0.01,-58.02,-5.98,16.97,21.73, 121.44, -364.32, 479.32, -1.20
22745, 91077.00,-0.29,-1.18, 0.00,-74.30,-21.84, 1.11,21.74, 101.20, -282.44, 524.40, -1.18
22877, 91072.00,-0.31,-1.21, 0.00,-11.69,-11.41,-23.86,21.75, 61.64, -252.08, 533.60, -1.29
22995, 91066.00,-0.29,-1.20, 0.00,64.70,12.66,-13.50,21.71, 43.24, -309.12, 506.00, -1.39
23122, 91072.00,-0.29,-1.19, 0.00,76.59,26.43,26.71,21.74, 88.32, -383.64, 461.84, -1.30
23240, 91072.00,-0.28,-1.24,-0.01, 4.73,18.64,36.38,21.70, 125.12, -381.80, 466.44, -1.21
23359, 91075.00,-0.27,-1.26,-0.00,-61.57,-10.37,-0.70,21.73, 115.92, -349.60, 490.36, -1.20
23477, 91075.00,-0.31,-1.06,-0.03,-40.21,-28.66,-12.31,21.76, 79.12, -287.96, 521.64, -1.26
23596, 91075.00,-0.29,-1.30, 0.00,-0.28,12.94,-15.30,21.69, 41.40, -270.48, 519.80, -1.37
23728, 91069.00,-0.26,-1.18,-0.01,56.70,47.79,16.77,21.73, 50.60, -314.64, 505.08, -1.37
23850, 91083.00,-0.31,-1.23,-0.01,49.81,23.79,26.64,21.71, 85.56, -359.72, 481.16, -1.29
23967, 91083.00,-0.31,-1.08,-0.03, 0.70, 7.51,31.79,21.69, 119.60, -359.72, 483.00, -1.20
24086, 91077.00,-0.31,-1.15,-0.02,-31.86, 6.75,17.60,21.70, 141.68, -328.44, 504.16, -1.12
24204, 91083.00,-0.31,-1.13,-0.02,-19.27,-14.05,-19.90,21.69, 116.84, -314.64, 509.68, -1.17
24323, 91083.00,-0.30,-1.16,-0.00, 9.18,-8.07,-26.64,21.65, 64.40, -306.36, 509.68, -1.32
24456, 91083.00,-0.31,-1.19,-0.00,26.09,15.79, 9.60,21.71, 58.88, -321.08, 496.80, -1.34
24589, 91072.00,-0.28,-1.14,-0.00,17.95,17.04,40.77,21.68, 94.76, -343.16, 492.20, -1.26
24707, 91083.00,-0.30,-1.15,-0.01,-2.99, 5.43,33.81,21.66, 139.84, -346.84, 495.88, -1.14
24832, 91075.00,-0.31,-1.17,-0.00,-13.15,-0.90,-13.91,21.65, 118.68, -324.76, 505.08, -1.17
24950, 91083.00,-0.31,-1.13,-0.01,-8.35,-15.72,-29.43,21.73, 62.56, -310.96, 507.84, -1.33
25068, 91080.00,-0.34,-1.06,-0.03,10.50,-15.37,-12.17,21.68, 44.16, -312.80, 500.48, -1.38
25189, 91075.00,-0.30,-1.17,-0.01,22.47,13.01,25.11,21.65, 59.80, -322.92, 496.80, -1.34
25308, 91075.00,-0.31,-1.18,-0.00,17.18,13.36,39.58,21.67, 107.64, -332.12, 494.04, -1.21
25440, 91075.00,-0.27,-1.22, 0.01,-5.43, 3.48,19.69,21.68, 135.24, -321.08, 494.04, -1.13
25559, 91077.00,-0.29,-1.15,-0.00,-14.12,-1.25,-5.57,21.65, 119.60, -321.08, 508.76, -1.17
25677, 91080.00,-0.31,-1.18,-0.01, 4.31,-7.65,-25.60,21.64, 73.60, -312.80, 508.76, -1.29
25795, 91077.00,-0.32,-1.14,-0.02,20.73,-1.88,-8.00,21.62, 55.20, -325.68, 494.96, -1.36
25917, 91077.00,-0.31,-1.15,-0.01,21.91,16.28,25.11,21.63, 84.64, -339.48, 488.52, -1.28
26036, 91080.00,-0.30,-1.15,-0.00, 4.38, 7.10,32.70,21.65, 126.04, -344.08, 492.20, -1.17
26176, 91080.00,-0.30,-1.18,-0.01,-7.93,-12.03,-25.67,21.65, 69.00, -308.20, 510.60, -1.30
26533, 91075.00,-0.30,-1.17,-0.01,37.70, 2.02,-2.16,21.65, 50.60, -333.04, 490.36, -1.37
26655, 91080.00,-0.31,-1.23, 0.00,12.45,13.63,33.81,21.62, 88.32, -337.64, 486.68, -1.27
26778, 91075.00,-0.29,-1.17, 0.00,-16.83, 5.43,35.90,21.64, 123.28, -332.12, 498.64, -1.17
26896, 91077.00,-0.29,-1.13,-0.01,-17.39,-3.97,10.23,21.60, 119.60, -306.36, 512.44, -1.15
27014, 91077.00,-0.32,-1.15,-0.01, 4.31,-11.13,-20.59,21.65, 105.80, -305.44, 514.28, -1.19
27133, 91075.00,-0.30,-1.15,-0.02,26.92, 1.18,-20.73,21.59, 65.32, -317.40, 502.32, -1.32
27264, 91075.00,-0.29,-1.24, 0.00,16.70,11.34, 9.18,21.65, 63.48, -339.48, 491.28, -1.34
27383, 91086.00,-0.27,-1.22, 0.01,-0.77, 7.23,30.26,21.62, 98.44, -338.56, 492.20, -1.24
27503, 91083.00,-0.29,-1.22,-0.01,-7.72, 9.74,33.04,21.60, 131.56, -328.44, 499.56, -1.14
27621, 91075.00,-0.29,-1.25, 0.00,-8.49, 5.15,-5.70,21.62, 116.84, -317.40, 507.84, -1.17
27740, 91077.00,-0.28,-1.26, 0.01,-3.55,-9.11,-16.70,21.61, 85.56, -307.28, 508.76, -1.25
27858, 91080.00,-0.28,-1.20,-0.00,18.99, 0.63, 0.49,21.63, 61.64, -307.28, 506.00, -1.33
27976, 91077.00,-0.34,-1.08,-0.04,33.32,17.25,22.89,21.58, 76.36, -330.28, 494.04, -1.30
28115, 91075.00,-0.29,-1.23, 0.00, 3.41,21.77,38.47,21.60, 145.36, -340.40, 491.28, -1.12
28251, 91077.00,-0.30,-1.19,-0.01,-10.78, 5.50, 0.49,21.59, 140.76, -333.96, 498.64, -1.13
