Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
1667, 93666.00, 0.09, 0.08, 0.81, 6.82,-0.21, 5.70,21.40, -103.04, -698.28, 112.24, -1.67
1751, 93666.00, 0.09, 0.06, 0.82, 6.82,-0.21, 5.70,21.40, -103.04, -701.04, 112.24, -1.67
1835, 93666.00, 0.10, 0.07, 0.83, 6.82,-0.14, 5.70,21.38, -103.96, -701.04, 110.40, -1.67
1922, 93669.00, 0.08, 0.06, 0.82, 6.82,-0.21, 5.70,21.37, -106.72, -698.28, 111.32, -1.68
2006, 93669.00, 0.08, 0.07, 0.82, 6.82,-0.14, 5.70,21.38, -103.04, -701.04, 109.48, -1.67
2091, 93666.00, 0.09, 0.07, 0.81, 6.82,-0.21, 5.77,21.36, -105.80, -700.12, 112.24, -1.68
2175, 93672.00, 0.08, 0.07, 0.82, 6.82,-0.14, 5.70,21.34, -105.80, -701.04, 109.48, -1.67
2259, 93666.00, 0.09, 0.07, 0.81, 6.82,-0.14, 5.77,21.30, -102.12, -701.96, 110.40, -1.67
2349, 93663.00, 0.08, 0.07, 0.81, 6.75,-0.21, 5.70,21.37, -103.96, -696.44, 112.24, -1.67
2436, 93669.00, 0.09, 0.07, 0.81, 6.82,-0.14, 5.70,21.39, -103.96, -697.36, 112.24, -1.67
2520, 93672.00, 0.09, 0.07, 0.82, 6.75,-0.14, 5.70,21.38, -103.04, -698.28, 111.32, -1.67
2604, 93663.00, 0.10, 0.06, 0.82, 6.82,-0.21, 5.70,21.39, -104.88, -699.20, 111.32, -1.67
2703, 93655.00, 0.08, 0.07, 0.81, 6.82,-0.14, 5.77,21.40, -103.96, -701.04, 113.16, -1.67
2787, 93666.00, 0.09, 0.07, 0.81, 6.82,-0.14, 5.77,21.38, -106.72, -699.20, 112.24, -1.68
2873, 93666.00, 0.09, 0.06, 0.81, 6.82,-0.21, 5.70,21.40, -104.88, -700.12, 109.48, -1.67
2958, 93658.00, 0.09, 0.07, 0.82, 6.82,-0.21, 5.70,21.41, -104.88, -699.20, 112.24, -1.67
3042, 93663.00, 0.09, 0.06, 0.81, 6.82,-0.21, 5.70,21.40, -103.04, -701.04, 109.48, -1.67
3126, 93655.00, 0.08, 0.06, 0.81, 6.82,-0.21, 5.70,21.38, -103.96, -698.28, 111.32, -1.67
3210, 93674.00, 0.08, 0.05, 0.81, 6.82,-0.14, 5.70,21.39, -103.96, -699.20, 109.48, -1.67
3295, 93663.00, 0.08, 0.06, 0.81, 6.82,-0.21, 5.70,21.44, -103.04, -701.96, 113.16, -1.67
3381, 93666.00, 0.09, 0.07, 0.82, 6.82,-0.14, 5.70,21.39, -103.96, -701.96, 111.32, -1.67
3466, 93655.00, 0.09, 0.08, 0.81, 6.82,-0.21, 5.70,21.40, -102.12, -700.12, 108.56, -1.67
3556, 93655.00, 0.08, 0.07, 0.81, 6.82,-0.14, 5.70,21.40, -105.80, -698.28, 114.08, -1.68
3640, 93669.00, 0.09, 0.06, 0.81, 6.82,-0.21, 5.70,21.41, -102.12, -698.28, 112.24, -1.67
3724, 93663.00, 0.09, 0.06, 0.82, 6.82,-0.14, 5.70,21.41, -104.88, -700.12, 112.24, -1.67
3808, 93666.00, 0.09, 0.06, 0.81, 6.82,-0.14, 5.77,21.45, -104.88, -699.20, 110.40, -1.67
3928, 93663.00, 0.09, 0.06, 0.81, 6.82,-0.14, 5.70,21.29, -103.04, -701.04, 112.24, -1.67
4017, 93666.00, 0.09, 0.06, 0.82, 6.82,-0.21, 5.70,21.40, -104.88, -698.28, 113.16, -1.67
4107, 93655.00, 0.09, 0.07, 0.82, 6.82,-0.21, 5.77,21.38, -103.04, -701.04, 109.48, -1.67
4197, 93674.00, 0.09, 0.06, 0.82, 6.82,-0.14, 5.70,21.43, -102.12, -699.20, 113.16, -1.67
4286, 93663.00, 0.09, 0.08, 0.82, 6.82,-0.21, 5.70,21.46, -103.96, -700.12, 112.24, -1.67
4379, 93672.00, 0.09, 0.07, 0.81, 6.82,-0.21, 5.70,21.42, -102.12, -697.36, 111.32, -1.67
4468, 93663.00, 0.09, 0.06, 0.81, 6.82,-0.21, 5.70,21.42, -104.88, -699.20, 111.32, -1.67
4558, 93658.00, 0.09, 0.07, 0.81, 6.82,-0.21, 5.70,21.43, -105.80, -699.20, 111.32, -1.68
4648, 93650.00, 0.09, 0.06, 0.82, 6.82,-0.14, 5.70,21.42, -103.96, -701.04, 109.48, -1.67
4738, 93669.00, 0.08, 0.07, 0.82, 6.82,-0.14, 5.70,21.42, -104.88, -697.36, 111.32, -1.67
4833, 93663.00, 0.08, 0.07, 0.82, 6.82,-0.21, 5.70,21.42, -103.96, -699.20, 110.40, -1.67
4925, 93658.00, 0.08, 0.06, 0.82, 6.75,-0.21, 5.70,21.41, -103.04, -698.28, 109.48, -1.67
5014, 93672.00, 0.08, 0.06, 0.82, 6.75,-0.14, 5.70,21.45, -103.96, -699.20, 112.24, -1.67
5104, 93663.00, 0.09, 0.07, 0.81, 6.82,-0.14, 5.70,21.43, -101.20, -700.12, 113.16, -1.67
5200, 93666.00, 0.09, 0.06, 0.82, 6.75,-0.14, 5.70,21.44, -104.88, -698.28, 112.24, -1.67
5290, 93663.00, 0.09, 0.07, 0.81, 6.82,-0.21, 5.70,21.40, -105.80, -700.12, 112.24, -1.68
5382, 93663.00, 0.08, 0.07, 0.81, 6.82,-0.14, 5.70,21.46, -104.88, -701.04, 111.32, -1.67
5472, 93669.00, 0.09, 0.07, 0.82, 6.82,-0.21, 5.77,21.40, -106.72, -700.12, 112.24, -1.68
5562, 93663.00, 0.10, 0.06, 0.81, 6.82,-0.21, 5.70,21.41, -104.88, -700.12, 111.32, -1.67
5652, 93658.00, 0.08, 0.08, 0.81, 6.82,-0.21, 5.70,21.46, -105.80, -700.12, 111.32, -1.68
5742, 93663.00, 0.09, 0.07, 0.81, 6.82,-0.21, 5.70,21.41, -104.88, -699.20, 111.32, -1.67
5832, 93666.00, 0.09, 0.07, 0.82, 6.82,-0.14, 5.70,21.43, -105.80, -698.28, 110.40, -1.68
5925, 93655.00, 0.09, 0.06, 0.82, 6.75,-0.21, 5.70,21.45, -104.88, -700.12, 111.32, -1.67
6016, 93653.00, 0.09, 0.07, 0.82, 6.82,-0.14, 5.70,21.44, -103.96, -699.20, 111.32, -1.67
6112, 93663.00, 0.09, 0.07, 0.81, 6.82,-0.21, 5.70,21.44, -103.96, -700.12, 110.40, -1.67
6202, 93650.00, 0.08, 0.06, 0.81, 6.82,-0.21, 5.70,21.46, -104.88, -698.28, 110.40, -1.67
6292, 93669.00, 0.09, 0.06, 0.82, 6.82,-0.14, 5.77,21.43, -104.88, -698.28, 111.32, -1.67
6382, 93666.00, 0.10, 0.07, 0.81, 6.82,-0.14, 5.70,21.42, -103.04, -699.20, 111.32, -1.67
6491, 93655.00, 0.08, 0.07, 0.81, 6.82,-0.21, 5.70,21.41, -103.96, -697.36, 109.48, -1.67
6581, 93658.00, 0.09, 0.07, 0.82, 6.82,-0.14, 5.77,21.46, -103.96, -701.04, 111.32, -1.67
6671, 93669.00, 0.09, 0.06, 0.81, 6.82,-0.21, 5.70,21.43, -103.04, -700.12, 111.32, -1.67
6761, 93663.00, 0.09, 0.07, 0.81, 6.82,-0.21, 5.70,21.44, -103.96, -698.28, 114.08, -1.67
6851, 93655.00, 0.09, 0.06, 0.81, 6.82,-0.14, 5.70,21.42, -103.04, -700.12, 112.24, -1.67
6943, 93663.00, 0.08, 0.06, 0.81, 6.82,-0.21, 5.70,21.45, -103.96, -700.12, 113.16, -1.67
7033, 93650.00, 0.09, 0.07, 0.80, 6.82,-0.21, 5.70,21.45, -105.80, -698.28, 110.40, -1.68
7124, 93653.00, 0.09, 0.07, 0.81, 6.82,-0.21, 5.77,21.43, -103.04, -699.20, 112.24, -1.67
7214, 93669.00, 0.08, 0.07, 0.81, 6.82,-0.14, 5.70,21.41, -103.04, -700.12, 114.08, -1.67
7304, 93655.00, 0.08, 0.07, 0.81, 6.82,-0.21, 5.70,21.45, -104.88, -697.36, 113.16, -1.67
7400, 93663.00, 0.09, 0.06, 0.82, 6.82,-0.21, 5.77,21.52, -103.96, -700.12, 112.24, -1.67
7492, 93663.00, 0.08, 0.07, 0.82, 6.82,-0.14, 5.77,21.45, -107.64, -699.20, 111.32, -1.68
7582, 93655.00, 0.09, 0.07, 0.82, 6.82,-0.21, 5.70,21.46, -105.80, -696.44, 112.24, -1.68
7672, 93655.00, 0.10, 0.06, 0.81, 6.75,-0.14, 5.70,21.47, -104.88, -698.28, 111.32, -1.67
7839, 93655.00, 0.08, 0.06, 0.82, 6.82,-0.21, 5.70,21.47, -103.04, -699.20, 112.24, -1.67
7929, 93663.00, 0.08, 0.07, 0.81, 6.82,-0.21, 5.70,21.48, -104.88, -700.12, 112.24, -1.67
8020, 93655.00, 0.09, 0.07, 0.82, 6.82,-0.14, 5.70,21.45, -103.96, -699.20, 112.24, -1.67
8122, 93655.00, 0.08, 0.07, 0.81, 6.82,-0.14, 5.70,21.48, -103.96, -698.28, 111.32, -1.67
8212, 93658.00, 0.08, 0.07, 0.81, 6.82,-0.21, 5.70,21.47, -104.88, -700.12, 112.24, -1.67
8302, 93663.00, 0.09, 0.07, 0.82, 6.82,-0.21, 5.70,21.50, -103.96, -700.12, 113.16, -1.67
8392, 93663.00, 0.09, 0.07, 0.82, 6.82,-0.14, 5.70,21.50, -103.04, -700.12, 111.32, -1.67
8482, 93653.00, 0.09, 0.06, 0.82, 6.82,-0.14, 5.70,21.49, -105.80, -700.12, 113.16, -1.68
8582, 93658.00, 0.09, 0.07, 0.82, 6.82,-0.21, 5.70,21.49, -104.88, -697.36, 110.40, -1.67
8672, 93663.00, 0.09, 0.06, 0.82, 6.82,-0.21, 5.70,21.44, -103.96, -699.20, 111.32, -1.67
8762, 93666.00, 0.08, 0.07, 0.82, 6.82,-0.21, 5.70,21.49, -106.72, -697.36, 113.16, -1.68
8852, 93666.00, 0.09, 0.07, 0.82, 6.82,-0.14, 5.70,21.46, -105.80, -700.12, 109.48, -1.68
8948, 93658.00, 0.08, 0.07, 0.82, 6.75,-0.21, 5.70,21.46, -105.80, -701.96, 113.16, -1.67
9038, 93666.00, 0.08, 0.07, 0.81, 6.82,-0.14, 5.77,21.49, -102.12, -701.04, 111.32, -1.67
9132, 93663.00, 0.09, 0.07, 0.81, 6.82,-0.21, 5.77,21.52, -103.96, -700.12, 112.24, -1.67
9222, 93655.00, 0.09, 0.07, 0.82, 6.82,-0.21, 5.70,21.48, -104.88, -701.04, 110.40, -1.67
9312, 93669.00, 0.09, 0.07, 0.82, 6.75,-0.14, 5.70,21.48, -102.12, -701.04, 111.32, -1.67
9402, 93669.00, 0.09, 0.07, 0.81, 6.82,-0.21, 5.70,21.49, -103.96, -699.20, 112.24, -1.67
9492, 93653.00, 0.09, 0.07, 0.81, 6.82,-0.14, 5.70,21.50, -103.96, -700.12, 110.40, -1.67
9584, 93653.00, 0.09, 0.07, 0.81, 6.82,-0.21, 5.70,21.51, -103.04, -699.20, 113.16, -1.67
9674, 93663.00, 0.09, 0.06, 0.82, 6.82,-0.14, 5.70,21.49, -104.88, -700.12, 113.16, -1.67
9764, 93663.00, 0.08, 0.06, 0.81, 6.82,-0.14, 5.70,21.50, -103.04, -698.28, 111.32, -1.67
9861, 93658.00, 0.09, 0.06, 0.81, 6.82,-0.21, 5.70,21.51, -103.04, -700.12, 111.32, -1.67
9951, 93663.00, 0.09, 0.07, 0.82, 6.82,-0.14, 5.70,21.50, -104.88, -699.20, 111.32, -1.67
10041, 93655.00, 0.08, 0.07, 0.82, 6.82,-0.21, 5.70,21.51, -103.04, -698.28, 112.24, -1.67
10133, 93650.00, 0.09, 0.07, 0.81, 6.82,-0.14, 5.70,21.51, -103.04, -699.20, 111.32, -1.67
10230, 93653.00, 0.10, 0.07, 0.81, 6.75,-0.14, 5.70,21.50, -104.88, -700.12, 111.32, -1.67
10320, 93650.00, 0.09, 0.06, 0.81, 6.82,-0.14, 5.70,21.51, -104.88, -699.20, 114.08, -1.67
10411, 93663.00, 0.09, 0.07, 0.81, 6.82,-0.14, 5.70,21.50, -103.96, -696.44, 113.16, -1.67
10501, 93653.00, 0.10, 0.06, 0.81, 6.82,-0.14, 5.70,21.51, -103.04, -699.20, 111.32, -1.67
10591, 93653.00, 0.09, 0.06, 0.81, 6.82,-0.21, 5.70,21.47, -101.20, -698.28, 112.24, -1.67
10683, 93663.00, 0.09, 0.06, 0.82, 6.82,-0.21, 5.77,21.52, -103.96, -699.20, 113.16, -1.67
10773, 93655.00, 0.09, 0.08, 0.82, 6.82,-0.21, 5.77,21.53, -103.04, -696.44, 111.32, -1.67
10863, 93647.00, 0.08, 0.07, 0.81, 6.82,-0.21, 5.77,21.51, -103.04, -697.36, 111.32, -1.67
10953, 93655.00, 0.10, 0.07, 0.81, 6.82,-0.21, 5.70,21.48, -103.96, -697.36, 111.32, -1.67
11043, 93650.00, 0.08, 0.07, 0.82, 6.82,-0.21, 5.70,21.51, -105.80, -701.96, 112.24, -1.67
11142, 93655.00, 0.09, 0.05, 0.82, 6.82,-0.21, 5.70,21.53, -103.04, -699.20, 110.40, -1.67
11232, 93639.00, 0.10, 0.07, 0.82, 6.82,-0.14, 5.70,21.50, -103.96, -701.04, 111.32, -1.67
11322, 93644.00, 0.08, 0.06, 0.81, 6.82,-0.21, 5.70,21.50, -103.96, -699.20, 111.32, -1.67
11412, 93655.00, 0.09, 0.06, 0.81, 6.82,-0.14, 5.70,21.54, -103.96, -698.28, 111.32, -1.67
11539, 93641.00, 0.08, 0.07, 0.82, 6.82,-0.21, 5.70,21.54, -104.88, -700.12, 111.32, -1.67
11629, 93658.00, 0.08, 0.07, 0.81, 6.82,-0.14, 5.70,21.53, -104.88, -698.28, 111.32, -1.67
11721, 93655.00, 0.09, 0.07, 0.82, 6.82,-0.14, 5.70,21.50, -104.88, -698.28, 112.24, -1.67
11811, 93666.00, 0.09, 0.07, 0.81, 6.82,-0.21, 5.70,21.46, -104.88, -696.44, 109.48, -1.67
11902, 93650.00, 0.08, 0.06, 0.81, 6.82,-0.14, 5.70,21.49, -107.64, -700.12, 110.40, -1.68
11992, 93650.00, 0.09, 0.07, 0.81, 6.82,-0.14, 5.70,21.47, -103.96, -697.36, 113.16, -1.67
12083, 93650.00, 0.09, 0.06, 0.81, 6.82,-0.14, 5.70,21.49, -102.12, -699.20, 111.32, -1.67
12184, 93650.00, 0.09, 0.07, 0.82, 6.82,-0.21, 5.70,21.53, -103.96, -696.44, 113.16, -1.67
12274, 93653.00, 0.10, 0.07, 0.81, 6.82,-0.14, 5.70,21.52, -105.80, -699.20, 110.40, -1.68
12371, 93653.00, 0.08, 0.07, 0.81, 6.82,-0.14, 5.70,21.51, -103.96, -701.04, 114.08, -1.67
12461, 93644.00, 0.09, 0.06, 0.82, 6.82,-0.21, 5.70,21.47, -104.88, -698.28, 112.24, -1.67
12551, 93653.00, 0.10, 0.05, 0.81, 6.82,-0.14, 5.70,21.52, -103.04, -698.28, 114.08, -1.67
12642, 93658.00, 0.08, 0.07, 0.82, 6.82,-0.21, 5.70,21.56, -103.96, -698.28, 112.24, -1.67
12734, 93647.00, 0.10, 0.06, 0.81, 6.82,-0.21, 5.70,21.52, -103.96, -699.20, 112.24, -1.67
12838, 93647.00, 0.09, 0.06, 0.80, 6.82,-0.21, 5.70,21.50, -103.96, -700.12, 110.40, -1.67
12929, 93647.00, 0.10, 0.07, 0.81, 6.82,-0.21, 5.70,21.51, -104.88, -697.36, 111.32, -1.67
13019, 93655.00, 0.09, 0.07, 0.82, 6.75,-0.21, 5.77,21.52, -104.88, -700.12, 112.24, -1.67
13109, 93647.00, 0.09, 0.07, 0.82, 6.75,-0.21, 5.70,21.52, -104.88, -700.12, 112.24, -1.67
13201, 93644.00, 0.09, 0.07, 0.81, 6.82,-0.21, 5.70,21.56, -103.04, -698.28, 111.32, -1.67
13291, 93650.00, 0.08, 0.07, 0.82, 6.82,-0.21, 5.70,21.52, -101.20, -699.20, 111.32, -1.67
13381, 93653.00, 0.08, 0.07, 0.81, 6.75,-0.21, 5.70,21.51, -103.04, -698.28, 112.24, -1.67
13471, 93663.00, 0.10, 0.06, 0.82, 6.82,-0.21, 5.70,21.50, -107.64, -701.04, 111.32, -1.68
13561, 93653.00, 0.08, 0.07, 0.82, 6.82,-0.21, 5.70,21.53, -103.04, -699.20, 113.16, -1.67
13658, 93650.00, 0.10, 0.07, 0.82, 6.82,-0.21, 5.70,21.52, -105.80, -699.20, 113.16, -1.68
13751, 93650.00, 0.09, 0.06, 0.82, 6.82,-0.14, 5.70,21.53, -103.04, -700.12, 115.00, -1.67
13840, 93655.00, 0.09, 0.06, 0.82, 6.82,-0.21, 5.70,21.52, -102.12, -699.20, 113.16, -1.67
13930, 93655.00, 0.09, 0.07, 0.81, 6.82,-0.21, 5.70,21.54, -100.28, -701.96, 111.32, -1.67
14020, 93653.00, 0.09, 0.07, 0.82, 6.82,-0.21, 5.70,21.54, -103.96, -697.36, 113.16, -1.67
14117, 93655.00, 0.08, 0.07, 0.82, 6.82,-0.21, 5.70,21.55, 
