Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
6422, 91315.00, 0.32,-0.46, 0.93,40.63,-18.57,-4.52,20.40, -89.24, -455.40, 219.88, -1.72
6539, 91321.00, 0.18,-0.12, 0.52,33.46,-10.85, 6.96,20.40, -109.48, -461.84, 187.68, -1.76
6663, 91315.00, 0.39,-0.27, 0.75,-2.23,-14.68, 2.37,20.40, -124.20, -444.36, 198.72, -1.80
6791, 91315.00, 0.28,-0.23, 0.65,-16.70,-3.06, 7.58,20.41, -131.56, -431.48, 222.64, -1.82
6922, 91321.00, 0.38,-0.29, 0.70,-17.74,16.21, 4.73,20.39, -123.28, -429.64, 240.12, -1.80
7039, 91321.00, 0.28,-0.29, 0.64,-12.52,21.01, 1.95,20.40, -109.48, -428.72, 251.16, -1.78
7157, 91321.00, 0.28,-0.40, 0.71,-2.99,18.09, 8.97,20.41, -103.04, -432.40, 255.76, -1.76
7274, 91321.00, 0.28,-0.32, 0.70, 3.34,-4.10,11.27,20.41, -101.20, -429.64, 254.84, -1.76
7395, 91321.00, 0.30,-0.33, 0.74,12.87,-3.62, 8.90,20.40, -102.12, -431.48, 255.76, -1.76
7511, 91321.00, 0.27,-0.35, 0.71, 8.70, 4.87, 4.31,20.41, -103.04, -433.32, 253.92, -1.76
7628, 91315.00, 0.26,-0.34, 0.70, 9.53,12.73, 7.44,20.40, -93.84, -443.44, 248.40, -1.73
7759, 91318.00, 0.19,-0.31, 0.71, 6.05,19.83, 5.08,20.42, -75.44, -447.12, 248.40, -1.69
7877, 91318.00, 0.21,-0.35, 0.75, 3.13,18.78, 5.08,20.40, -69.92, -453.56, 249.32, -1.68
7994, 91310.00, 0.19,-0.30, 0.76, 7.17, 4.94, 0.70,20.42, -67.16, -455.40, 245.64, -1.67
8114, 91318.00, 0.18,-0.33, 0.76,10.78, 6.82, 5.29,20.42, -66.24, -456.32, 238.28, -1.67
8231, 91313.00, 0.17,-0.32, 0.78,46.40,21.77,11.97,20.42, -46.92, -476.56, 205.16, -1.62
8356, 91313.00, 0.34,-0.30, 0.61,103.44,-25.60,208.90,20.42, -57.04, -478.40, 191.36, -1.64
8473, 91315.00,-0.03,-0.40,-0.35,123.06,291.55,33.53,20.42, 229.08, -530.84, 139.84, -1.12
8610, 91315.00, 0.21,-0.22, 0.57,160.35,118.05,-22.96,20.42, 211.60, -548.32, 22.08, -1.16
8727, 91310.00,-0.65, 0.46, 0.86,68.45,-33.25,30.19,20.42, 152.72, -546.48, -54.28, -1.25
8851, 91310.00,-0.01, 0.30, 0.90,47.93,-3.62,44.10,20.42, 139.84, -540.96, -82.80, -1.27
8967, 91310.00,-0.51, 0.45, 0.57,
