Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
2957, 95223.00, 0.08, 0.05, 0.82, 6.68, 0.07, 5.77,23.91, 314.64, -533.60, 43.24, -0.99
3086, 95223.00, 0.08, 0.05, 0.80, 6.68, 0.07, 5.77,23.94, 315.56, -535.44, 41.40, -0.99
3215, 95217.00, 0.09, 0.06, 0.81, 6.68, 0.07, 5.77,23.95, 317.40, -537.28, 43.24, -0.99
3344, 95220.00, 0.10, 0.05, 0.81, 6.68, 0.07, 5.77,23.99, 316.48, -535.44, 42.32, -0.99
3473, 95217.00, 0.09, 0.05, 0.82, 6.61, 0.00, 5.77,23.91, 312.80, -535.44, 40.48, -1.00
3602, 95226.00, 0.09, 0.05, 0.82, 6.61, 0.07, 5.77,23.98, 316.48, -536.36, 40.48, -0.99
3730, 95228.00, 0.08, 0.05, 0.81, 6.61, 0.00, 5.77,24.01, 316.48, -532.68, 43.24, -0.99
3859, 95217.00, 0.09, 0.04, 0.81, 6.61, 0.07, 5.77,23.95, 313.72, -536.36, 45.08, -1.00
3988, 95212.00, 0.09, 0.04, 0.81, 6.68, 0.07, 5.77,23.93, 314.64, -535.44, 43.24, -0.99
4117, 95226.00, 0.09, 0.04, 0.82, 6.68, 0.00, 5.77,24.04, 314.64, -536.36, 43.24, -0.99
4246, 95223.00, 0.10, 0.06, 0.82, 6.68, 0.07, 5.77,23.89, 313.72, -537.28, 46.00, -1.00
4375, 95228.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.77,23.95, 314.64, -535.44, 41.40, -0.99
4504, 95226.00, 0.09, 0.04, 0.82, 6.68, 0.07, 5.77,24.03, 316.48, -538.20, 42.32, -0.99
4633, 95220.00, 0.08, 0.05, 0.81, 6.68, 0.00, 5.77,24.04, 316.48, -535.44, 44.16, -0.99
4762, 95223.00, 0.09, 0.04, 0.80, 6.68, 0.07, 5.77,23.91, 313.72, -537.28, 41.40, -1.00
4891, 95228.00, 0.08, 0.05, 0.82, 6.68, 0.00, 5.77,23.94, 320.16, -537.28, 42.32, -0.99
5020, 95220.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.70,24.07, 315.56, -539.12, 40.48, -1.00
5149, 95228.00, 0.09, 0.05, 0.82, 6.61, 0.00, 5.70,23.90, 316.48, -534.52, 43.24, -0.99
5278, 95223.00, 0.09, 0.05, 0.82, 6.68, 0.07, 5.77,23.98, 315.56, -533.60, 40.48, -0.99
5407, 95223.00, 0.09, 0.04, 0.81, 6.61, 0.00, 5.77,24.06, 315.56, -535.44, 44.16, -0.99
5536, 95223.00, 0.10, 0.04, 0.82, 6.68, 0.00, 5.77,23.91, 315.56, -534.52, 41.40, -0.99
5665, 95223.00, 0.09, 0.05, 0.82, 6.68, 0.07, 5.77,23.89, 316.48, -534.52, 44.16, -0.99
5793, 95220.00, 0.09, 0.04, 0.81, 6.68, 0.07, 5.77,23.89, 314.64, -537.28, 41.40, -1.00
5922, 95220.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.77,23.99, 315.56, -534.52, 40.48, -0.99
6051, 95220.00, 0.10, 0.05, 0.81, 6.68, 0.07, 5.77,23.96, 314.64, -535.44, 42.32, -0.99
6180, 95226.00, 0.09, 0.05, 0.81, 6.61, 0.07, 5.70,23.89, 314.64, -537.28, 43.24, -1.00
6309, 95226.00, 0.10, 0.05, 0.81, 6.68, 0.07, 5.77,23.97, 314.64, -534.52, 39.56, -0.99
6438, 95226.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.77,23.99, 317.40, -534.52, 40.48, -0.99
6567, 95223.00, 0.10, 0.05, 0.81, 6.68, 0.07, 5.77,23.92, 317.40, -536.36, 40.48, -0.99
6696, 95220.00, 0.10, 0.05, 0.82, 6.68, 0.07, 5.77,23.92, 314.64, -535.44, 40.48, -0.99
6825, 95228.00, 0.09, 0.04, 0.81, 6.68, 0.00, 5.77,24.01, 315.56, -533.60, 44.16, -0.99
6954, 95228.00, 0.09, 0.04, 0.81, 6.68, 0.00, 5.77,23.96, 313.72, -536.36, 44.16, -1.00
7083, 95217.00, 0.10, 0.04, 0.81, 6.68, 0.07, 5.77,24.03, 316.48, -534.52, 41.40, -0.99
7212, 95223.00, 0.09, 0.04, 0.81, 6.68, 0.00, 5.77,23.93, 317.40, -535.44, 40.48, -0.99
7341, 95223.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.77,24.07, 316.48, -536.36, 40.48, -0.99
7470, 95223.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.77,24.01, 317.40, -535.44, 40.48, -0.99
7599, 95223.00, 0.09, 0.04, 0.81, 6.68, 0.07, 5.77,23.91, 316.48, -535.44, 41.40, -0.99
7728, 95220.00, 0.09, 0.05, 0.82, 6.68, 0.07, 5.77,23.93, 312.80, -536.36, 43.24, -1.00
7856, 95228.00, 0.09, 0.04, 0.82, 6.68, 0.07, 5.77,23.91, 314.64, -539.12, 40.48, -1.00
7985, 95226.00, 0.09, 0.05, 0.82, 6.68, 0.00, 5.77,24.08, 315.56, -536.36, 42.32, -0.99
8114, 95223.00, 0.09, 0.05, 0.82, 6.68, 0.07, 5.70,24.08, 318.32, -534.52, 42.32, -0.99
8243, 95226.00, 0.09, 0.04, 0.82, 6.61, 0.00, 5.77,24.07, 314.64, -533.60, 42.32, -0.99
8372, 95237.00, 0.09, 0.04, 0.81, 6.68, 0.07, 5.77,24.08, 314.64, -534.52, 41.40, -0.99
8501, 95228.00, 0.09, 0.06, 0.82, 6.68, 0.07, 5.77,23.89, 314.64, -537.28, 41.40, -1.00
8631, 95228.00, 0.08, 0.05, 0.82, 6.68, 0.07, 5.77,23.89, 315.56, -535.44, 41.40, -0.99
8760, 95223.00, 0.10, 0.05, 0.81, 6.61, 0.07, 5.77,23.89, 313.72, -534.52, 42.32, -0.99
8889, 95223.00, 0.09, 0.05, 0.82, 6.68, 0.07, 5.70,23.90, 315.56, -536.36, 41.40, -0.99
9018, 95226.00, 0.09, 0.04, 0.81, 6.68, 0.07, 5.77,23.97, 315.56, -536.36, 43.24, -0.99
9147, 95228.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.77,23.90, 315.56, -537.28, 40.48, -0.99
9276, 95226.00, 0.09, 0.06, 0.81, 6.68, 0.07, 5.77,23.90, 315.56, -537.28, 41.40, -0.99
9405, 95228.00, 0.09, 0.05, 0.82, 6.68, 0.07, 5.77,24.04, 316.48, -534.52, 37.72, -0.99
9534, 95231.00, 0.10, 0.04, 0.81, 6.68, 0.07, 5.77,24.00, 315.56, -534.52, 42.32, -0.99
9663, 95220.00, 0.09, 0.05, 0.81, 6.68, 0.00, 5.77,23.90, 315.56, -535.44, 42.32, -0.99
9792, 95217.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.77,24.06, 316.48, -536.36, 42.32, -0.99
9920, 95228.00, 0.09, 0.04, 0.82, 6.68, 0.07, 5.77,24.01, 313.72, -538.20, 41.40, -1.00
10049, 95223.00, 0.09, 0.04, 0.82, 6.68, 0.07, 5.77,23.99, 315.56, -533.60, 42.32, -0.99
10179, 95220.00, 0.08, 0.05, 0.82, 6.68, 0.07, 5.77,23.92, 315.56, -536.36, 42.32, -0.99
10309, 95217.00, 0.09, 0.04, 0.81, 6.68, 0.07, 5.77,23.94, 316.48, -535.44, 44.16, -0.99
10439, 95228.00, 0.09, 0.06, 0.81, 6.61, 0.07, 5.77,24.00, 314.64, -535.44, 41.40, -0.99
10569, 95234.00, 0.09, 0.04, 0.82, 6.61, 0.07, 5.77,23.88, 312.80, -535.44, 41.40, -1.00
10699, 95220.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.77,23.97, 314.64, -536.36, 41.40, -0.99
10829, 95223.00, 0.10, 0.04, 0.82, 6.61, 0.07, 5.77,23.89, 314.64, -537.28, 40.48, -1.00
10959, 95226.00, 0.09, 0.04, 0.81, 6.68, 0.00, 5.77,24.02, 314.64, -538.20, 43.24, -1.00
11089, 95223.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.77,23.96, 315.56, -537.28, 40.48, -0.99
11220, 95228.00, 0.09, 0.05, 0.81, 6.68, 0.07, 5.77,23.93, 312.80, -535.44, 44.16, -1.00
11349, 95228.00, 0.09, 0.04, 0.82, 6.68, 0.07, 5.77,23.96, 
