Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
2768, 95423.00, 0.14, 0.01, 0.81, 6.68, 0.00, 5.70,23.08, 261.28, -537.28, 44.16, -1.07
2844, 95423.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.77,23.18, 261.28, -540.04, 42.32, -1.07
2920, 95421.00, 0.12, 0.01, 0.81, 6.68, 0.00, 5.70,23.21, 260.36, -538.20, 45.08, -1.07
2995, 95423.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.70,23.20, 261.28, -539.12, 43.24, -1.07
3071, 95423.00, 0.14, 0.01, 0.81, 6.68, 0.00, 5.77,23.11, 263.12, -540.04, 42.32, -1.07
3150, 95432.00, 0.14, 0.01, 0.81, 6.68, 0.00, 5.77,23.09, 258.52, -540.96, 42.32, -1.08
3226, 95423.00, 0.13, 0.01, 0.83, 6.68, 0.00, 5.77,23.17, 260.36, -537.28, 43.24, -1.07
3301, 95429.00, 0.14, 0.02, 0.83, 6.68, 0.00, 5.77,23.06, 262.20, -538.20, 45.08, -1.07
3377, 95418.00, 0.13, 0.02, 0.83, 6.68, 0.00, 5.70,23.06, 259.44, -538.20, 42.32, -1.08
3458, 95421.00, 0.15, 0.02, 0.82, 6.68, 0.00, 5.77,23.02, 261.28, -538.20, 41.40, -1.07
3534, 95423.00, 0.14, 0.01, 0.82, 6.68, 0.00, 5.70,23.15, 260.36, -540.04, 46.92, -1.08
3652, 95423.00, 0.13, 0.02, 0.82, 6.68, 0.00, 5.77,23.12, 260.36, -540.04, 40.48, -1.08
3733, 95426.00, 0.13, 0.02, 0.82, 6.68, 0.00, 5.77,23.08, 262.20, -538.20, 45.08, -1.07
3813, 95423.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.77,23.17, 260.36, -538.20, 43.24, -1.07
3894, 95429.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.77,23.19, 261.28, -539.12, 43.24, -1.07
3975, 95434.00, 0.14, 0.01, 0.82, 6.68, 0.00, 5.77,23.20, 258.52, -540.04, 44.16, -1.08
4058, 95439.00, 0.14, 0.01, 0.82, 6.68, 0.00, 5.77,23.19, 261.28, -540.04, 42.32, -1.07
4139, 95423.00, 0.14, 0.02, 0.82, 6.68, 0.00, 5.77,23.11, 261.28, -540.04, 45.08, -1.07
4220, 95432.00, 0.14, 0.01, 0.81, 6.75, 0.00, 5.70,23.17, 257.60, -535.44, 40.48, -1.08
4301, 95423.00, 0.14, 0.02, 0.81, 6.68,-0.07, 5.70,23.20, 261.28, -539.12, 42.32, -1.07
4381, 95434.00, 0.14, 0.01, 0.82, 6.68, 0.00, 5.77,23.21, 259.44, -539.12, 45.08, -1.08
4462, 95423.00, 0.14, 0.01, 0.82, 6.75,-0.07, 5.70,23.15, 261.28, -540.04, 45.08, -1.07
4550, 95426.00, 0.13, 0.02, 0.82, 6.68,-0.07, 5.70,23.19, 259.44, -538.20, 44.16, -1.08
4631, 95423.00, 0.15, 0.03, 0.81, 6.68,-0.07, 5.70,23.16, 262.20, -539.12, 41.40, -1.07
4712, 95412.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.70,23.10, 259.44, -541.88, 44.16, -1.08
4800, 95412.00, 0.14, 0.01, 0.83, 6.68,-0.07, 5.77,23.13, 258.52, -540.04, 46.00, -1.08
4880, 95423.00, 0.12, 0.01, 0.82, 6.68, 0.00, 5.77,23.19, 261.28, -538.20, 46.00, -1.07
4961, 95423.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.77,23.16, 262.20, -541.88, 43.24, -1.07
5044, 95418.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.70,23.11, 259.44, -539.12, 44.16, -1.08
5125, 95418.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.77,23.18, 261.28, -539.12, 44.16, -1.07
5206, 95429.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.77,23.19, 260.36, -540.96, 44.16, -1.08
5287, 95421.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.77,23.15, 260.36, -540.04, 44.16, -1.08
5367, 95426.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.77,23.10, 264.04, -540.96, 42.32, -1.07
5448, 95418.00, 0.13, 0.02, 0.82, 6.68,-0.07, 5.77,23.18, 260.36, -540.04, 41.40, -1.08
5532, 95423.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.70,23.16, 259.44, -540.04, 45.08, -1.08
5612, 95429.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.77,23.16, 261.28, -538.20, 43.24, -1.07
5693, 95426.00, 0.13, 0.02, 0.82, 6.68, 0.00, 5.77,23.16, 261.28, -539.12, 41.40, -1.07
5779, 95421.00, 0.13, 0.01, 0.82, 6.68, 0.00, 5.77,23.07, 259.44, -540.96, 46.00, -1.08
5858, 95418.00, 0.13, 0.01, 0.82, 6.68, 0.00, 5.77,23.06, 
