Time (Milis), Pressure (Pa), x (g), y (g), z (g), gx, gy, gz, Temp (C), mx, my, mz, heading (rad)
2568, 95448.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.70,23.09, 261.28, -540.04, 42.32, -1.07
2697, 95442.00, 0.14, 0.03, 0.81, 6.68, 0.00, 5.70,22.99, 262.20, -541.88, 45.08, -1.07
2826, 95442.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.70,22.99, 260.36, -537.28, 44.16, -1.07
2955, 95442.00, 0.13, 0.02, 0.80, 6.68, 0.00, 5.77,23.06, 263.12, -537.28, 43.24, -1.07
3084, 95442.00, 0.13, 0.02, 0.82, 6.68, 0.00, 5.77,23.14, 260.36, -538.20, 43.24, -1.07
3213, 95434.00, 0.14, 0.01, 0.82, 6.68, 0.00, 5.77,23.02, 262.20, -538.20, 45.08, -1.07
3342, 95439.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.70,23.10, 259.44, -540.04, 43.24, -1.08
3471, 95439.00, 0.14, 0.01, 0.82, 6.68, 0.00, 5.77,22.98, 259.44, -540.96, 45.08, -1.08
3600, 95436.00, 0.14, 0.02, 0.80, 6.68, 0.00, 5.77,23.09, 257.60, -540.04, 44.16, -1.08
3729, 95442.00, 0.15, 0.02, 0.82, 6.68, 0.00, 5.70,23.09, 259.44, -540.04, 44.16, -1.08
3858, 95450.00, 0.14, 0.01, 0.80, 6.68, 0.00, 5.77,22.98, 258.52, -540.04, 46.00, -1.08
3986, 95445.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.70,23.08, 259.44, -540.04, 43.24, -1.08
4115, 95448.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.70,23.18, 263.12, -539.12, 43.24, -1.07
4287, 95445.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.77,23.15, 261.28, -539.12, 44.16, -1.07
4416, 95445.00, 0.14, 0.01, 0.82, 6.68, 0.00, 5.70,23.10, 260.36, -540.04, 43.24, -1.08
4545, 95450.00, 0.14, 0.01, 0.81, 6.68, 0.00, 5.70,23.14, 260.36, -538.20, 43.24, -1.07
4674, 95453.00, 0.13, 0.02, 0.81, 6.61, 0.00, 5.70,23.14, 260.36, -534.52, 44.16, -1.07
4803, 95442.00, 0.14, 0.01, 0.83, 6.68, 0.00, 5.70,23.17, 259.44, -539.12, 43.24, -1.08
4933, 95453.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.70,23.19, 259.44, -540.04, 42.32, -1.08
5062, 95450.00, 0.13, 0.02, 0.82, 6.68, 0.00, 5.77,23.16, 260.36, -540.04, 43.24, -1.08
5191, 95434.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.77,23.15, 263.12, -540.96, 45.08, -1.07
5320, 95445.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.70,23.01, 259.44, -540.04, 44.16, -1.08
5449, 95439.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.77,23.00, 261.28, -538.20, 42.32, -1.07
5577, 95448.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.77,23.00, 260.36, -536.36, 41.40, -1.07
5706, 95453.00, 0.14, 0.02, 0.82, 6.68, 0.00, 5.77,23.13, 258.52, -538.20, 45.08, -1.08
5835, 95439.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.70,23.15, 259.44, -540.04, 44.16, -1.08
5964, 95445.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.77,23.02, 260.36, -536.36, 45.08, -1.07
6093, 95439.00, 0.14, 0.01, 0.81, 6.68, 0.00, 5.77,23.04, 260.36, -541.88, 43.24, -1.08
6222, 95439.00, 0.14, 0.01, 0.81, 6.68, 0.00, 5.77,23.11, 260.36, -540.04, 44.16, -1.08
6351, 95445.00, 0.14, 0.02, 0.82, 6.68, 0.00, 5.70,23.07, 257.60, -539.12, 44.16, -1.08
6480, 95448.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.70,23.03, 260.36, -538.20, 42.32, -1.07
6609, 95439.00, 0.14, 0.02, 0.80, 6.68, 0.00, 5.70,23.10, 260.36, -538.20, 45.08, -1.07
6738, 95442.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.70,23.15, 264.04, -540.04, 43.24, -1.07
6867, 95448.00, 0.13, 0.00, 0.81, 6.68, 0.00, 5.77,22.98, 259.44, -540.96, 41.40, -1.08
6996, 95445.00, 0.15, 0.03, 0.81, 6.68, 0.00, 5.70,23.02, 259.44, -538.20, 44.16, -1.08
7125, 95436.00, 0.13, 0.01, 0.82, 6.68, 0.00, 5.70,22.97, 259.44, -537.28, 44.16, -1.08
7254, 95439.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.70,23.03, 263.12, -539.12, 44.16, -1.07
7383, 95445.00, 0.13, 0.00, 0.81, 6.68, 0.00, 5.70,23.01, 260.36, -540.96, 46.00, -1.08
7512, 95439.00, 0.13, 0.03, 0.81, 6.68, 0.00, 5.70,23.02, 259.44, -538.20, 46.00, -1.08
7640, 95442.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.77,23.15, 260.36, -538.20, 45.08, -1.07
7769, 95450.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.77,22.98, 261.28, -540.04, 42.32, -1.07
7898, 95448.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.77,23.03, 259.44, -541.88, 43.24, -1.08
8027, 95442.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.77,23.16, 261.28, -538.20, 42.32, -1.07
8156, 95436.00, 0.12, 0.01, 0.82, 6.68, 0.07, 5.77,23.05, 258.52, -540.04, 43.24, -1.08
8285, 95450.00, 0.14, 0.01, 0.81, 6.68, 0.00, 5.70,22.99, 262.20, -540.96, 46.00, -1.07
8414, 95439.00, 0.14, 0.03, 0.81, 6.68, 0.00, 5.77,23.09, 261.28, -538.20, 42.32, -1.07
8543, 95432.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.77,23.09, 260.36, -540.96, 44.16, -1.08
8672, 95439.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.70,23.19, 261.28, -538.20, 44.16, -1.07
8801, 95453.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.77,23.02, 262.20, -540.04, 43.24, -1.07
8930, 95442.00, 0.13, 0.02, 0.82, 6.68, 0.00, 5.77,23.10, 262.20, -540.04, 44.16, -1.07
9059, 95448.00, 0.14, 0.01, 0.82, 6.68, 0.00, 5.77,23.18, 259.44, -540.96, 43.24, -1.08
9188, 95445.00, 0.13, 0.01, 0.82, 6.68, 0.00, 5.70,23.05, 257.60, -539.12, 46.00, -1.08
9317, 95434.00, 0.13, 0.02, 0.82, 6.68, 0.00, 5.77,23.11, 259.44, -538.20, 44.16, -1.08
9446, 95442.00, 0.14, 0.01, 0.81, 6.68, 0.00, 5.77,23.04, 261.28, -539.12, 44.16, -1.07
9575, 95439.00, 0.14, 0.02, 0.82, 6.68, 0.00, 5.70,23.17, 259.44, -540.04, 44.16, -1.08
9703, 95442.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.77,23.08, 262.20, -538.20, 43.24, -1.07
9832, 95434.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.77,23.08, 262.20, -540.04, 44.16, -1.07
9961, 95442.00, 0.14, 0.01, 0.81, 6.75, 0.00, 5.70,23.04, 259.44, -540.04, 44.16, -1.08
10090, 95445.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.77,23.10, 260.36, -540.04, 46.92, -1.08
10220, 95445.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.77,23.15, 260.36, -539.12, 44.16, -1.08
10367, 95445.00, 0.13, 0.02, 0.82, 6.68, 0.00, 5.77,23.18, 263.12, -540.96, 44.16, -1.07
10481, 95432.00, 0.14, 0.02, 0.82, 6.68, 0.00, 5.77,23.10, 262.20, -537.28, 43.24, -1.07
10611, 95439.00, 0.14, 0.01, 0.80, 6.68, 0.00, 5.70,23.10, 259.44, -539.12, 44.16, -1.08
10741, 95442.00, 0.13, 0.01, 0.81, 6.75, 0.00, 5.77,23.00, 259.44, -537.28, 44.16, -1.08
10871, 95436.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.77,23.17, 260.36, -539.12, 44.16, -1.08
11001, 95439.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.77,23.06, 259.44, -539.12, 43.24, -1.08
11131, 95436.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.70,23.08, 260.36, -539.12, 40.48, -1.08
11261, 95436.00, 0.13, 0.02, 0.82, 6.68, 0.00, 5.77,23.17, 259.44, -538.20, 42.32, -1.08
11391, 95434.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.77,23.18, 262.20, -539.12, 43.24, -1.07
11521, 95442.00, 0.13, 0.01, 0.82, 6.68, 0.00, 5.77,23.19, 257.60, -539.12, 42.32, -1.08
11651, 95436.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.70,23.17, 260.36, -539.12, 43.24, -1.08
11782, 95439.00, 0.14, 0.02, 0.82, 6.68, 0.00, 5.70,23.02, 261.28, -537.28, 41.40, -1.07
11911, 95436.00, 0.13, 0.02, 0.81, 6.68,-0.07, 5.70,23.13, 257.60, -540.96, 45.08, -1.08
12041, 95439.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.77,23.11, 261.28, -539.12, 42.32, -1.07
12171, 95442.00, 0.13, 0.01, 0.80, 6.68, 0.00, 5.77,22.99, 261.28, -540.04, 44.16, -1.07
12300, 95439.00, 0.14, 0.02, 0.82, 6.68, 0.00, 5.77,23.19, 260.36, -539.12, 44.16, -1.08
12430, 95445.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.70,23.19, 263.12, -540.96, 45.08, -1.07
12560, 95436.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.77,23.10, 260.36, -539.12, 43.24, -1.08
12690, 95432.00, 0.14, 0.01, 0.81, 6.75, 0.00, 5.77,23.17, 261.28, -539.12, 43.24, -1.07
12820, 95439.00, 0.13, 0.02, 0.81, 6.75, 0.00, 5.70,23.04, 259.44, -539.12, 43.24, -1.08
12950, 95436.00, 0.14, 0.01, 0.81, 6.68, 0.00, 5.77,23.05, 261.28, -539.12, 45.08, -1.07
13080, 95439.00, 0.14, 0.01, 0.82, 6.68, 0.00, 5.70,23.19, 258.52, -540.04, 41.40, -1.08
13211, 95450.00, 0.13, 0.02, 0.82, 6.75,-0.07, 5.77,22.98, 262.20, -540.96, 41.40, -1.07
13341, 95434.00, 0.14, 0.01, 0.82, 6.68, 0.00, 5.70,23.05, 258.52, -537.28, 43.24, -1.08
13471, 95442.00, 0.13, 0.01, 0.81, 6.75, 0.00, 5.77,23.15, 258.52, -538.20, 42.32, -1.08
13601, 95436.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.77,23.10, 262.20, -538.20, 41.40, -1.07
13731, 95448.00, 0.14, 0.01, 0.81, 6.68, 0.00, 5.70,23.15, 259.44, -540.04, 44.16, -1.08
13861, 95434.00, 0.14, 0.02, 0.82, 6.68, 0.00, 5.70,23.06, 261.28, -537.28, 43.24, -1.07
13991, 95439.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.77,22.99, 260.36, -540.04, 44.16, -1.08
14121, 95432.00, 0.15, 0.02, 0.82, 6.68, 0.00, 5.70,23.19, 263.12, -538.20, 43.24, -1.07
14251, 95432.00, 0.14, 0.01, 0.82, 6.68, 0.00, 5.77,23.08, 261.28, -540.04, 44.16, -1.07
14381, 95439.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.77,23.16, 259.44, -538.20, 42.32, -1.08
14511, 95436.00, 0.14, 0.03, 0.81, 6.68, 0.00, 5.70,23.05, 261.28, -540.96, 42.32, -1.08
14641, 95436.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.70,23.08, 262.20, -537.28, 45.08, -1.07
14771, 95445.00, 0.14, 0.02, 0.82, 6.75, 0.00, 5.70,23.08, 261.28, -539.12, 44.16, -1.07
14901, 95439.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.77,23.16, 261.28, -540.96, 40.48, -1.08
15031, 95439.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.77,23.19, 262.20, -539.12, 44.16, -1.07
15160, 95448.00, 0.13, 0.02, 0.82, 6.68, 0.00, 5.77,23.10, 261.28, -539.12, 45.08, -1.07
15290, 95439.00, 0.14, 0.01, 0.81, 6.75, 0.00, 5.77,23.16, 259.44, -538.20, 44.16, -1.08
15420, 95434.00, 0.13, 0.03, 0.81, 6.68, 0.00, 5.70,23.15, 260.36, -538.20, 44.16, -1.07
15550, 95442.00, 0.14, 0.02, 0.83, 6.68, 0.00, 5.70,23.16, 261.28, -540.96, 44.16, -1.08
15680, 95439.00, 0.14, 0.01, 0.81, 6.68, 0.00, 5.70,23.16, 262.20, -539.12, 41.40, -1.07
15810, 95434.00, 0.14, 0.02, 0.82, 6.75, 0.00, 5.77,23.07, 262.20, -538.20, 42.32, -1.07
15941, 95436.00, 0.14, 0.02, 0.82, 6.68, 0.00, 5.77,23.07, 260.36, -539.12, 42.32, -1.08
16071, 95434.00, 0.14, 0.01, 0.82, 6.68, 0.00, 5.70,23.07, 260.36, -540.96, 43.24, -1.08
16201, 95445.00, 0.13, 0.01, 0.81, 6.75, 0.00, 5.77,23.19, 259.44, -540.04, 42.32, -1.08
16331, 95436.00, 0.14, 0.03, 0.81, 6.68,-0.07, 5.70,23.14, 258.52, -541.88, 44.16, -1.08
16461, 95436.00, 0.15, 0.02, 0.82, 6.68, 0.00, 5.77,23.06, 259.44, -540.96, 44.16, -1.08
16591, 95429.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.77,23.05, 261.28, -538.20, 45.08, -1.07
16721, 95434.00, 0.13, 0.02, 0.82, 6.68, 0.00, 5.77,23.08, 260.36, -538.20, 44.16, -1.07
16851, 95439.00, 0.13, 0.00, 0.80, 6.68, 0.00, 5.77,23.03, 261.28, -538.20, 43.24, -1.07
16981, 95434.00, 0.13, 0.01, 0.82, 6.68, 0.00, 5.77,23.19, 260.36, -540.96, 46.00, -1.08
17111, 95445.00, 0.13, 0.02, 0.82, 6.68, 0.00, 5.70,22.99, 258.52, -539.12, 45.08, -1.08
17241, 95432.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.70,23.14, 258.52, -540.04, 41.40, -1.08
17371, 95434.00, 0.13, 0.02, 0.81, 6.75,-0.07, 5.70,23.19, 259.44, -538.20, 42.32, -1.08
17501, 95439.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.77,23.13, 259.44, -538.20, 42.32, -1.08
17631, 95434.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.70,23.07, 261.28, -538.20, 44.16, -1.07
17761, 95445.00, 0.14, 0.01, 0.80, 6.75, 0.00, 5.77,23.08, 259.44, -540.04, 43.24, -1.08
17890, 95439.00, 0.14, 0.01, 0.81, 6.68, 0.00, 5.77,23.06, 260.36, -538.20, 43.24, -1.07
18020, 95436.00, 0.13, 0.02, 0.81, 6.75, 0.00, 5.70,23.19, 263.12, -540.04, 45.08, -1.07
18150, 95423.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.70,23.13, 259.44, -540.04, 44.16, -1.08
18280, 95442.00, 0.14, 0.01, 0.81, 6.68, 0.00, 5.77,23.17, 262.20, -540.96, 44.16, -1.07
18410, 95439.00, 0.13, 0.02, 0.82, 6.68, 0.00, 5.70,23.00, 264.04, -538.20, 43.24, -1.07
18540, 95436.00, 0.14, 0.01, 0.81, 6.68,-0.07, 5.77,23.15, 261.28, -541.88, 42.32, -1.08
18671, 95442.00, 0.13, 0.01, 0.80, 6.68, 0.00, 5.70,23.10, 259.44, -537.28, 44.16, -1.08
18801, 95434.00, 0.13, 0.01, 0.80, 6.68, 0.00, 5.77,23.09, 259.44, -537.28, 43.24, -1.08
18931, 95429.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.77,23.14, 261.28, -539.12, 42.32, -1.07
19061, 95439.00, 0.13, 0.00, 0.82, 6.75, 0.00, 5.77,23.05, 260.36, -537.28, 44.16, -1.07
19191, 95434.00, 0.13, 0.03, 0.82, 6.68,-0.07, 5.77,23.18, 261.28, -540.04, 46.00, -1.07
19337, 95439.00, 0.13, 0.02, 0.81, 6.68, 0.00, 5.77,23.15, 260.36, -539.12, 45.08, -1.08
19451, 95448.00, 0.14, 0.02, 0.81, 6.68, 0.00, 5.77,23.11, 261.28, -538.20, 44.16, -1.07
19581, 95439.00, 0.14, 0.02, 0.80, 6.68, 0.00, 5.77,23.10, 258.52, -538.20, 44.16, -1.08
19711, 95442.00, 0.13, 0.02, 0.82, 6.68, 0.00, 5.70,23.06, 261.28, -537.28, 46.92, -1.07
19841, 95442.00, 0.13, 0.01, 0.81, 6.68, 0.00, 5.70,23.14, 261.28, -540.96, 44.16, -1.08
19971, 95439.00, 0.14, 0.01, 0.83, 6.68, 0.00, 5.70,23.18, 259.44, -540.04, 43.24, -1.08
20101, 95445.00, 0.14, 0.03, 0.83, 6.68, 0.07, 5.77,23.09, 261.28, -539.12, 46.00, -1.07
20231, 95439.00, 0.13, 0.01, 0.81, 6.75, 0.00, 5.77,23.16, 260.36, -539.12, 43.24, -1.08
